model_type,problem_type,epochs,best_epoch,best_val_loss,final_val_loss,total_training_time_seconds,average_epoch_time_seconds,best_model_path,final_model_path
tropical_v2,shortest_path,50,15,0.46293830824046606,0.6986758095012693,857.7381444284692,17.154762888569383,saved_models/tropical_v2_shortest_path_onein_reps100_best_model.pt,saved_models/tropical_v2_shortest_path_onein_reps100_final_model.pt
