model_type,problem_type,epochs,best_epoch,best_val_loss,final_val_loss,total_training_time_seconds,average_epoch_time_seconds,best_model_path,final_model_path
tropical_v2,shortest_path,50,11,0.6345077917597379,1.3892638409385563,439.135905334726,8.782718106694519,saved_models/tropical_v2_shortest_path_mixed_topology_v2_best_model.pt,saved_models/tropical_v2_shortest_path_mixed_topology_v2_final_model.pt
