model_type,problem_type,epochs,best_epoch,best_val_loss,final_val_loss,total_training_time_seconds,average_epoch_time_seconds,best_model_path,final_model_path
gnn,shortest_path,50,17,0.5875276663225935,0.6691230503789457,338.83141190651804,6.77662823813036,saved_models/gnn_shortest_path_mixed_60_10_reps100_best_model.pt,saved_models/gnn_shortest_path_mixed_60_10_reps100_final_model.pt
