model_type,problem_type,epochs,best_epoch,best_val_loss,final_val_loss,total_training_time_seconds,average_epoch_time_seconds,best_model_path,final_model_path
tropical_v2,shortest_path,50,7,0.6272422633698345,1.4084101829110605,443.6261958396062,8.872523916792124,saved_models/tropical_v2_shortest_path_mixed_topology_best_model.pt,saved_models/tropical_v2_shortest_path_mixed_topology_final_model.pt
