model_type,epoch,train_loss,val_loss,accuracy,precision,recall,f1,hamming,exact_match,average_gradient_norm,maximum_gradient_norm,best_epoch_so_far,epoch_time_seconds
transformer,1,0.7460770091853618,0.6883713329060784,0.983939184519696,0.4192592592592593,0.4584852166869178,0.43799574385761275,3.227777777777778,0.09666666666666666,2.258557049688839,12.327384948730469,True,11.275303496979177
transformer,2,0.6704272023967659,0.6862733883435922,0.9837954388389772,0.41444444444444445,0.4532199270959903,0.4329657573998839,3.256666666666667,0.09444444444444444,2.33579622728484,15.673919677734375,True,10.73186963610351
transformer,3,0.6630251074238414,0.680144225831022,0.9836959225984796,0.4111111111111111,0.44957472660996356,0.4294834590829948,3.276666666666667,0.10333333333333333,2.183150269985199,10.925217628479004,True,10.900048600509763
transformer,4,0.6473301600118659,0.6698667368529662,0.9840165860400829,0.42185185185185187,0.46132037262049413,0.440704198104082,3.212222222222222,0.10888888888888888,2.1957938274883086,12.803257942199707,True,11.00368295609951
transformer,5,0.6358653881738026,0.6674193477712999,0.9842598479612993,0.43,0.47023086269744835,0.4492164828786999,3.1633333333333336,0.11,2.3025763328870137,19.641048431396484,True,10.906258603557944
transformer,6,0.627116558426678,0.6626788378651586,0.9843372494816862,0.4325925925925926,0.4730660186310247,0.45192493712516923,3.147777777777778,0.11333333333333333,2.4354395146597,13.20025634765625,True,10.94520277902484
transformer,7,0.6162885314897377,0.6573601308409395,0.984558396682792,0.44,0.48116646415552855,0.4596633778293674,3.1033333333333335,0.11666666666666667,2.5297869627248675,15.178102493286133,True,10.822481850162148
transformer,8,0.6067553950051157,0.6548202491432696,0.9847463718037318,0.4462962962962963,0.48805184285135683,0.4662410524279358,3.0655555555555556,0.12333333333333334,2.668212808313824,12.673047065734863,True,10.794015596620739
transformer,9,0.5992750742789864,0.6538357347641307,0.9847684865238424,0.447037037037037,0.4888618874038072,0.4670148964983556,3.061111111111111,0.12777777777777777,2.870559455979438,13.900069236755371,True,10.951750569045544
transformer,10,0.5905422216786338,0.6557761025634732,0.9847574291637872,0.44666666666666666,0.488456865127582,0.4666279744631457,3.0633333333333335,0.12555555555555556,3.0384920964922224,14.323789596557617,False,10.836058959364891
transformer,11,0.5808610404264875,0.6519321019573713,0.9848127159640636,0.44851851851851854,0.490481976508708,0.4685625846391952,3.0522222222222224,0.12444444444444444,3.0988128687370393,13.10654354095459,True,10.64427534956485
transformer,12,0.5748179583140188,0.6532729735733643,0.9848348306841741,0.44925925925925925,0.4912920210611584,0.469336428709615,3.0477777777777777,0.12777777777777777,3.339413430974597,13.579378128051758,False,10.747868484817445
transformer,13,0.5677542494807307,0.654805476304656,0.9847574291637872,0.44666666666666666,0.488456865127582,0.4666279744631457,3.0633333333333335,0.12333333333333334,3.5470568525223505,21.69663429260254,False,10.805808953940868
transformer,14,0.5617004165741815,0.6568295180616333,0.9848237733241189,0.4488888888888889,0.4908869987849332,0.46894950667440516,3.05,0.12444444444444444,3.8115190068880715,20.17292022705078,False,10.703836762346327
transformer,15,0.55192525904946,0.6602159971896747,0.9848458880442295,0.44962962962962966,0.49169704333738357,0.46972335074482496,3.0455555555555556,0.12333333333333334,3.926438492593311,17.954051971435547,False,10.945160519331694
transformer,16,0.5510794679723109,0.6617606339070743,0.9848458880442295,0.44962962962962966,0.49169704333738357,0.46972335074482496,3.0455555555555556,0.12111111111111111,4.130852528242838,23.427902221679688,False,10.897217554040253
transformer,17,0.544502426460314,0.6678580487318178,0.9848901174844505,0.45111111111111113,0.4933171324422843,0.4712710388856645,3.0366666666666666,0.12222222222222222,4.503445163624627,41.58330154418945,False,10.883041706867516
transformer,18,0.5379104998759616,0.6680929880419845,0.9849343469246717,0.4525925925925926,0.4949372215471851,0.4728187270265042,3.0277777777777777,0.12666666666666668,4.435250250271388,24.16208267211914,False,10.85182775836438
transformer,19,0.5321284055067989,0.6741807540886634,0.9848127159640636,0.44851851851851854,0.490481976508708,0.4685625846391952,3.0522222222222224,0.12333333333333334,4.732252535536175,25.278223037719727,False,10.6636355323717
transformer,20,0.5298278679350131,0.6802011183487109,0.9848127159640636,0.44851851851851854,0.490481976508708,0.4685625846391952,3.0522222222222224,0.12666666666666668,4.866577627034414,23.457691192626953,False,10.872798366472125
transformer,21,0.5234941328083508,0.6827822758678576,0.984790601243953,0.4477777777777778,0.4896719319562576,0.4677887405687754,3.0566666666666666,0.12222222222222222,4.87765568614006,29.66269302368164,False,10.950325045734644
transformer,22,0.5155359891190358,0.689388116812533,0.9848901174844505,0.45111111111111113,0.4933171324422843,0.4712710388856645,3.0366666666666666,0.12777777777777777,4.973401454687118,30.24652671813965,False,11.012498485855758
transformer,23,0.5159279110625018,0.692934566378058,0.9849011748445059,0.4514814814814815,0.4937221547185095,0.4716579609208744,3.0344444444444445,0.12666666666666668,5.218632810541561,23.48975944519043,False,11.007201303727925
