n_nodes,n_edges,density,replication,attack_limit,interdiction_penalty,optimal_objective,predicted_objective,objective_gap,hamming_distance,exact_match,num_correct_edges,num_predicted_attacks,num_optimal_attacks,mip_solve_time,mip_total_time,inference_time
30,75,2.5,0,1,1,24.0,24,0.0,2,0,73,1,1,0.02173613663762808,0.04230191092938185,0.15178185980767012
30,75,2.5,1,1,1,27.0,27,0.0,2,0,73,1,1,0.007899011485278606,0.010472026653587818,0.0016505839303135872
30,75,2.5,2,1,1,15.0,14,0.06666666666666667,2,0,73,1,1,0.009460845030844212,0.01167853083461523,0.0015730345621705055
30,75,2.5,3,1,1,17.0,16,0.058823529411764705,2,0,73,1,1,0.010905789211392403,0.013081014156341553,0.0016008438542485237
30,75,2.5,4,1,1,14.0,13,0.07142857142857142,2,0,73,1,1,0.009656094945967197,0.011953180655837059,0.0015661939978599548
30,75,2.5,5,1,1,17.0,17,0.0,2,0,73,1,1,0.008529892191290855,0.010816378518939018,0.0015514437109231949
30,75,2.5,6,1,1,14.0,13,0.07142857142857142,2,0,73,1,1,0.009646585211157799,0.011872041039168835,0.0015661632642149925
30,75,2.5,7,1,1,12.0,12,0.0,0,1,75,1,1,0.008172111585736275,0.010394616983830929,0.0015272647142410278
30,75,2.5,8,1,1,11.0,10,0.09090909090909091,2,0,73,1,1,0.01058034785091877,0.01279075350612402,0.00158008374273777
30,75,2.5,9,1,1,20.0,20,0.0,2,0,73,1,1,0.006739867851138115,0.00896411295980215,0.0014594243839383125
30,75,2.5,10,1,1,33.0,33,0.0,2,0,73,1,1,0.009368585422635078,0.01151433028280735,0.0015595341101288795
30,75,2.5,11,1,1,27.0,27,0.0,0,1,75,1,1,0.010012626647949219,0.012245931662619114,0.0015757344663143158
30,75,2.5,12,1,1,22.0,21,0.045454545454545456,2,0,73,1,1,0.009544975124299526,0.011707250960171223,0.0015849443152546883
30,75,2.5,13,1,1,6.0,6,0.0,0,1,75,1,1,0.008089050650596619,0.010279256850481033,0.0015101339668035507
30,75,2.5,14,1,1,14.0,13,0.07142857142857142,2,0,73,1,1,0.009576285257935524,0.011768070980906487,0.001543424092233181
30,75,2.5,15,1,1,13.0,13,0.0,0,1,75,1,1,0.011033948510885239,0.013259734958410263,0.0016865450888872147
30,75,2.5,16,1,1,21.0,21,0.0,2,0,73,1,1,0.008885753341019154,0.01115550845861435,0.001546463929116726
30,75,2.5,17,1,1,19.0,19,0.0,2,0,73,1,1,0.007950970903038979,0.010172445327043533,0.0015299338847398758
30,75,2.5,18,1,1,22.0,22,0.0,2,0,73,1,1,0.009868075139820576,0.012127812020480633,0.0015404634177684784
30,75,2.5,19,1,1,8.0,8,0.0,0,1,75,1,1,0.009699416346848011,0.011849731206893921,0.0015002740547060966
30,120,4.0,0,1,1,10.0,9,0.1,2,0,118,1,1,0.015574811026453972,0.018549729138612747,0.003919749520719051
30,120,4.0,1,1,1,17.0,17,0.0,2,0,118,1,1,0.00930737517774105,0.012393741868436337,0.0015393337234854698
30,120,4.0,2,1,1,16.0,15,0.0625,2,0,118,1,1,0.00922271329909563,0.0120981615036726,0.0013990942388772964
30,120,4.0,3,1,1,13.0,13,0.0,0,1,120,1,1,0.015263719484210014,0.01812409795820713,0.0015539545565843582
30,120,4.0,4,1,1,10.0,10,0.0,2,0,118,1,1,0.013342275284230709,0.016300632618367672,0.0015830639749765396
30,120,4.0,5,1,1,14.0,14,0.0,2,0,118,1,1,0.011793790385127068,0.014771288260817528,0.001554284244775772
30,120,4.0,6,1,1,13.0,13,0.0,0,1,120,1,1,0.01889191009104252,0.02186895813792944,0.0015765633434057236
30,120,4.0,7,1,1,8.0,8,0.0,0,1,120,1,1,0.013692876324057579,0.01663527451455593,0.0015907641500234604
30,120,4.0,8,1,1,17.0,17,0.0,2,0,118,1,1,0.009326174855232239,0.012270651757717133,0.0014395732432603836
30,120,4.0,9,1,1,8.0,8,0.0,0,1,120,1,1,0.009735855273902416,0.012594013474881649,0.0015045041218400002
30,120,4.0,10,1,1,8.0,8,0.0,0,1,120,1,1,0.016615732572972775,0.01956444140523672,0.0016033239662647247
30,120,4.0,11,1,1,6.0,6,0.0,0,1,120,1,1,0.014842748641967773,0.01778576709330082,0.001604754477739334
30,120,4.0,12,1,1,11.0,11,0.0,0,1,120,1,1,0.010817318223416805,0.013774226419627666,0.0015740739181637764
30,120,4.0,13,1,1,4.0,4,0.0,0,1,120,1,1,0.01190850231796503,0.014836808666586876,0.001577933318912983
30,120,4.0,14,1,1,18.0,18,0.0,2,0,118,1,1,0.02073237393051386,0.02368510328233242,0.0016342541202902794
30,120,4.0,15,1,1,11.0,10,0.09090909090909091,2,0,118,1,1,0.00892020296305418,0.011874332092702389,0.0014720931649208069
30,120,4.0,16,1,1,8.0,7,0.125,2,0,118,1,1,0.015665290877223015,0.018549778498709202,0.0015671448782086372
30,120,4.0,17,1,1,6.0,6,0.0,0,1,120,1,1,0.0116670411080122,0.014626728370785713,0.0016062138602137566
30,120,4.0,18,1,1,12.0,11,0.08333333333333333,2,0,118,1,1,0.01412778627127409,0.01709769479930401,0.0016048233956098557
30,120,4.0,19,1,1,16.0,16,0.0,0,1,120,1,1,0.00882804300636053,0.011765891686081886,0.0016313139349222183
50,125,2.5,0,1,1,27.0,27,0.0,2,0,123,1,1,0.012002651579678059,0.01505648996680975,0.0016829147934913635
50,125,2.5,1,1,1,24.0,24,0.0,2,0,123,1,1,0.01439896784722805,0.017529577016830444,0.001561674289405346
50,125,2.5,2,1,1,28.0,27,0.03571428571428571,2,0,123,1,1,0.01572780031710863,0.018847210332751274,0.0015740739181637764
50,125,2.5,3,1,1,8.0,7,0.125,2,0,123,1,1,0.013267015106976032,0.016356962732970715,0.0015633543953299522
50,125,2.5,4,1,1,25.0,25,0.0,2,0,123,1,1,0.013848936185240746,0.016934474930167198,0.001573094166815281
50,125,2.5,5,1,1,18.0,18,0.0,2,0,123,1,1,0.016027461737394333,0.019115799106657505,0.001600733958184719
50,125,2.5,6,1,1,24.0,24,0.0,0,1,125,1,1,0.00925233494490385,0.012320712208747864,0.0014942828565835953
50,125,2.5,7,1,1,9.0,9,0.0,0,1,125,1,1,0.011770350858569145,0.0147959990426898,0.0015792837366461754
50,125,2.5,8,1,1,27.0,27,0.0,2,0,123,1,1,0.01222998183220625,0.015313440002501011,0.0015934240072965622
50,125,2.5,9,1,1,18.0,18,0.0,0,1,125,1,1,0.009396755136549473,0.01250375248491764,0.0014574239030480385
50,125,2.5,10,1,1,8.0,8,0.0,2,0,123,1,1,0.01350206509232521,0.01654877420514822,0.0015736836940050125
50,125,2.5,11,1,1,24.0,23,0.041666666666666664,2,0,123,1,1,0.014949530363082886,0.01806198712438345,0.0016074934974312782
50,125,2.5,12,1,1,30.0,29,0.03333333333333333,2,0,123,1,1,0.014183666557073593,0.01734906528145075,0.001603454351425171
50,125,2.5,13,1,1,13.0,13,0.0,2,0,123,1,1,0.013704066164791584,0.016870945692062378,0.0015676431357860565
50,125,2.5,14,1,1,18.0,18,0.0,2,0,123,1,1,0.01622679363936186,0.019339960999786854,0.001582103781402111
50,125,2.5,15,1,1,41.0,40,0.024390243902439025,2,0,123,1,1,0.01255660317838192,0.015709251165390015,0.0015726340934634209
50,125,2.5,16,1,1,12.0,11,0.08333333333333333,2,0,123,1,1,0.014080856926739216,0.017173824831843376,0.0015283944085240364
50,125,2.5,17,1,1,25.0,24,0.04,2,0,123,1,1,0.014772308990359306,0.0178544782102108,0.0015926137566566467
50,125,2.5,18,1,1,11.0,11,0.0,2,0,123,1,1,0.010993439704179764,0.014126266352832317,0.001581474207341671
50,125,2.5,19,1,1,50.0,50,0.0,0,1,125,1,1,0.01556624099612236,0.018686349503695965,0.0016025044023990631
50,200,4.0,0,1,1,21.0,20,0.047619047619047616,2,0,198,1,1,0.030394550412893295,0.03480965178459883,0.0018949760124087334
50,200,4.0,1,1,1,12.0,12,0.0,0,1,200,1,1,0.029970498755574226,0.03476300183683634,0.001686055213212967
50,200,4.0,2,1,1,13.0,12,0.07692307692307693,2,0,198,1,1,0.025698168203234673,0.030282270163297653,0.001687704585492611
50,200,4.0,3,1,1,27.0,27,0.0,2,0,198,1,1,0.02809867449104786,0.032923176884651184,0.0016863839700818062
50,200,4.0,4,1,1,26.0,26,0.0,0,1,200,1,1,0.022533008828759193,0.02711282204836607,0.0016958843916654587
50,200,4.0,5,1,1,6.0,6,0.0,2,0,198,1,1,0.020045503042638302,0.02480400539934635,0.0016653640195727348
50,200,4.0,6,1,1,27.0,26,0.037037037037037035,2,0,198,1,1,0.017262346111238003,0.021855877712368965,0.0017003752291202545
50,200,4.0,7,1,1,12.0,12,0.0,2,0,198,1,1,0.04028173629194498,0.045117649249732494,0.0017415639013051987
50,200,4.0,8,1,1,8.0,8,0.0,2,0,198,1,1,0.021193145774304867,0.025842278264462948,0.0016898848116397858
50,200,4.0,9,1,1,17.0,17,0.0,2,0,198,1,1,0.04280862305313349,0.04762544669210911,0.0017304150387644768
50,200,4.0,10,1,1,7.0,7,0.0,0,1,200,1,1,0.015829311683773994,0.020428193733096123,0.001635613851249218
50,200,4.0,11,1,1,6.0,6,0.0,2,0,198,1,1,0.02480672486126423,0.029596137814223766,0.0016663139685988426
50,200,4.0,12,1,1,8.0,8,0.0,0,1,200,1,1,0.03144995216280222,0.03606100473552942,0.0016904845833778381
50,200,4.0,13,1,1,11.0,10,0.09090909090909091,2,0,198,1,1,0.024445454590022564,0.029243898577988148,0.0016931649297475815
50,200,4.0,14,1,1,20.0,20,0.0,2,0,198,1,1,0.027839863672852516,0.0325695164501667,0.0017101047560572624
50,200,4.0,15,1,1,15.0,15,0.0,2,0,198,1,1,0.017942317761480808,0.022752080112695694,0.0017155054956674576
50,200,4.0,16,1,1,10.0,10,0.0,2,0,198,1,1,0.02544318698346615,0.030062449164688587,0.001688024029135704
50,200,4.0,17,1,1,13.0,13,0.0,0,1,200,1,1,0.03130507282912731,0.03612521477043629,0.0016921255737543106
50,200,4.0,18,1,1,20.0,19,0.05,2,0,198,1,1,0.03333029802888632,0.03793732076883316,0.0016880035400390625
50,200,4.0,19,1,1,9.0,9,0.0,0,1,200,1,1,0.027050402015447617,0.031866833567619324,0.0017000548541545868
75,188,2.506666666666667,0,1,1,22.0,22,0.0,2,0,186,1,1,0.021395545452833176,0.02582686860114336,0.0018068542703986168
75,188,2.506666666666667,1,1,1,12.0,11,0.08333333333333333,2,0,186,1,1,0.02124883607029915,0.0255374563857913,0.001687164418399334
75,188,2.506666666666667,2,1,1,24.0,23,0.041666666666666664,2,0,186,1,1,0.025263477116823196,0.02972026728093624,0.0016935048624873161
75,188,2.506666666666667,3,1,1,9.0,8,0.1111111111111111,2,0,186,1,1,0.026364080607891083,0.030984862707555294,0.0016992045566439629
75,188,2.506666666666667,4,1,1,5.0,5,0.0,0,1,188,1,1,0.02025994472205639,0.025464147329330444,0.0016336040571331978
75,188,2.506666666666667,5,1,1,36.0,35,0.027777777777777776,2,0,186,1,1,0.01606538239866495,0.02063630521297455,0.001669054850935936
75,188,2.506666666666667,6,1,1,21.0,21,0.0,2,0,186,1,1,0.025552898645401,0.029983769170939922,0.0017232950776815414
75,188,2.506666666666667,7,1,1,24.0,23,0.041666666666666664,2,0,186,1,1,0.026852350682020187,0.03127472195774317,0.0016891146078705788
75,188,2.506666666666667,8,1,1,12.0,11,0.08333333333333333,2,0,186,1,1,0.021423417143523693,0.02638167981058359,0.0016886750236153603
75,188,2.506666666666667,9,1,1,21.0,21,0.0,2,0,186,1,1,0.023280171677470207,0.02785119228065014,0.001674954779446125
75,188,2.506666666666667,10,1,1,22.0,22,0.0,2,0,186,1,1,0.021378236822783947,0.025821777991950512,0.0016967952251434326
75,188,2.506666666666667,11,1,1,17.0,16,0.058823529411764705,2,0,186,1,1,0.024137903936207294,0.028583485633134842,0.0016853539273142815
75,188,2.506666666666667,12,1,1,50.0,50,0.0,0,1,188,1,1,0.020797595381736755,0.025108467787504196,0.0016882847994565964
75,188,2.506666666666667,13,1,1,21.0,20,0.047619047619047616,2,0,186,1,1,0.024211573414504528,0.028673076070845127,0.0021297354251146317
75,188,2.506666666666667,14,1,1,42.0,42,0.0,0,1,188,1,1,0.024406234733760357,0.02888236567378044,0.0016942843794822693
75,188,2.506666666666667,15,1,1,10.0,9,0.1,2,0,186,1,1,0.01884637027978897,0.023830012418329716,0.0016820253804326057
75,188,2.506666666666667,16,1,1,32.0,32,0.0,0,1,188,1,1,0.020531274378299713,0.025149625726044178,0.0017088940367102623
75,188,2.506666666666667,17,1,1,41.0,41,0.0,2,0,186,1,1,0.021418175660073757,0.025686747394502163,0.0016934145241975784
75,188,2.506666666666667,18,1,1,4.0,4,0.0,0,1,188,1,1,0.022253258153796196,0.027230692096054554,0.0016940534114837646
75,188,2.506666666666667,19,1,1,42.0,42,0.0,2,0,186,1,1,0.026451880112290382,0.03069268073886633,0.0017159543931484222
75,300,4.0,0,1,1,6.0,6,0.0,2,0,298,1,1,0.04422596748918295,0.050405812449753284,0.002100575715303421
75,300,4.0,1,1,1,19.0,18,0.05263157894736842,2,0,298,1,1,0.04751360509544611,0.053602841682732105,0.001724754460155964
75,300,4.0,2,1,1,20.0,19,0.05,2,0,298,1,1,0.04668156336992979,0.05278393905609846,0.0017337044700980186
75,300,4.0,3,1,1,20.0,20,0.0,2,0,298,1,1,0.03728015813976526,0.04341444373130798,0.0017386255785822868
75,300,4.0,4,1,1,9.0,9,0.0,0,1,300,1,1,0.0463762516155839,0.052516497671604156,0.0017241742461919785
75,300,4.0,5,1,1,10.0,10,0.0,2,0,298,1,1,0.05648738890886307,0.06263516563922167,0.0017722249031066895
75,300,4.0,6,1,1,24.0,24,0.0,0,1,300,1,1,0.04785145539790392,0.05405609309673309,0.0017472337931394577
75,300,4.0,7,1,1,8.0,7,0.125,2,0,298,1,1,0.03606931492686272,0.04219634085893631,0.0017319945618510246
75,300,4.0,8,1,1,17.0,16,0.058823529411764705,2,0,298,1,1,0.047610266134142876,0.05374971218407154,0.0017469953745603561
75,300,4.0,9,1,1,23.0,23,0.0,0,1,300,1,1,0.0455944798886776,0.051714226603507996,0.001730864867568016
75,300,4.0,10,1,1,12.0,12,0.0,2,0,298,1,1,0.04738732520490885,0.05353789124637842,0.001745893619954586
75,300,4.0,11,1,1,11.0,10,0.09090909090909091,2,0,298,1,1,0.0438843360170722,0.050074911676347256,0.0017347848042845726
75,300,4.0,12,1,1,9.0,9,0.0,2,0,298,1,1,0.029750768095254898,0.03586738370358944,0.0017296038568019867
75,300,4.0,13,1,1,15.0,14,0.06666666666666667,2,0,298,1,1,0.04867543838918209,0.054834685288369656,0.0017208345234394073
75,300,4.0,14,1,1,15.0,14,0.06666666666666667,2,0,298,1,1,0.04778665583580732,0.05382850207388401,0.0017248038202524185
75,300,4.0,15,1,1,23.0,22,0.043478260869565216,2,0,298,1,1,0.04433587659150362,0.05046016350388527,0.00172430370002985
