model_type,problem_type,epochs,best_epoch,best_val_loss,final_val_loss,total_training_time_seconds,average_epoch_time_seconds,best_model_path,final_model_path
edge_transformer,shortest_path,50,7,0.7063500632925923,1.2975975616844166,292.87947407830507,5.857589481566102,saved_models/edge_transformer_shortest_path_mixed_topology_v2_best_model.pt,saved_models/edge_transformer_shortest_path_mixed_topology_v2_final_model.pt
