model_type,epoch,train_loss,val_loss,accuracy,precision,recall,f1,hamming,exact_match,epoch_time_seconds
transformer,12,0.7689154342875868,0.9419817935143199,0.9817164348830867,0.4407869907869908,0.4407869907869908,0.4407869907869908,3.3353174603174605,0.07142857142857142,4.187730037141591
transformer,13,0.764029345347494,0.9438145581987643,0.981871391283458,0.4453748632320059,0.4453748632320059,0.4453748632320059,3.3214285714285716,0.09226190476190477,3.925249940948561
transformer,14,0.7572471885587359,0.9980495921557858,0.9819574465709141,0.45224596831739694,0.45224596831739694,0.45224596831739694,3.281746031746032,0.09523809523809523,3.867008358007297
transformer,15,0.757740903135181,0.99391166990002,0.9814798006183905,0.43532023532023534,0.43532023532023534,0.43532023532023534,3.3829365079365084,0.08630952380952381,3.91971513396129
transformer,16,0.7618778711043034,0.9630741450403418,0.9815873594693598,0.44366447045018476,0.44366447045018476,0.44366447045018476,3.3392857142857144,0.09821428571428571,3.883102986961603
transformer,17,0.7440805728287261,0.9728195349730197,0.9818669975709498,0.44715899180184904,0.44715899180184904,0.44715899180184904,3.3095238095238093,0.09226190476190477,3.8970860079862177
transformer,18,0.7464920772891964,0.946818465455657,0.9817126998420375,0.442005415219701,0.442005415219701,0.442005415219701,3.3353174603174605,0.08630952380952381,3.8687826439272612
transformer,19,0.7541141075455597,0.9307888737391858,0.9820663733312087,0.45000733393590536,0.45000733393590536,0.45000733393590536,3.293650793650794,0.09226190476190477,3.964824828086421
transformer,20,0.7464642839761555,0.9665438680953923,0.9818232895545659,0.4499258677830107,0.4499258677830107,0.4499258677830107,3.2916666666666665,0.08928571428571429,3.927912669023499
transformer,21,0.7327946090531833,0.926722372039443,0.9818895149199259,0.4534267319981607,0.4534267319981607,0.4534267319981607,3.281746031746032,0.09523809523809523,3.8728726559784263
transformer,22,0.7320691814201737,0.9816541615873575,0.9818866528682483,0.4520265448836878,0.4520265448836878,0.4520265448836878,3.2857142857142856,0.09226190476190477,3.8910748299676925
transformer,23,0.7199674084933881,0.9362168085007441,0.9820489817451103,0.45364417328703055,0.45364417328703055,0.45364417328703055,3.2738095238095237,0.08928571428571429,3.841516603017226
transformer,24,0.7274907797877559,1.0339071308040904,0.9817899333281014,0.4426432694289836,0.4426432694289836,0.4426432694289836,3.3353174603174605,0.09523809523809523,3.8937593980226666
transformer,25,0.7269600959976917,0.9301116959679694,0.9819993455270384,0.4517676767676768,0.4517676767676768,0.4517676767676768,3.2857142857142856,0.09523809523809523,3.895094071980566
transformer,26,0.717679910399587,0.9580985428321929,0.9823069083242874,0.46435429649715376,0.46435429649715376,0.46435429649715376,3.2162698412698414,0.11011904761904762,3.8687435139436275
transformer,27,0.7281921030528049,0.9841024559878168,0.9819794126908425,0.45387469673183967,0.45387469673183967,0.45387469673183967,3.2738095238095237,0.10119047619047619,3.8634522478096187
transformer,28,0.7024147897429273,1.0755754435168845,0.9821042282468749,0.454611459968603,0.454611459968603,0.454611459968603,3.267857142857143,0.09226190476190477,4.0133569817990065
transformer,29,0.7042907357669724,1.0376853889652662,0.9819778564828067,0.44948682270110835,0.44948682270110835,0.44948682270110835,3.2916666666666665,0.09226190476190477,3.88347658701241
transformer,30,0.695283964692336,0.9954256757739044,0.9822133494262953,0.4565702154987872,0.4565702154987872,0.4565702154987872,3.255952380952381,0.09821428571428571,3.8370539110619575
transformer,31,0.692718650294742,1.0615721279311747,0.9816054054342839,0.43986053628910776,0.43986053628910776,0.43986053628910776,3.357142857142857,0.09821428571428571,3.839704468147829
transformer,32,0.712084833740583,1.02699079506454,0.9815688741877407,0.4381872096157811,0.4381872096157811,0.4381872096157811,3.363095238095238,0.09523809523809523,3.8662436369340867
transformer,33,0.689882426205928,0.9852597812811533,0.9814424780491567,0.43234800913372334,0.43234800913372334,0.43234800913372334,3.39484126984127,0.08630952380952381,3.8325418571475893
transformer,34,0.675866972673968,1.0495391220209145,0.981988107696236,0.45088443302729025,0.45088443302729025,0.45088443302729025,3.2857142857142856,0.09821428571428571,3.906603765906766
transformer,35,0.6842270490859971,0.9458679847774052,0.9818567338410181,0.44985530342673197,0.44985530342673197,0.44985530342673197,3.299603174603175,0.09821428571428571,3.9619371090084314
transformer,36,0.6761949997262906,1.0877560495975471,0.9819027082705037,0.45060455417598294,0.45060455417598294,0.45060455417598294,3.293650793650794,0.09226190476190477,3.881236539920792
transformer,37,0.6720732486036223,1.0039902311705409,0.9820235659447667,0.44319846819846814,0.44319846819846814,0.44319846819846814,3.3214285714285716,0.08928571428571429,3.8139568408951163
transformer,38,0.6740561946091919,0.9716634764557793,0.9823013979079468,0.46121874157588444,0.46121874157588444,0.46121874157588444,3.2261904761904763,0.09226190476190477,3.834444232052192
transformer,39,0.6526013164577751,1.0517333082499958,0.9820299177445049,0.4467698967698967,0.4467698967698967,0.4467698967698967,3.3035714285714284,0.09226190476190477,3.8681709619704634
transformer,40,0.648982410503523,1.0796002229409558,0.9813593786890886,0.4318352282637996,0.4318352282637996,0.4318352282637996,3.400793650793651,0.08630952380952381,3.887747219996527
transformer,41,0.6526437617724922,1.1620769600073497,0.9819325541677136,0.4449052931195788,0.4449052931195788,0.4449052931195788,3.3214285714285716,0.08333333333333333,3.84426872106269
transformer,42,0.6461048935762215,1.0137297363863105,0.9817427295507835,0.4404216814931103,0.4404216814931103,0.4404216814931103,3.349206349206349,0.08928571428571429,3.9360401139128953
transformer,43,0.6413614669918711,1.0996765644245206,0.9814664835918417,0.4320853749425178,0.4320853749425178,0.4320853749425178,3.406746031746032,0.08630952380952381,3.8876882498152554
transformer,44,0.6363153562781775,1.0793838853992166,0.9817811724673039,0.4390167372310231,0.4390167372310231,0.4390167372310231,3.357142857142857,0.08630952380952381,3.8880729409866035
transformer,45,0.6334136231674761,1.183133544134242,0.9817254921686757,0.44245357816786396,0.44245357816786396,0.44245357816786396,3.3392857142857144,0.08630952380952381,3.9759706808254123
transformer,46,0.6262308900353267,1.1281052325807868,0.9819088069991585,0.4484606663178091,0.4484606663178091,0.4484606663178091,3.3115079365079367,0.09523809523809523,3.8876942000351846
transformer,47,0.6301264618972534,1.06216965899581,0.9818184237587134,0.446479710765425,0.446479710765425,0.446479710765425,3.3293650793650795,0.08928571428571429,3.8879230110906065
transformer,48,0.6160427013856505,1.1059840254130817,0.9817070454219079,0.44111781076066797,0.44111781076066797,0.44111781076066797,3.3333333333333335,0.08035714285714286,3.8541653610300273
transformer,49,0.6311570992173278,1.0756722585785956,0.9820759769541325,0.44771815486101185,0.44771815486101185,0.44771815486101185,3.3035714285714284,0.09821428571428571,3.9042146790307015
transformer,50,0.6174886160279591,1.1974327690189792,0.9820453047977848,0.45644930466359024,0.45644930466359024,0.45644930466359024,3.255952380952381,0.09821428571428571,3.9062932750675827
