model_type,problem_type,epochs,best_epoch,best_val_loss,final_val_loss,total_training_time_seconds,average_epoch_time_seconds,best_model_path,final_model_path
transformer,shortest_path,50,7,0.7418437825790971,1.1688039648536765,274.1995862396434,5.483991724792868,saved_models/transformer_shortest_path_mixed_topology_best_model.pt,saved_models/transformer_shortest_path_mixed_topology_final_model.pt
