model_type,epoch,train_loss,val_loss,accuracy,precision,recall,f1,hamming,exact_match,average_gradient_norm,maximum_gradient_norm,best_epoch_so_far,epoch_time_seconds
gnn,1,0.9255181368056795,0.8064049887551832,0.9800365630712979,0.32592592592592595,0.3767123287671233,0.34948371723590155,3.64,0.08888888888888889,1.3848866297517504,7.635678291320801,True,3.8588889883831143
gnn,2,0.6826748912377953,0.7729128309243485,0.9805971968312005,0.34296296296296297,0.3964041095890411,0.3677521842732327,3.537777777777778,0.09555555555555556,2.219111857300713,10.847681999206543,True,3.3515416588634253
gnn,3,0.6515931811593288,0.7565043196897547,0.9811334552102376,0.3592592592592593,0.4152397260273973,0.3852263701350278,3.44,0.11555555555555555,2.6486131129946027,17.096620559692383,True,3.2719842502847314
gnn,4,0.6346798621302274,0.7420858068785094,0.9809872029250457,0.3548148148148148,0.4101027397260274,0.38046068308181097,3.466666666666667,0.10444444444444445,3.2080252938043503,26.727863311767578,True,3.293137788772583
gnn,5,0.6177274498187957,0.7248988408525857,0.9814259597806215,0.36814814814814817,0.425513698630137,0.3947577442414615,3.3866666666666667,0.1111111111111111,3.5489102889242625,22.657344818115234,True,3.33350673597306
gnn,6,0.6068303451693408,0.7172987206709741,0.9813772090188909,0.36666666666666664,0.4238013698630137,0.3931691818903892,3.3955555555555557,0.1111111111111111,4.056142222767784,20.62679100036621,True,3.3206697711721063
gnn,7,0.5985458339254668,0.7131829610910088,0.9816209628275442,0.37407407407407406,0.4323630136986301,0.4011119936457506,3.351111111111111,0.11555555555555555,4.4586708678518026,26.09517478942871,True,3.313933570869267
gnn,8,0.5946301303159294,0.7119927125026874,0.9815722120658136,0.3725925925925926,0.4306506849315068,0.3995234312946783,3.36,0.11333333333333333,5.093589571430569,33.84408187866211,True,3.327420742250979
gnn,9,0.5863462363141347,0.7115779551631208,0.9817184643510055,0.37703703703703706,0.4357876712328767,0.40428911834789516,3.3333333333333335,0.11555555555555555,5.258464279515403,34.960914611816406,True,3.3418686613440514
gnn,10,0.5771897822985985,0.7057525558895923,0.9818159658744667,0.38,0.4392123287671233,0.4074662430500397,3.3155555555555556,0.10222222222222223,5.303721228554135,32.695587158203125,True,3.337952047586441
gnn,11,0.5719784166467587,0.7024453302738436,0.9821572212065813,0.39037037037037037,0.4511986301369863,0.41858617950754573,3.2533333333333334,0.10888888888888888,5.407205300898779,30.54439353942871,True,3.300629776902497
gnn,12,0.570197017185516,0.7026571928123597,0.982132845825716,0.3896296296296296,0.4503424657534247,0.4177918983320095,3.2577777777777777,0.10666666666666667,5.775606964769818,38.42427062988281,False,3.362383782863617
gnn,13,0.5649674786699774,0.7005113369822139,0.98205971968312,0.3874074074074074,0.4477739726027397,0.41540905480540113,3.2711111111111113,0.10666666666666667,5.951136965524583,45.31119155883789,True,3.3177676340565085
gnn,14,0.5629725570730485,0.6994533808484882,0.9821572212065813,0.39037037037037037,0.4511986301369863,0.41858617950754573,3.2533333333333334,0.10888888888888888,5.864253325462341,33.230560302734375,True,3.3440831024199724
gnn,15,0.5567869378860667,0.6991283622887133,0.9823034734917733,0.39481481481481484,0.4563356164383562,0.4233518665607625,3.2266666666666666,0.10888888888888888,5.829382851237343,49.49563980102539,True,3.3353324187919497
gnn,16,0.5614239067181443,0.7002592041908714,0.9823278488726387,0.39555555555555555,0.4571917808219178,0.4241461477362986,3.2222222222222223,0.11777777777777777,6.4175203710510615,49.027442932128906,False,3.3291282346472144
gnn,17,0.5577083123283635,0.7017624433243297,0.9822303473491774,0.3925925925925926,0.4537671232876712,0.4209690230341541,3.24,0.12,6.310288973762876,41.310455322265625,False,3.3680391497910023
gnn,18,0.5501946613824275,0.7030896016915421,0.9821815965874466,0.39111111111111113,0.4520547945205479,0.41938046068308177,3.2488888888888887,0.12,6.0928579218047005,41.12905502319336,False,3.3580007813870907
gnn,19,0.5498162110441934,0.7053635638423768,0.9822303473491774,0.3925925925925926,0.4537671232876712,0.4209690230341541,3.24,0.12444444444444444,6.223017827556247,36.331817626953125,False,3.3558513205498457
gnn,20,0.5470978860069963,0.7067788208753215,0.9821572212065813,0.39037037037037037,0.4511986301369863,0.41858617950754573,3.2533333333333334,0.12222222222222222,6.168401906603859,34.00267791748047,False,3.3727241782471538
gnn,21,0.5435915465295225,0.7054053703110295,0.9823034734917733,0.39481481481481484,0.4563356164383562,0.4233518665607625,3.2266666666666666,0.12666666666666668,5.948887369973319,29.65403938293457,False,3.3514985907822847
gnn,22,0.5463207054149967,0.7082854708135673,0.9823034734917733,0.39481481481481484,0.4563356164383562,0.4233518665607625,3.2266666666666666,0.12444444444444444,6.111482671556018,45.05420684814453,False,3.3459695046767592
gnn,23,0.5425070423276906,0.7121643284671485,0.9822547227300427,0.3933333333333333,0.4546232876712329,0.42176330420969027,3.2355555555555555,0.12444444444444444,6.102707480021886,35.493927001953125,False,3.3715151445940137
gnn,24,0.5396265925576738,0.7136605653687994,0.982279098110908,0.3940740740740741,0.4554794520547945,0.42255758538522636,3.2311111111111113,0.12444444444444444,5.993626892453149,41.00636672973633,False,3.347682115621865
gnn,25,0.534621412430185,0.714591650709301,0.9823034734917733,0.39481481481481484,0.4563356164383562,0.4233518665607625,3.2266666666666666,0.12222222222222222,5.673952986853464,35.793975830078125,False,3.3242175271734595
gnn,26,0.5360816351033428,0.7181971644508919,0.9823278488726387,0.39555555555555555,0.4571917808219178,0.4241461477362986,3.2222222222222223,0.12222222222222222,6.059569572267078,30.57687759399414,False,3.3262455267831683
gnn,27,0.53413557605394,0.7217212439326162,0.9822303473491774,0.3925925925925926,0.4537671232876712,0.4209690230341541,3.24,0.11777777777777777,6.166040099802471,42.91264724731445,False,3.373913303948939
gnn,28,0.5316084586008789,0.724288290724349,0.9823278488726387,0.39555555555555555,0.4571917808219178,0.4241461477362986,3.2222222222222223,0.12444444444444444,6.05485787493842,37.46628952026367,False,3.3427146580070257
gnn,29,0.5292429553670114,0.7276233699349351,0.9823034734917733,0.39481481481481484,0.4563356164383562,0.4233518665607625,3.2266666666666666,0.12222222222222222,5.849620643343244,26.890111923217773,False,3.329921342432499
gnn,30,0.5307346421405406,0.730463330739159,0.9822303473491774,0.3925925925925926,0.4537671232876712,0.4209690230341541,3.24,0.11777777777777777,6.001049034481957,39.693904876708984,False,3.3234132304787636
gnn,31,0.5251279788789094,0.7318937356462208,0.982205971968312,0.39185185185185184,0.4529109589041096,0.4201747418586179,3.2444444444444445,0.12,5.769394870939709,27.151714324951172,False,3.3100490774959326
gnn,32,0.5230872145331802,0.7340687728146095,0.9821815965874466,0.39111111111111113,0.4520547945205479,0.41938046068308177,3.2488888888888887,0.12,5.92716944989704,43.48595428466797,False,3.3195870872586966
gnn,33,0.5195988585436777,0.7357267595009424,0.982205971968312,0.39185185185185184,0.4529109589041096,0.4201747418586179,3.2444444444444445,0.12222222222222222,5.719796707857223,28.931425094604492,False,3.336152585223317
