model_type,problem_type,eval_mode,wood_problem,network_name,graph_seed,n_nodes,n_edges,density,replication,source,sink,attack_limit,optimal_objective,predicted_objective,objective_gap,hamming_distance,exact_match,num_correct_edges,num_predicted_attacks,num_optimal_attacks,mip_solve_time,mip_total_time,inference_time
tropical_v2,shortest_path,ood_size,,,10020005,100,200,2.0,0,0,99,1,57.0,50,0.12280701754385964,2,0,0,1,1,0.16432415880262852,0.17396024335175753,0.6338059175759554
tropical_v2,shortest_path,ood_size,,,10020006,100,200,2.0,1,0,99,1,18.0,14,0.2222222222222222,2,0,0,1,1,0.042252879589796066,0.05067991930991411,0.005696553736925125
tropical_v2,shortest_path,ood_size,,,10020007,100,200,2.0,2,0,99,1,35.0,34,0.02857142857142857,2,0,0,1,1,0.0492690559476614,0.05669268034398556,0.00537815410643816
tropical_v2,shortest_path,ood_size,,,10020008,100,200,2.0,3,0,99,1,38.0,29,0.23684210526315788,2,0,0,1,1,0.04209514055401087,0.04889513831585646,0.005282405763864517
tropical_v2,shortest_path,ood_size,,,10020009,100,200,2.0,4,0,99,1,28.0,28,0.0,0,1,1,1,1,0.042102149687707424,0.049778892658650875,0.005237245000898838
tropical_v2,shortest_path,ood_size,,,10020010,100,200,2.0,5,0,99,1,34.0,25,0.2647058823529412,2,0,0,1,1,0.05669675022363663,0.06350613851100206,0.0053193653002381325
tropical_v2,shortest_path,ood_size,,,10020011,100,200,2.0,6,0,99,1,33.0,32,0.030303030303030304,2,0,0,1,1,0.041541571728885174,0.04949410539120436,0.005295854993164539
tropical_v2,shortest_path,ood_size,,,10020012,100,200,2.0,7,0,99,1,19.0,19,0.0,0,1,1,1,1,0.04228392895311117,0.049037156626582146,0.005174634978175163
tropical_v2,shortest_path,ood_size,,,10020013,100,200,2.0,8,0,99,1,47.0,47,0.0,2,0,0,1,1,0.04390091169625521,0.05075395852327347,0.005183094181120396
tropical_v2,shortest_path,ood_size,,,10020014,100,200,2.0,9,0,99,1,29.0,27,0.06896551724137931,2,0,0,1,1,0.04108682554215193,0.04883757792413235,0.005239665508270264
tropical_v2,shortest_path,ood_size,,,10020015,100,200,2.0,10,0,99,1,21.0,21,0.0,0,1,1,1,1,0.04745467472821474,0.05427548196166754,0.005930662155151367
tropical_v2,shortest_path,ood_size,,,10020016,100,200,2.0,11,0,99,1,41.0,41,0.0,0,1,1,1,1,0.04125835373997688,0.0494726849719882,0.0053132446482777596
tropical_v2,shortest_path,ood_size,,,10020017,100,200,2.0,12,0,99,1,40.0,30,0.25,2,0,0,1,1,0.0443586390465498,0.051070258021354675,0.005234855227172375
tropical_v2,shortest_path,ood_size,,,10020018,100,200,2.0,13,0,99,1,40.0,40,0.0,0,1,1,1,1,0.04286884609609842,0.04964425414800644,0.00521614495664835
tropical_v2,shortest_path,ood_size,,,10020019,100,200,2.0,14,0,99,1,31.0,31,0.0,0,1,1,1,1,0.043249974958598614,0.050885459408164024,0.005306595005095005
tropical_v2,shortest_path,ood_size,,,10020020,100,200,2.0,15,0,99,1,52.0,52,0.0,2,0,0,1,1,0.043315484188497066,0.050097002647817135,0.005298374220728874
tropical_v2,shortest_path,ood_size,,,10020021,100,200,2.0,16,0,99,1,20.0,17,0.15,2,0,0,1,1,0.053758515045046806,0.061680576764047146,0.005353454500436783
tropical_v2,shortest_path,ood_size,,,10020022,100,200,2.0,17,0,99,1,5.0,5,0.0,0,1,1,1,1,0.0443368386477232,0.05110792722553015,0.00523491483181715
tropical_v2,shortest_path,ood_size,,,10020023,100,200,2.0,18,0,99,1,17.0,14,0.17647058823529413,2,0,0,1,1,0.04190323036164045,0.048763138242065907,0.005177244544029236
tropical_v2,shortest_path,ood_size,,,10020024,100,200,2.0,19,0,99,1,40.0,36,0.1,2,0,0,1,1,0.04218252934515476,0.04988045245409012,0.005209755152463913
tropical_v2,shortest_path,ood_size,,,10025005,100,250,2.5,0,0,99,1,13.0,13,0.0,0,1,1,1,1,0.049393496476113796,0.05740181636065245,0.005751602351665497
tropical_v2,shortest_path,ood_size,,,10025006,100,250,2.5,1,0,99,1,33.0,31,0.06060606060606061,2,0,0,1,1,0.05361036490648985,0.06179098691791296,0.005354314111173153
tropical_v2,shortest_path,ood_size,,,10025007,100,250,2.5,2,0,99,1,22.0,20,0.09090909090909091,2,0,0,1,1,0.05435257125645876,0.06333020981401205,0.0053265755996108055
tropical_v2,shortest_path,ood_size,,,10025008,100,250,2.5,3,0,99,1,20.0,20,0.0,2,0,0,1,1,0.05504449922591448,0.06311655044555664,0.0053956350311636925
tropical_v2,shortest_path,ood_size,,,10025009,100,250,2.5,4,0,99,1,34.0,31,0.08823529411764706,2,0,0,1,1,0.2806324055418372,0.28879405837506056,0.005650313571095467
tropical_v2,shortest_path,ood_size,,,10025010,100,250,2.5,5,0,99,1,26.0,22,0.15384615384615385,2,0,0,1,1,0.07178033888339996,0.07992463000118732,0.005419653840363026
tropical_v2,shortest_path,ood_size,,,10025011,100,250,2.5,6,0,99,1,15.000000000000002,15,1.1842378929335e-16,0,1,1,1,1,0.05919940955936909,0.06739955861121416,0.005371615290641785
tropical_v2,shortest_path,ood_size,,,10025012,100,250,2.5,7,0,99,1,11.0,8,0.2727272727272727,2,0,0,1,1,0.056754390709102154,0.06579712685197592,0.0053812237456440926
tropical_v2,shortest_path,ood_size,,,10025013,100,250,2.5,8,0,99,1,22.0,20,0.09090909090909091,2,0,0,1,1,0.05927290767431259,0.06738866027444601,0.005361803807318211
tropical_v2,shortest_path,ood_size,,,10025014,100,250,2.5,9,0,99,1,29.0,26,0.10344827586206896,2,0,0,1,1,0.0642657047137618,0.07232634630054235,0.005385533906519413
tropical_v2,shortest_path,ood_size,,,10025015,100,250,2.5,10,0,99,1,24.0,24,0.0,0,1,1,1,1,0.06138459872454405,0.069554359652102,0.005371684208512306
tropical_v2,shortest_path,ood_size,,,10025016,100,250,2.5,11,0,99,1,14.0,9,0.35714285714285715,2,0,0,1,1,0.049799103289842606,0.05798334535211325,0.005267394706606865
tropical_v2,shortest_path,ood_size,,,10025017,100,250,2.5,12,0,99,1,38.0,38,0.0,0,1,1,1,1,0.06935771089047194,0.07831161748617887,0.005412554368376732
tropical_v2,shortest_path,ood_size,,,10025018,100,250,2.5,13,0,99,1,30.0,30,0.0,0,1,1,1,1,0.07067392393946648,0.08030779752880335,0.005371345207095146
tropical_v2,shortest_path,ood_size,,,10025019,100,250,2.5,14,0,99,1,45.0,41,0.08888888888888889,2,0,0,1,1,0.05700465850532055,0.06514380034059286,0.005309464409947395
tropical_v2,shortest_path,ood_size,,,10025020,100,250,2.5,15,0,99,1,24.0,24,0.0,2,0,0,1,1,0.0578460656106472,0.06701458152383566,0.0053948452696204185
tropical_v2,shortest_path,ood_size,,,10025021,100,250,2.5,16,0,99,1,20.0,17,0.15,2,0,0,1,1,0.05760257691144943,0.06568328756839037,0.005373633466660976
tropical_v2,shortest_path,ood_size,,,10025022,100,250,2.5,17,0,99,1,43.0,34,0.20930232558139536,2,0,0,1,1,0.058468631468713284,0.06656712386757135,0.005351953208446503
tropical_v2,shortest_path,ood_size,,,10025023,100,250,2.5,18,0,99,1,36.0,27,0.25,2,0,0,1,1,0.049942062236368656,0.05908738914877176,0.005327154882252216
tropical_v2,shortest_path,ood_size,,,10025024,100,250,2.5,19,0,99,1,31.0,31,0.0,0,1,1,1,1,0.054988778196275234,0.06307194009423256,0.005361044779419899
tropical_v2,shortest_path,ood_size,,,10030005,100,300,3.0,0,0,99,1,22.0,17,0.22727272727272727,2,0,0,1,1,0.06593407690525055,0.07525864243507385,0.005494793877005577
tropical_v2,shortest_path,ood_size,,,10030006,100,300,3.0,1,0,99,1,24.0,24,0.0,0,1,1,1,1,0.062252734787762165,0.0715978192165494,0.005353255197405815
tropical_v2,shortest_path,ood_size,,,10030007,100,300,3.0,2,0,99,1,31.0,31,0.0,0,1,1,1,1,0.0967511497437954,0.1062577748671174,0.005565953440964222
tropical_v2,shortest_path,ood_size,,,10030008,100,300,3.0,3,0,99,1,19.0,15,0.21052631578947367,2,0,0,1,1,0.07183338887989521,0.0843501091003418,0.005718323402106762
tropical_v2,shortest_path,ood_size,,,10030009,100,300,3.0,4,0,99,1,50.0,49,0.02,2,0,0,1,1,0.06280198134481907,0.07221763674169779,0.00536748394370079
tropical_v2,shortest_path,ood_size,,,10030010,100,300,3.0,5,0,99,1,23.0,17,0.2608695652173913,2,0,0,1,1,0.06960321869701147,0.07899054419249296,0.005485333502292633
tropical_v2,shortest_path,ood_size,,,10030011,100,300,3.0,6,0,99,1,18.0,18,0.0,0,1,1,1,1,0.06728991027921438,0.0767756151035428,0.005459234118461609
tropical_v2,shortest_path,ood_size,,,10030012,100,300,3.0,7,0,99,1,26.0,17,0.34615384615384615,2,0,0,1,1,0.06936151068657637,0.07880718540400267,0.005449095740914345
tropical_v2,shortest_path,ood_size,,,10030013,100,300,3.0,8,0,99,1,17.0,17,0.0,0,1,1,1,1,0.06401507556438446,0.07344029098749161,0.005335045047104359
tropical_v2,shortest_path,ood_size,,,10030014,100,300,3.0,9,0,99,1,40.00000000000001,40,1.77635683940025e-16,2,0,0,1,1,0.10274624265730381,0.11220336612313986,0.0055711530148983
tropical_v2,shortest_path,ood_size,,,10030015,100,300,3.0,10,0,99,1,21.0,21,0.0,2,0,0,1,1,0.0712448013946414,0.08074548654258251,0.0056121135130524635
tropical_v2,shortest_path,ood_size,,,10030016,100,300,3.0,11,0,99,1,31.0,25,0.1935483870967742,2,0,0,1,1,0.07741790171712637,0.08688484691083431,0.005480993539094925
tropical_v2,shortest_path,ood_size,,,10030017,100,300,3.0,12,0,99,1,25.0,20,0.2,2,0,0,1,1,0.09073487855494022,0.10036126244813204,0.005571642890572548
tropical_v2,shortest_path,ood_size,,,10030018,100,300,3.0,13,0,99,1,51.0,43,0.1568627450980392,2,0,0,1,1,0.06648849323391914,0.07594858948141336,0.005316144786775112
tropical_v2,shortest_path,ood_size,,,10030019,100,300,3.0,14,0,99,1,18.0,18,0.0,0,1,1,1,1,0.06036692298948765,0.0697181485593319,0.00534361507743597
tropical_v2,shortest_path,ood_size,,,10030020,100,300,3.0,15,0,99,1,16.0,8,0.5,2,0,0,1,1,0.07114127092063427,0.08055554702877998,0.005466993898153305
tropical_v2,shortest_path,ood_size,,,10030021,100,300,3.0,16,0,99,1,27.0,25,0.07407407407407407,2,0,0,1,1,0.3020840836688876,0.31161681842058897,0.005746882408857346
tropical_v2,shortest_path,ood_size,,,10030022,100,300,3.0,17,0,99,1,24.0,19,0.20833333333333334,2,0,0,1,1,0.09366918448358774,0.10305646061897278,0.005494793877005577
tropical_v2,shortest_path,ood_size,,,10030023,100,300,3.0,18,0,99,1,20.0,12,0.4,2,0,0,1,1,0.06323897931724787,0.07278979383409023,0.005391173996031284
tropical_v2,shortest_path,ood_size,,,10030024,100,300,3.0,19,0,99,1,19.0,12,0.3684210526315789,2,0,0,1,1,0.07033303659409285,0.07986677158623934,0.0055701844394207
tropical_v2,shortest_path,ood_size,,,10040005,100,400,4.0,0,0,99,1,22.0,16,0.2727272727272727,2,0,0,1,1,0.10336826927959919,0.11559624038636684,0.0057852622121572495
tropical_v2,shortest_path,ood_size,,,10040006,100,400,4.0,1,0,99,1,15.0,15,0.0,2,0,0,1,1,0.09038843121379614,0.10297541040927172,0.0055629536509513855
tropical_v2,shortest_path,ood_size,,,10040007,100,400,4.0,2,0,99,1,19.000000000000004,16,0.15789473684210542,2,0,0,1,1,0.13665297161787748,0.1497730975970626,0.005702412687242031
tropical_v2,shortest_path,ood_size,,,10040008,100,400,4.0,3,0,99,1,18.0,18,0.0,0,1,1,1,1,0.09202877338975668,0.10406455490738153,0.005502384155988693
tropical_v2,shortest_path,ood_size,,,10040009,100,400,4.0,4,0,99,1,17.0,17,0.0,0,1,1,1,1,0.09862589184194803,0.11123944073915482,0.005574463866651058
tropical_v2,shortest_path,ood_size,,,10040010,100,400,4.0,5,0,99,1,29.000000000000007,23,0.20689655172413812,2,0,0,1,1,0.13078960869461298,0.143656387925148,0.0056099239736795425
tropical_v2,shortest_path,ood_size,,,10040011,100,400,4.0,6,0,99,1,23.0,20,0.13043478260869565,2,0,0,1,1,0.1296975240111351,0.14254765305668116,0.005599303171038628
tropical_v2,shortest_path,ood_size,,,10040012,100,400,4.0,7,0,99,1,21.0,20,0.047619047619047616,2,0,0,1,1,0.09383522439748049,0.10579585749655962,0.005563264712691307
tropical_v2,shortest_path,ood_size,,,10040013,100,400,4.0,8,0,99,1,26.0,24,0.07692307692307693,2,0,0,1,1,0.09871457144618034,0.11145172920078039,0.005579313263297081
tropical_v2,shortest_path,ood_size,,,10040014,100,400,4.0,9,0,99,1,17.0,11,0.35294117647058826,2,0,0,1,1,0.09254039078950882,0.10520914010703564,0.005552733317017555
tropical_v2,shortest_path,ood_size,,,10040015,100,400,4.0,10,0,99,1,34.0,24,0.29411764705882354,2,0,0,1,1,0.08798020146787167,0.09983537625521421,0.0056459130719304085
tropical_v2,shortest_path,ood_size,,,10040016,100,400,4.0,11,0,99,1,10.0,8,0.2,2,0,0,1,1,0.10146069619804621,0.11479320377111435,0.005562463775277138
tropical_v2,shortest_path,ood_size,,,10040017,100,400,4.0,12,0,99,1,19.0,18,0.05263157894736842,2,0,0,1,1,0.13364683371037245,0.14795290678739548,0.005735863000154495
tropical_v2,shortest_path,ood_size,,,10040018,100,400,4.0,13,0,99,1,18.0,18,0.0,0,1,1,1,1,0.09051632974296808,0.10409996565431356,0.005538303405046463
