model_type,epoch,train_loss,val_loss,accuracy,precision,recall,f1,hamming,exact_match,epoch_time_seconds
gnn,1,0.6749945223252609,0.6398511026744489,0.9858940477304406,0.469270223845388,0.4716721183278924,0.4704010875730358,2.8648148148148147,0.1419753086419753,13.509462208487093
gnn,2,0.6236654958515255,0.6221246806559739,0.9855179392450872,0.4546349480826611,0.45699179461706757,0.45574508102137656,2.9450617283950615,0.1259259259259259,13.115176388062537
gnn,3,0.6085447637571229,0.6238722457561964,0.9862445156737693,0.4822240845171133,0.48469809924603,0.4833869273537405,2.7969135802469136,0.1574074074074074,13.133859894238412
gnn,4,0.5983757916502852,0.6116677400874503,0.9863453856231851,0.48804671625477786,0.49062965538455783,0.48926034636686666,2.773456790123457,0.1648148148148148,13.393921539187431
gnn,5,0.5936501454187448,0.5979359268038361,0.9865127202505696,0.4948776630857244,0.4972962144367376,0.4960158042739142,2.7351851851851854,0.16913580246913582,13.377034378238022
gnn,6,0.5852508223048909,0.597901007220333,0.986333935057917,0.48604727536644804,0.48850386037749927,0.4872010656617062,2.7808641975308643,0.16358024691358025,13.439710574224591
gnn,7,0.5819724228607599,0.5902341368021788,0.9864655316234374,0.4901908101581307,0.49266158778686037,0.4913508519899677,2.7574074074074075,0.1617283950617284,13.160535675473511
gnn,8,0.5790434216301908,0.5995332271596532,0.9865048278659746,0.4940914866622932,0.4967338265704282,0.4953330450862228,2.7364197530864196,0.16419753086419753,13.250266706570983
gnn,9,0.5733068542072066,0.5928091071454096,0.9864031792685883,0.4904382146539014,0.49298383029864545,0.49163476888081986,2.758641975308642,0.16604938271604938,13.436696639284492
gnn,10,0.5707196137380033,0.5880240621390166,0.9864940263792753,0.49256589291447683,0.49499018168952813,0.4937049862952557,2.7512345679012347,0.17098765432098764,12.973298100754619
gnn,11,0.5619038312878243,0.5817586962087655,0.9865489834924231,0.4943447573567403,0.4968061088431462,0.49550169424128554,2.7314814814814814,0.16358024691358025,13.435412327758968
gnn,12,0.5613432057832599,0.580874614417553,0.9864792527634615,0.491798448062065,0.49428421513933535,0.4929654319567245,2.7537037037037035,0.17098765432098764,13.618846928700805
gnn,13,0.5538718151037024,0.5940401385595769,0.9862978926085946,0.48545715903559045,0.48786429075644755,0.48658808504260603,2.7882716049382714,0.16111111111111112,13.498266200535
gnn,14,0.5494264707954788,0.5736029995260415,0.9865062557187189,0.49417643459582505,0.49673314924404277,0.4953785335476137,2.732716049382716,0.16666666666666666,13.509993489831686
gnn,15,0.546001783241986,0.5664086901663262,0.9864544633139868,0.49230746236737555,0.494853228753011,0.493504627088233,2.7425925925925925,0.1617283950617284,13.596142592839897
gnn,16,0.5344679881695402,0.572628750587687,0.9864310619246229,0.49131697722111717,0.49385089674305394,0.4925080352691173,2.7487654320987653,0.1654320987654321,13.498443244956434
gnn,17,0.5296246550661862,0.5639074569866981,0.986541224670849,0.49634453741207557,0.49890624021342955,0.49754884100055324,2.727777777777778,0.17160493827160495,13.463428382761776
gnn,18,0.5235720493924365,0.5730185958706302,0.9860892356913843,0.4772366504229253,0.47965059490658646,0.4783728206497571,2.8203703703703704,0.15679012345679014,13.460283836349845
gnn,19,0.5143693268299103,0.5595723944681662,0.9863817254059507,0.48836552497772556,0.4909730197584228,0.4895915200731215,2.7635802469135804,0.16296296296296298,12.362857142463326
gnn,20,0.5107345731170089,0.5582715347409248,0.9865407661922335,0.49410360961559263,0.49659003688960157,0.4952724353362441,2.7339506172839507,0.1654320987654321,13.337636187672615
gnn,21,0.508157702653654,0.5748147120446334,0.9864737129091419,0.4925470454664359,0.49511288880569965,0.49375342954722035,2.743827160493827,0.1648148148148148,13.570945352315903
gnn,22,0.49707926959587784,0.5608243339223626,0.9863018753782952,0.48625139425248415,0.4888297343743972,0.4874635108213981,2.7771604938271603,0.15987654320987654,13.542038864456117
gnn,23,0.494649211325185,0.5831973507448479,0.9864597676669444,0.49328017862876256,0.4956943300788617,0.49441556624828653,2.7475308641975307,0.17160493827160495,13.586264283396304
gnn,24,0.4843547662493413,0.5596439105125122,0.9863584747259727,0.49120036301953546,0.49367437230727024,0.4923628832460366,2.7660493827160493,0.1654320987654321,13.499767729081213
gnn,25,0.4799998187356525,0.5614545356896189,0.9864265604438617,0.4912330600892694,0.4938136192057761,0.49244623700812357,2.7524691358024693,0.16419753086419753,13.473468923941255
gnn,26,0.47542930558796914,0.5659322559833526,0.9863258895107262,0.4888941821512629,0.4914021746429154,0.4900729025543908,2.775925925925926,0.16728395061728396,13.703254593536258
gnn,27,0.4675725226679807,0.573440927616608,0.986513045272005,0.49527466078664356,0.4978613958461454,0.4964903263998811,2.7401234567901236,0.17530864197530865,13.552240459248424
gnn,28,0.4640880426796025,0.5588665014431801,0.9863500180453468,0.4867439425337031,0.48935782465738903,0.4879730602750755,2.7771604938271603,0.16111111111111112,13.53230591956526
gnn,29,0.45909198126780293,0.5528291122964871,0.9863606315886735,0.48953556005843607,0.4920168274797907,0.49070156222952865,2.7635802469135804,0.17160493827160495,13.50810105074197
gnn,30,0.45340661822015016,0.5770810516528141,0.9862472551269392,0.4850634953685068,0.4876013434237839,0.486256262877472,2.7858024691358025,0.15617283950617283,12.295752260833979
gnn,31,0.4501664500348467,0.5842944691394583,0.9864048825729018,0.4919113755606131,0.49448940533363195,0.4931235541636541,2.7512345679012347,0.15987654320987654,12.456975171342492
gnn,32,0.4425034171453229,0.5614360069419131,0.9863528100212515,0.49071222431244216,0.4934037527065847,0.49197782943743334,2.7635802469135804,0.16358024691358025,13.092492465861142
gnn,33,0.4425400777665711,0.5737274246267331,0.9864559239176911,0.49138848180787176,0.4938818373186563,0.49256066215893574,2.7487654320987653,0.1617283950617284,13.53805202897638
gnn,34,0.4346797631846534,0.5709543669665301,0.9863037563036952,0.48759491295439,0.49014313814967403,0.48879442935759454,2.7771604938271603,0.15864197530864196,13.467377264983952
gnn,35,0.4334668556888583,0.6189222879891778,0.986124669093861,0.48081356491487237,0.48339876515802455,0.48202932167874746,2.810493827160494,0.145679012345679,13.585475326515734
gnn,36,0.4252341478274613,0.5738081115447444,0.9861309057486276,0.4800414700687032,0.4826283798506022,0.48125747940211744,2.812962962962963,0.15,13.492962026968598
gnn,37,0.42035707762790103,0.5954389853058037,0.9860320931225224,0.4785365209711615,0.48110270388048165,0.4797429227506308,2.827777777777778,0.15493827160493828,13.627025729976594
gnn,38,0.41885583444877905,0.5968336451384756,0.9862651342659976,0.4838729972117771,0.48639459850244177,0.4850595784272412,2.7907407407407407,0.1537037037037037,13.536996747367084
gnn,39,0.41515146989434487,0.590080682767762,0.9862334714561705,0.48488221957176214,0.48750786976277166,0.48611681901959686,2.7919753086419754,0.15123456790123457,13.52724399138242
gnn,40,0.4094043957256766,0.5932060965417344,0.9863012484797197,0.4886623845774174,0.4911008796738645,0.48980907282182673,2.778395061728395,0.16666666666666666,13.564216565340757
gnn,41,0.4071962093904851,0.5860958425903026,0.9863329149651275,0.4869356732592025,0.4896434816696253,0.48820891445302145,2.773456790123457,0.14938271604938272,13.432317173108459
gnn,42,0.40685054557742895,0.5778566499367173,0.9861733101039065,0.4829932433418274,0.4854350605821196,0.4841417233278994,2.80679012345679,0.15308641975308643,12.766164151020348
gnn,43,0.39898491089858074,0.5860659952884839,0.9861701882467931,0.48157196833667437,0.4841423377316624,0.4827800043105965,2.799382716049383,0.15493827160493828,13.387227529659867
gnn,44,0.39468314914160935,0.5955292087462213,0.986190909075792,0.48239434595099123,0.48507590489071994,0.4836532603797865,2.7981481481481483,0.15308641975308643,13.407464671880007
gnn,45,0.3922622927794696,0.6075192824557976,0.9862803283874708,0.48584882256450923,0.4884822212000865,0.48708712549793787,2.784567901234568,0.15987654320987654,13.292670099064708
gnn,46,0.3907476815557669,0.5942684243674632,0.9861499858589322,0.48007229113982963,0.4826022678201331,0.4812627062075295,2.8141975308641975,0.16234567901234567,13.41378165781498
gnn,47,0.39257936605385374,0.6072011910470916,0.9860539859707113,0.4795998246488446,0.48217892472249796,0.480811841074384,2.8253086419753086,0.15308641975308643,13.416934247128665
gnn,48,0.38517788352158966,0.6494066955314742,0.9861680667731341,0.48288996245423227,0.48538205964131853,0.48406040825802976,2.8030864197530865,0.15246913580246912,13.6632963065058
gnn,49,0.38191975390035954,0.6348346889202977,0.9865244184606071,0.4944156329831711,0.49695193151075506,0.4956086593673514,2.738888888888889,0.1617283950617284,13.641714270226657
gnn,50,0.3790795659498563,0.6437470833276525,0.9862567754999833,0.48214092854615725,0.4847944236833124,0.4833898410298425,2.7919753086419754,0.15493827160493828,13.54527451377362
