model_type,problem_type,epochs,best_epoch,best_val_loss,final_val_loss,total_training_time_seconds,average_epoch_time_seconds,best_model_path,final_model_path
tropical_v2,shortest_path,50,11,0.4905400552977013,0.8233424354144713,863.7853625118732,17.275707250237463,saved_models/tropical_v2_shortest_path_mixed_55_15_reps100_best_model.pt,saved_models/tropical_v2_shortest_path_mixed_55_15_reps100_final_model.pt
