model_type,epoch,train_loss,val_loss,accuracy,precision,recall,f1,hamming,exact_match,average_gradient_norm,maximum_gradient_norm,best_epoch_so_far,epoch_time_seconds
transformer,1,0.48605357104634933,0.30785074050829103,0.9870193285859613,0.43283582089552236,0.5291970802919708,0.47619047619047616,2.8567164179104476,0.22686567164179106,0.9768503857823798,5.2406463623046875,True,4.55068638920784
transformer,2,0.2675263675680391,0.2945046654182921,0.9871007121057985,0.43582089552238806,0.5328467153284672,0.4794745484400657,2.8388059701492536,0.2298507462686567,0.9546646223531157,6.408148288726807,True,4.086673037149012
transformer,3,0.2477139938510252,0.29063047139128817,0.9885656154628688,0.48955223880597015,0.5985401459854015,0.5385878489326765,2.5164179104477613,0.2746268656716418,1.2206920150497238,11.777288436889648,True,4.05747577548027
transformer,4,0.235593976499087,0.2502590319462229,0.9903289250593421,0.554228855721393,0.6776155717761557,0.6097427476737822,2.1283582089552238,0.32238805970149254,2.3707520802160205,22.608600616455078,True,4.1079622292891145
transformer,5,0.2328151067404821,0.2812741421541043,0.9912512716174975,0.5880597014925373,0.718978102189781,0.6469622331691297,1.9253731343283582,0.3701492537313433,3.4436586695879243,48.235694885253906,False,4.024834466166794
transformer,6,0.22883054582725926,0.27048863022172903,0.9918752119362496,0.6109452736318408,0.7469586374695864,0.6721401204159826,1.7880597014925372,0.41194029850746267,3.7582479554233212,37.57294464111328,False,4.182608840987086
transformer,7,0.22758193077994537,0.2673487421057338,0.9921193624957613,0.6199004975124378,0.7579075425790754,0.681992337164751,1.7343283582089553,0.43283582089552236,4.311805610653713,50.06734848022461,False,4.096095590852201
transformer,8,0.20940468642742216,0.26862705422944944,0.9920922346558155,0.618905472636816,0.7566909975669099,0.6808976464148877,1.7402985074626867,0.4298507462686567,3.707567173940352,60.765262603759766,False,4.103934958577156
transformer,9,0.2072311754699126,0.27498898498984303,0.9921193624957613,0.6199004975124378,0.7579075425790754,0.681992337164751,1.7343283582089553,0.4298507462686567,4.214722539142228,68.56747436523438,False,4.074155856855214
transformer,10,0.2074509066053371,0.27197366947582935,0.9925534079348932,0.6358208955223881,0.7773722627737226,0.6995073891625617,1.6388059701492537,0.44776119402985076,4.299120195238345,59.831661224365234,False,4.133273370563984
transformer,11,0.20743285061165828,0.26527610934104817,0.9928789420142421,0.6477611940298508,0.791970802919708,0.7126436781609196,1.5671641791044777,0.4626865671641791,4.3426326357943905,59.7542610168457,False,4.113123870454729
transformer,12,0.20440916435489664,0.2531062126109265,0.9929060698541878,0.6487562189054726,0.7931873479318735,0.7137383689107827,1.5611940298507463,0.45671641791044776,4.399941794734997,73.61675262451172,False,4.081861165352166
