model_type,problem_type,eval_mode,graph_seed,n_nodes,n_edges,density,replication,attack_limit,optimal_objective,predicted_objective,objective_gap,hamming_distance,exact_match,num_correct_edges,num_predicted_attacks,num_optimal_attacks,mip_solve_time,mip_total_time,inference_time
transformer,min_cost_flow,ood_size,10060018,100,600,6.0,13,1,251.0,204,0.18725099601593626,2,0,0,1,1,0.13944466318935156,0.1626139171421528,0.002408381551504135
transformer,min_cost_flow,ood_size,10060019,100,600,6.0,14,1,500.00000000000006,500,1.13686837721616e-16,0,1,1,1,1,0.15170874074101448,0.1768402960151434,0.002405102364718914
transformer,min_cost_flow,ood_size,10060020,100,600,6.0,15,1,346.0,318,0.08092485549132948,2,0,0,1,1,0.15418726298958063,0.17796015739440918,0.0023764213547110558
transformer,min_cost_flow,ood_size,10060021,100,600,6.0,16,1,607.000000000035,607,5.768623726236526e-14,0,1,1,1,1,0.5394831234589219,0.5673656091094017,0.002427631989121437
transformer,min_cost_flow,ood_size,10060022,100,600,6.0,17,1,422.0,422,0.0,0,1,1,1,1,0.4086437551304698,0.4325875286012888,0.0024251816794276237
transformer,min_cost_flow,ood_size,10060023,100,600,6.0,18,1,151.0,120,0.2052980132450331,2,0,0,1,1,0.14886588975787163,0.17610033601522446,0.002392400987446308
transformer,min_cost_flow,ood_size,10060024,100,600,6.0,19,1,334.0,324,0.029940119760479042,2,0,0,1,1,0.18013970740139484,0.20679570361971855,0.002390931360423565
transformer,min_cost_flow,ood_size,10080005,100,800,8.0,0,1,535.0000000015161,528,0.013084112152329515,2,0,0,1,1,1.380498326383531,1.4127536248415709,0.002742351032793522
transformer,min_cost_flow,ood_size,10080006,100,800,8.0,1,1,273.0,273,0.0,0,1,1,1,1,0.1751411436125636,0.20584310311824083,0.0024341819807887077
transformer,min_cost_flow,ood_size,10080007,100,800,8.0,2,1,541.0000000000223,508,0.06099815157120318,2,0,0,1,1,0.869625560939312,0.9009859086945653,0.0024383114650845528
transformer,min_cost_flow,ood_size,10080008,100,800,8.0,3,1,348.00000000000006,343,0.014367816091954184,2,0,0,1,1,0.22691238578408957,0.25862625520676374,0.0024396423250436783
transformer,min_cost_flow,ood_size,10080009,100,800,8.0,4,1,493.0,455,0.07707910750507099,2,0,0,1,1,0.20395814161747694,0.2359304605051875,0.0024981508031487465
transformer,min_cost_flow,ood_size,10080010,100,800,8.0,5,1,610.0,610,0.0,0,1,1,1,1,0.4620406860485673,0.49347262643277645,0.0024300208315253258
transformer,min_cost_flow,ood_size,10080011,100,800,8.0,6,1,419.0,419,0.0,0,1,1,1,1,0.1777661954984069,0.20983439590781927,0.0024097710847854614
transformer,min_cost_flow,ood_size,10080012,100,800,8.0,7,1,478.0,424,0.11297071129707113,2,0,0,1,1,0.19072169438004494,0.22158208210021257,0.002405221574008465
transformer,min_cost_flow,ood_size,10080013,100,800,8.0,8,1,456.0,400,0.12280701754385964,2,0,0,1,1,0.17264662310481071,0.20549086295068264,0.002408241853117943
transformer,min_cost_flow,ood_size,10080014,100,800,8.0,9,1,459.0000000000602,434,0.05446623093694318,2,0,0,1,1,0.7204809505492449,0.751127409748733,0.0023998310789465904
transformer,min_cost_flow,ood_size,10080015,100,800,8.0,10,1,351.0,351,0.0,0,1,1,1,1,0.20402455236762762,0.23456079978495836,0.0024063820019364357
