n_nodes,n_edges,density,replication,attack_limit,optimal_objective,predicted_objective,objective_gap,hamming_distance,exact_match,num_correct_edges,num_predicted_attacks,num_optimal_attacks,mip_solve_time,mip_total_time,inference_time
100,250,2.5,0,1,50.0,50,0.0,0,1,1,1,1,0.08778413501568139,0.11189557600300759,0.16122247092425823
100,250,2.5,1,1,24.0,24,0.0,0,1,1,1,1,0.048580919043160975,0.05425262497738004,0.0018311229068785906
100,250,2.5,2,1,16.0,16,0.0,2,0,0,1,1,0.07773404801264405,0.08332943392451853,0.0019383809994906187
100,250,2.5,3,1,40.0,37,0.075,2,0,0,1,1,0.06247499003075063,0.06831210595555604,0.001765332999639213
100,250,2.5,4,1,40.0,37,0.075,2,0,0,1,1,0.5871329410001636,0.5927928979508579,0.0018252830486744642
100,250,2.5,5,1,14.0,13,0.07142857142857142,2,0,0,1,1,0.06631690403446555,0.07191484200302511,0.001777283032424748
100,250,2.5,6,1,30.0,30,0.0,2,0,0,1,1,0.45224473206326365,0.4578315879916772,0.0018227030523121357
100,250,2.5,7,1,24.0,19,0.20833333333333334,2,0,0,1,1,0.03610049991402775,0.04172227601520717,0.001739543047733605
100,250,2.5,8,1,24.0,24,0.0,2,0,0,1,1,0.0518313649808988,0.05738689098507166,0.0017776429885998368
100,250,2.5,9,1,36.0,36,0.0,0,1,1,1,1,0.050713950069621205,0.05623568606097251,0.0017902719555422664
100,250,2.5,10,1,43.0,38,0.11627906976744186,2,0,0,1,1,0.04307810100726783,0.04881018807645887,0.0017841929802671075
100,250,2.5,11,1,38.0,36,0.05263157894736842,2,0,0,1,1,0.06728687102440745,0.07288855698425323,0.001796511933207512
100,250,2.5,12,1,46.0,46,0.0,0,1,1,1,1,0.06907553307246417,0.07466350996401161,0.001799741992726922
100,250,2.5,13,1,40.0,33,0.175,2,0,0,1,1,0.04825281898956746,0.05387458601035178,0.001778731937520206
100,250,2.5,14,1,30.0,23,0.23333333333333334,2,0,0,1,1,0.04632147797383368,0.05189022503327578,0.0017708420054987073
100,250,2.5,15,1,42.0,37,0.11904761904761904,2,0,0,1,1,0.06283385900314897,0.06850249599665403,0.0018070730147883296
100,250,2.5,16,1,14.0,10,0.2857142857142857,2,0,0,1,1,0.0461017390480265,0.05171685491222888,0.0017741220071911812
100,250,2.5,17,1,30.0,30,0.0,0,1,1,1,1,0.04760747205000371,0.05330036801751703,0.0017553030047565699
100,250,2.5,18,1,30.0,26,0.13333333333333333,2,0,0,1,1,0.07272213790565729,0.07837648398708552,0.001810432062484324
100,250,2.5,19,1,27.0,27,0.0,0,1,1,1,1,0.040040884050540626,0.04567874001804739,0.0017482530092820525
100,400,4.0,0,1,13.0,13,0.0,2,0,0,1,1,0.12349311704747379,0.13165839307475835,0.0025448589585721493
100,400,4.0,1,1,24.0,23,0.041666666666666664,2,0,0,1,1,0.12048996903467923,0.12867093598470092,0.0018228919943794608
100,400,4.0,2,1,17.0,16,0.058823529411764705,2,0,0,1,1,0.11355318804271519,0.12180363398510963,0.0018299720250070095
100,400,4.0,3,1,23.0,23,0.0,0,1,1,1,1,0.1058759200386703,0.11438213509973139,0.0018274920294061303
100,400,4.0,4,1,23.0,23,0.0,0,1,1,1,1,0.07712577900383621,0.08541317598428577,0.0017908929148688912
100,400,4.0,5,1,28.0,28,0.0,0,1,1,1,1,0.1058512800373137,0.11406168609391898,0.0018140620086342096
100,400,4.0,6,1,22.0,22,0.0,0,1,1,1,1,0.07564941607415676,0.08382529194932431,0.0017973630456253886
100,400,4.0,7,1,18.0,18,0.0,0,1,1,1,1,0.11807255994062871,0.1263392249820754,0.001800701953470707
100,400,4.0,8,1,23.0,23,0.0,0,1,1,1,1,0.10963840398471802,0.11808042996563017,0.0018281519878655672
100,400,4.0,9,1,16.0,16,0.0,0,1,1,1,1,0.11378482694271952,0.12190413405187428,0.001829562010243535
100,400,4.0,10,1,16.0,13,0.1875,2,0,0,1,1,0.11445418500807136,0.12253335095010698,0.0018379020038992167
100,400,4.0,11,1,30.0,30,0.0,2,0,0,1,1,0.11730564304161817,0.12551230797544122,0.0018244229722768068
100,400,4.0,12,1,13.0,5,0.6153846153846154,2,0,0,1,1,0.0685198960127309,0.07655095204245299,0.0017860730877146125
100,400,4.0,13,1,17.0,17,0.0,0,1,1,1,1,0.06928274198435247,0.07758451695553958,0.0017972019268199801
100,400,4.0,14,1,21.0,21,0.0,0,1,1,1,1,0.07720728998538107,0.08558255492243916,0.0018123229965567589
100,400,4.0,15,1,10.0,9,0.1,2,0,0,1,1,0.06464403099380434,0.07294103701133281,0.0018322529504075646
100,400,4.0,16,1,18.0,13,0.2777777777777778,2,0,0,1,1,0.06844480603467673,0.07676681107841432,0.0017840119544416666
100,400,4.0,17,1,22.0,22,0.0,2,0,0,1,1,0.112088153953664,0.12025244999676943,0.0018795221112668514
100,400,4.0,18,1,21.0,21,0.0,0,1,1,1,1,0.07242342899553478,0.08078372408635914,0.0017826220719143748
100,400,4.0,19,1,22.0,16,0.2727272727272727,2,0,0,1,1,0.06987026997376233,0.0783646940253675,0.001788752037100494
150,375,2.5,0,1,14.0,14,0.0,0,1,1,1,1,0.07603287394158542,0.08388795203063637,0.002009241026826203
150,375,2.5,1,1,20.0,20,0.0,0,1,1,1,1,0.10583917109761387,0.11369977705180645,0.001827772008255124
150,375,2.5,2,1,40.0,40,0.0,0,1,1,1,1,0.06794869794975966,0.07577640598174185,0.0018163829809054732
150,375,2.5,3,1,27.0,27,0.0,2,0,0,1,1,0.09031052503269166,0.09842028201092035,0.004903830005787313
150,375,2.5,4,1,40.0,38,0.05,2,0,0,1,1,0.3578099540900439,0.3659156400244683,0.001890011946670711
150,375,2.5,5,1,26.0,26,0.0,0,1,1,1,1,0.10722389502916485,0.11520613101311028,0.0018466620240360498
150,375,2.5,6,1,36.0,34,0.05555555555555555,2,0,0,1,1,0.352604754967615,0.3605180820450187,0.0018213120056316257
150,375,2.5,7,1,26.0,23,0.11538461538461539,2,0,0,1,1,0.11481869302224368,0.12278259999584407,0.001815323019400239
150,375,2.5,8,1,18.0,18,0.0,0,1,1,1,1,0.06888576305937022,0.0768369510769844,0.0018180730985477567
150,375,2.5,9,1,25.0,18,0.28,2,0,0,1,1,0.11372485803440213,0.12175913492683321,0.0020705510396510363
150,375,2.5,10,1,19.0,19,0.0,0,1,1,1,1,0.07809812505729496,0.08638006006367505,0.0018131730612367392
150,375,2.5,11,1,14.0,14,0.0,0,1,1,1,1,0.04753502202220261,0.055348090012557805,0.0017691130051389337
150,375,2.5,12,1,45.0,39,0.13333333333333333,2,0,0,1,1,0.11595806805416942,0.12383700499776751,0.0018354320200160146
150,375,2.5,13,1,20.0,13,0.35,2,0,0,1,1,0.04883811599574983,0.056695475010201335,0.0018154230201616883
150,375,2.5,14,1,30.0,27,0.1,2,0,0,1,1,0.5892513620201498,0.5971385990269482,0.0018762520048767328
150,375,2.5,15,1,22.0,14,0.36363636363636365,2,0,0,1,1,0.07170661201234907,0.07961081003304571,0.0018385830335319042
150,375,2.5,16,1,40.0,33,0.175,2,0,0,1,1,0.10221204499248415,0.11010086303576827,0.0019802319584414363
150,375,2.5,17,1,35.0,34,0.02857142857142857,2,0,0,1,1,0.07586999505292624,0.08393141103442758,0.0018121120519936085
150,375,2.5,18,1,37.0,32,0.13513513513513514,2,0,0,1,1,0.07269661803729832,0.08051186497323215,0.0018086619675159454
150,375,2.5,19,1,44.0,44,0.0,2,0,0,1,1,0.1061068590497598,0.113985316012986,0.0018303219694644213
150,600,4.0,0,1,27.0,26,0.037037037037037035,2,0,0,1,1,0.1415560320019722,0.1539041199721396,0.00261714996304363
150,600,4.0,1,1,17.0,17,0.0,0,1,1,1,1,0.09974406496621668,0.11182501597795635,0.0018377519445493817
150,600,4.0,2,1,20.0,20,0.0,0,1,1,1,1,0.1595348269911483,0.171809185994789,0.0018478028941899538
150,600,4.0,3,1,31.0,22,0.2903225806451613,2,0,0,1,1,0.14081749506294727,0.15291671501472592,0.001842913101427257
150,600,4.0,4,1,24.0,16,0.3333333333333333,2,0,0,1,1,0.09857239096891135,0.1102843820117414,0.0018398420652374625
150,600,4.0,5,1,22.0,22,0.0,0,1,1,1,1,0.16386593994684517,0.17595032905228436,0.0018563219346106052
150,600,4.0,6,1,26.0,26,0.0,0,1,1,1,1,0.1399279780453071,0.15183750994037837,0.0018442521104589105
150,600,4.0,7,1,19.0,19,0.0,0,1,1,1,1,0.15103658207226545,0.16318220307584852,0.0018320220988243818
150,600,4.0,8,1,24.0,24,0.0,2,0,0,1,1,0.5467550690518692,0.5588950290111825,0.0018633219879120588
150,600,4.0,9,1,21.0,20,0.047619047619047616,2,0,0,1,1,0.16737318492960185,0.17980659299064428,0.0018399819964542985
150,600,4.0,10,1,18.0,14,0.2222222222222222,2,0,0,1,1,0.15521007496863604,0.16743306501302868,0.001835971954278648
150,600,4.0,11,1,16.0,16,0.0,2,0,0,1,1,0.14671110000927,0.15909029904287308,0.0022256909869611263
150,600,4.0,12,1,14.0,14,0.0,0,1,1,1,1,0.09152001899201423,0.10371739906258881,0.001853761961683631
150,600,4.0,13,1,25.0,23,0.08,2,0,0,1,1,0.2464075159514323,0.2586176560726017,0.0018372719641774893
150,600,4.0,14,1,20.0,18,0.1,2,0,0,1,1,0.17285788198933005,0.1847035929095,0.0018393119098618627
150,600,4.0,15,1,16.0,12,0.25,2,0,0,1,1,0.15811615309212357,0.1702160630375147,0.0018372430931776762
150,600,4.0,16,1,25.0,21,0.16,2,0,0,1,1,0.15552091400604695,0.1673079850152135,0.0018872319487854838
150,600,4.0,17,1,24.0,24,0.0,0,1,1,1,1,0.1425522279459983,0.1546331869903952,0.0018531429814174771
150,600,4.0,18,1,15.0,14,0.06666666666666667,2,0,0,1,1,0.09176206903066486,0.10385922796558589,0.0018553721019998193
150,600,4.0,19,1,10.0,3,0.7,2,0,0,1,1,0.09940228704363108,0.18339917808771133,0.0018337129149585962
200,500,2.5,0,1,25.0,25,0.0,2,0,0,1,1,0.14528741606045514,0.15558155404869467,0.002702819067053497
200,500,2.5,1,1,34.0,28,0.17647058823529413,2,0,0,1,1,0.47222036798484623,0.48257245495915413,0.002068322035484016
200,500,2.5,2,1,32.0,27,0.15625,2,0,0,1,1,0.6007737250765786,0.6115180290071294,0.0018650819547474384
200,500,2.5,3,1,24.0,19,0.20833333333333334,2,0,0,1,1,0.09531984408386052,0.10585625097155571,0.001847411971539259
200,500,2.5,4,1,26.0,16,0.38461538461538464,2,0,0,1,1,0.09334324207156897,0.10379627801012248,0.0018323420081287622
200,500,2.5,5,1,35.0,27,0.22857142857142856,2,0,0,1,1,0.13552247697953135,0.14618138200603426,0.0018354520434513688
200,500,2.5,6,1,50.0,50,0.0,0,1,1,1,1,0.1844266039552167,0.19464268104638904,0.0019384119659662247
200,500,2.5,7,1,23.0,17,0.2608695652173913,2,0,0,1,1,0.13975673005916178,0.15010273607913405,0.0018356420332565904
200,500,2.5,8,1,34.0,27,0.20588235294117646,2,0,0,1,1,0.13778502796776593,0.14827131410129368,0.0018449919298291206
200,500,2.5,9,1,26.0,26,0.0,2,0,0,1,1,0.1330610979348421,0.1432901540538296,0.0018446319736540318
200,500,2.5,10,1,39.0,34,0.1282051282051282,2,0,0,1,1,0.1457343139918521,0.15596553194336593,0.0018411529017612338
200,500,2.5,11,1,24.0,24,0.0,2,0,0,1,1,0.15272848505992442,0.16315759194549173,0.001848803018219769
200,500,2.5,12,1,62.0,62,0.0,0,1,1,1,1,0.09028570493683219,0.10092237999197096,0.0018455120734870434
200,500,2.5,13,1,28.0,18,0.35714285714285715,2,0,0,1,1,0.12649940396659076,0.1370498409960419,0.0018412719946354628
200,500,2.5,14,1,32.0,28,0.125,2,0,0,1,1,0.12075979902874678,0.13133778504561633,0.0018454119563102722
200,500,2.5,15,1,31.0,23,0.25806451612903225,2,0,0,1,1,0.13987368904054165,0.15047588490415365,0.0018269619904458523
200,500,2.5,16,1,37.0,31,0.16216216216216217,2,0,0,1,1,0.13767916802316904,0.14794164604973048,0.0018359030364081264
200,500,2.5,17,1,49.0,49,0.0,0,1,1,1,1,0.13913083192892373,0.14942749904002994,0.0018464119639247656
200,500,2.5,18,1,38.0,28,0.2631578947368421,2,0,0,1,1,0.09203954797703773,0.10288668295834213,0.0018404730362817645
200,500,2.5,19,1,23.0,16,0.30434782608695654,2,0,0,1,1,0.12318988901097327,0.13374748500064015,0.001826202031224966
200,800,4.0,0,1,24.0,24,0.0,0,1,1,1,1,0.17558047093916684,0.19132969598285854,0.0024848299799486995
200,800,4.0,1,1,21.0,19,0.09523809523809523,2,0,0,1,1,0.18808946898207068,0.203740922966972,0.0018506720662117004
200,800,4.0,2,1,25.0,25,0.0,0,1,1,1,1,0.5944597600027919,0.6103703940752894,0.0018455219687893987
200,800,4.0,3,1,16.0,16,0.0,0,1,1,1,1,0.495993520016782,0.5123606419656426,0.001857431954704225
200,800,4.0,4,1,23.0,21,0.08695652173913043,2,0,0,1,1,0.2686240649782121,0.2844009689288214,0.0018502220045775175
200,800,4.0,5,1,23.0,22,0.043478260869565216,2,0,0,1,1,0.09576042206026614,0.18285013106651604,0.001889341976493597
200,800,4.0,6,1,22.0,22,0.0,0,1,1,1,1,0.18064369005151093,0.1965121739776805,0.001831721980124712
200,800,4.0,7,1,21.0,21,0.0,2,0,0,1,1,0.22508831496816128,0.2410856590140611,0.001839383039623499
200,800,4.0,8,1,16.0,16,0.0,2,0,0,1,1,0.18740706192329526,0.20332331501413137,0.001862061908468604
200,800,4.0,9,1,27.0,19,0.2962962962962963,2,0,0,1,1,0.1218522839481011,0.1373273798963055,0.0018435220699757338
200,800,4.0,10,1,14.0,10,0.2857142857142857,2,0,0,1,1,0.12359978596214205,0.2217335490277037,0.002179411007091403
