model_type,problem_type,eval_mode,graph_seed,n_nodes,n_edges,density,replication,attack_limit,optimal_objective,predicted_objective,objective_gap,hamming_distance,exact_match,num_correct_edges,num_predicted_attacks,num_optimal_attacks,mip_solve_time,mip_total_time,inference_time
transformer,shortest_path,ood_size,10025017,100,250,2.5,12,1,38.0,28,0.2631578947368421,2,0,0,1,1,0.060623835772275925,0.066876414231956,0.0030797291547060013
transformer,shortest_path,ood_size,10025018,100,250,2.5,13,1,30.0,30,0.0,0,1,1,1,1,0.06315116723999381,0.06920096511021256,0.003489487338811159
transformer,shortest_path,ood_size,10025019,100,250,2.5,14,1,45.0,41,0.08888888888888889,2,0,0,1,1,0.049167847726494074,0.05525780562311411,0.003477758262306452
transformer,shortest_path,ood_size,10025020,100,250,2.5,15,1,24.0,22,0.08333333333333333,2,0,0,1,1,0.05287925619632006,0.05906336195766926,0.003503636922687292
transformer,shortest_path,ood_size,10025021,100,250,2.5,16,1,20.0,17,0.15,2,0,0,1,1,0.045396773144602776,0.051538621075451374,0.003451636992394924
transformer,shortest_path,ood_size,10025022,100,250,2.5,17,1,43.0,34,0.20930232558139536,2,0,0,1,1,0.04992526629939675,0.05609820410609245,0.003431817051023245
transformer,shortest_path,ood_size,10025023,100,250,2.5,18,1,36.0,27,0.25,2,0,0,1,1,0.04160018591210246,0.047621333971619606,0.0034023080952465534
transformer,shortest_path,ood_size,10025024,100,250,2.5,19,1,31.000000000000004,22,0.29032258064516137,2,0,0,1,1,0.04516295297071338,0.05122912069782615,0.003039538860321045
transformer,shortest_path,ood_size,10030005,100,300,3.0,0,1,22.0,17,0.22727272727272727,2,0,0,1,1,0.054975747130811214,0.06206981185823679,0.004299784079194069
transformer,shortest_path,ood_size,10030006,100,300,3.0,1,1,24.0,18,0.25,2,0,0,1,1,0.052628015633672476,0.05946049094200134,0.004156914073973894
transformer,shortest_path,ood_size,10030007,100,300,3.0,2,1,31.000000000000004,25,0.1935483870967743,2,0,0,1,1,0.08753819670528173,0.09456733195111156,0.004175474867224693
transformer,shortest_path,ood_size,10030008,100,300,3.0,3,1,19.0,15,0.21052631578947367,2,0,0,1,1,0.06072160601615906,0.06779833091422915,0.004156364593654871
transformer,shortest_path,ood_size,10030009,100,300,3.0,4,1,50.0,49,0.02,2,0,0,1,1,0.051896987948566675,0.05895063327625394,0.004134044982492924
transformer,shortest_path,ood_size,10030010,100,300,3.0,5,1,23.0,17,0.2608695652173913,2,0,0,1,1,0.05958663998171687,0.0665118950419128,0.004903472028672695
transformer,shortest_path,ood_size,10030011,100,300,3.0,6,1,18.0,18,0.0,0,1,1,1,1,0.05978378001600504,0.06706635281443596,0.004145515151321888
transformer,shortest_path,ood_size,10030012,100,300,3.0,7,1,26.0,20,0.23076923076923078,2,0,0,1,1,0.05888657318428159,0.06586319766938686,0.004232305102050304
transformer,shortest_path,ood_size,10030013,100,300,3.0,8,1,17.0,11,0.35294117647058826,2,0,0,1,1,0.05441568931564689,0.061286274809390306,0.004191105253994465
transformer,shortest_path,ood_size,10030014,100,300,3.0,9,1,40.0,40,0.0,2,0,0,1,1,0.09560168767347932,0.1026360122486949,0.004279904067516327
transformer,shortest_path,ood_size,10030015,100,300,3.0,10,1,21.0,21,0.0,2,0,0,1,1,0.059205192141234875,0.06627622619271278,0.004252884071320295
transformer,shortest_path,ood_size,10030016,100,300,3.0,11,1,31.0,31,0.0,0,1,1,1,1,0.05890893330797553,0.06594894686713815,0.004291073884814978
transformer,shortest_path,ood_size,10030017,100,300,3.0,12,1,25.0,20,0.2,2,0,0,1,1,0.061061395332217216,0.06805609865114093,0.004189375322312117
transformer,shortest_path,ood_size,10030018,100,300,3.0,13,1,51.0,47,0.0784313725490196,2,0,0,1,1,0.05631685210391879,0.06339181587100029,0.004158543888479471
transformer,shortest_path,ood_size,10030019,100,300,3.0,14,1,18.0,18,0.0,0,1,1,1,1,0.05245862668380141,0.05948348110541701,0.004150103777647018
transformer,shortest_path,ood_size,10030020,100,300,3.0,15,1,16.0,8,0.5,2,0,0,1,1,0.06101810606196523,0.06799576012417674,0.004190803971141577
transformer,shortest_path,ood_size,10030021,100,300,3.0,16,1,27.0,25,0.07407407407407407,2,0,0,1,1,0.060230819042772055,0.06741718202829361,0.0041791340336203575
transformer,shortest_path,ood_size,10030022,100,300,3.0,17,1,24.0,19,0.20833333333333334,2,0,0,1,1,0.08158978028222919,0.08865149319171906,0.004214884247630835
transformer,shortest_path,ood_size,10030023,100,300,3.0,18,1,20.0,12,0.4,2,0,0,1,1,0.05268940608948469,0.05966241005808115,0.004166474100202322
transformer,shortest_path,ood_size,10030024,100,300,3.0,19,1,19.000000000000004,12,0.36842105263157904,2,0,0,1,1,0.057390619069337845,0.06461842218413949,0.004159304779022932
transformer,shortest_path,ood_size,10040005,100,400,4.0,0,1,22.0,16,0.2727272727272727,2,0,0,1,1,0.08517656615003943,0.09383111400529742,0.006306217052042484
transformer,shortest_path,ood_size,10040006,100,400,4.0,1,1,15.0,15,0.0,2,0,0,1,1,0.07824409194290638,0.08692301018163562,0.00470106303691864
transformer,shortest_path,ood_size,10040007,100,400,4.0,2,1,19.0,16,0.15789473684210525,2,0,0,1,1,0.12397549254819751,0.20388860907405615,0.007208012975752354
transformer,shortest_path,ood_size,10040008,100,400,4.0,3,1,18.0,18,0.0,0,1,1,1,1,0.07624895917251706,0.08497571665793657,0.006046687718480825
transformer,shortest_path,ood_size,10040009,100,400,4.0,4,1,17.0,12,0.29411764705882354,2,0,0,1,1,0.08547884505242109,0.09418627293780446,0.007272312883287668
transformer,shortest_path,ood_size,10040010,100,400,4.0,5,1,29.000000000000007,29,2.45014736469e-16,0,1,1,1,1,0.11767407599836588,0.1264571538195014,0.005732979159802198
transformer,shortest_path,ood_size,10040011,100,400,4.0,6,1,23.0,20,0.13043478260869565,2,0,0,1,1,0.1171821285970509,0.12580515583977103,0.007325183134526014
transformer,shortest_path,ood_size,10040012,100,400,4.0,7,1,21.0,20,0.047619047619047616,2,0,0,1,1,0.07658724812790751,0.08523532561957836,0.005863857921212912
