n_nodes,n_edges,density,replication,attack_limit,interdiction_penalty,optimal_objective,predicted_objective,objective_gap,hamming_distance,exact_match,num_correct_edges,num_predicted_attacks,num_optimal_attacks,mip_solve_time,mip_total_time,inference_time
50,125,2.5,13,2,1,14.0,13,0.07142857142857142,4,0,121,2,2,0.011186189018189907,0.014276618137955666,0.0009208917617797852
50,125,2.5,14,2,1,19.0,18,0.05263157894736842,2,0,123,2,2,0.011961751617491245,0.015078218653798103,0.0009472016245126724
50,125,2.5,15,2,1,42.0,41,0.023809523809523808,4,0,121,2,2,0.01129360031336546,0.014406927861273289,0.0009376918897032738
50,125,2.5,16,2,1,13.0,13,0.0,0,1,125,2,2,0.01156787108629942,0.014664099551737309,0.0009378921240568161
50,125,2.5,17,2,1,26.0,25,0.038461538461538464,4,0,121,2,2,0.01177505124360323,0.014867458492517471,0.0009460225701332092
50,125,2.5,18,2,1,12.0,12,0.0,4,0,121,2,2,0.011024920269846916,0.014107206836342812,0.0009273029863834381
50,125,2.5,19,2,1,51.0,51,0.0,2,0,123,2,2,0.011751560494303703,0.014859909191727638,0.0009213835000991821
50,200,4.0,0,2,1,21.0,21,0.0,4,0,196,2,2,0.030924512073397636,0.035330334678292274,0.0010778019204735756
50,200,4.0,1,2,1,12.0,12,0.0,2,0,198,2,2,0.4003418758511543,0.40528406854718924,0.0010620113462209702
50,200,4.0,2,2,1,14.0,13,0.07142857142857142,2,0,198,2,2,0.01580027211457491,0.020551325753331184,0.0010051922872662544
50,200,4.0,3,2,1,27.0,27,0.0,2,0,198,2,2,0.245144696906209,0.2500552097335458,0.0010661734268069267
50,200,4.0,4,2,1,27.0,25,0.07407407407407407,4,0,196,2,2,0.01570958085358143,0.020433444529771805,0.0009996118023991585
50,200,4.0,5,2,1,7.0,7,0.0,2,0,198,2,2,0.013386956416070461,0.018327318131923676,0.0010062232613563538
50,200,4.0,6,2,1,28.0,27,0.03571428571428571,4,0,196,2,2,0.013927927240729332,0.018625808879733086,0.0010100016370415688
50,200,4.0,7,2,1,13.0,12,0.07692307692307693,4,0,196,2,2,0.01371245551854372,0.01858564931899309,0.0010075736790895462
50,200,4.0,8,2,1,9.0,8,0.1111111111111111,2,0,198,2,2,0.017087564803659916,0.021734396927058697,0.0014565633609890938
50,200,4.0,9,2,1,18.0,18,0.0,2,0,198,2,2,0.016980554908514023,0.022100227884948254,0.0010102828964591026
50,200,4.0,10,2,1,8.0,8,0.0,2,0,198,2,2,0.013715796172618866,0.018371518701314926,0.0009947922080755234
50,200,4.0,11,2,1,7.0,6,0.14285714285714285,2,0,198,2,2,0.01708022505044937,0.021948528476059437,0.0010146638378500938
50,200,4.0,12,2,1,8.0,8,0.0,2,0,198,2,2,0.014031317085027695,0.018716509453952312,0.0010076435282826424
50,200,4.0,13,2,1,12.0,11,0.08333333333333333,2,0,198,2,2,0.016023793257772923,0.020920115523040295,0.0009932927787303925
50,200,4.0,14,2,1,21.0,21,0.0,2,0,198,2,2,0.015445641241967678,0.020104093477129936,0.0010185223072767258
50,200,4.0,15,2,1,16.0,15,0.0625,4,0,196,2,2,0.013949397020041943,0.018838140182197094,0.0009865835309028625
50,200,4.0,16,2,1,11.0,10,0.09090909090909091,2,0,198,2,2,0.015588780865073204,0.020228133536875248,0.0009993920102715492
50,200,4.0,17,2,1,14.0,13,0.07142857142857142,2,0,198,2,2,0.017910217866301537,0.022772799246013165,0.0010101329535245895
50,200,4.0,18,2,1,21.0,20,0.047619047619047616,2,0,198,2,2,0.018269658088684082,0.022916589863598347,0.0010300911962985992
50,200,4.0,19,2,1,10.0,9,0.1,2,0,198,2,2,0.015139520168304443,0.020032192580401897,0.0009955521672964096
75,188,2.506666666666667,0,2,1,23.0,22,0.043478260869565216,4,0,184,2,2,0.0157330809161067,0.020160282962024212,0.0010045822709798813
75,188,2.506666666666667,1,2,1,13.0,11,0.15384615384615385,4,0,184,2,2,0.014565488323569298,0.01880951039493084,0.0010157832875847816
75,188,2.506666666666667,2,2,1,25.0,24,0.04,4,0,184,2,2,0.014759278856217861,0.019283341243863106,0.001000693067908287
75,188,2.506666666666667,3,2,1,10.0,9,0.1,2,0,186,2,2,0.014972880482673645,0.01951135043054819,0.0010012127459049225
75,188,2.506666666666667,4,2,1,6.0,6,0.0,0,1,188,2,2,0.012509583495557308,0.017750787548720837,0.0009186919778585434
75,188,2.506666666666667,5,2,1,37.0,36,0.02702702702702703,4,0,184,2,2,0.01518987026065588,0.01980885211378336,0.0009834719821810722
75,188,2.506666666666667,6,2,1,22.0,22,0.0,2,0,186,2,2,0.017812606878578663,0.022290989756584167,0.0010215630754828453
75,188,2.506666666666667,7,2,1,25.0,24,0.04,2,0,186,2,2,0.01572038233280182,0.02023978251963854,0.0010101431980729103
75,188,2.506666666666667,8,2,1,13.0,13,0.0,0,1,188,2,2,0.015533440746366978,0.02066036406904459,0.0010073222219944
75,188,2.506666666666667,9,2,1,22.0,21,0.045454545454545456,4,0,184,2,2,0.01545180007815361,0.020095263607800007,0.0010067615658044815
75,188,2.506666666666667,10,2,1,23.0,22,0.043478260869565216,4,0,184,2,2,0.015650341287255287,0.020217242650687695,0.0010126717388629913
75,188,2.506666666666667,11,2,1,18.0,18,0.0,4,0,184,2,2,0.01597349252551794,0.020486324094235897,0.0009992429986596107
75,188,2.506666666666667,12,2,1,51.0,50,0.0196078431372549,2,0,186,2,2,0.015569960698485374,0.01980577316135168,0.001007692888379097
75,188,2.506666666666667,13,2,1,22.0,20,0.09090909090909091,4,0,184,2,2,0.014973009936511517,0.01950751058757305,0.000978473573923111
75,188,2.506666666666667,14,2,1,43.0,42,0.023255813953488372,2,0,186,2,2,0.01556969154626131,0.02010190300643444,0.0009972937405109406
75,188,2.506666666666667,15,2,1,11.0,10,0.09090909090909091,2,0,186,2,2,0.014932628720998764,0.019998611882328987,0.0010015321895480156
75,188,2.506666666666667,16,2,1,33.0,32,0.030303030303030304,4,0,184,2,2,0.01600098144263029,0.020652195438742638,0.0010051429271697998
75,188,2.506666666666667,17,2,1,42.0,41,0.023809523809523808,4,0,184,2,2,0.014401977881789207,0.018666540272533894,0.0010210834443569183
75,188,2.506666666666667,18,2,1,4.0,4,0.0,2,0,186,2,2,0.0173090361058712,0.022419989109039307,0.0010148026049137115
75,188,2.506666666666667,19,2,1,43.0,43,0.0,2,0,186,2,2,0.016013821586966515,0.02041484322398901,0.0010089725255966187
75,300,4.0,0,2,1,7.0,7,0.0,0,1,300,2,2,0.022165438160300255,0.02841273508965969,0.001024572178721428
75,300,4.0,1,2,1,20.0,18,0.1,4,0,296,2,2,0.02064497396349907,0.026884970255196095,0.0010313019156455994
75,300,4.0,2,2,1,20.0,20,0.0,0,1,300,2,2,0.21815246623009443,0.22436822205781937,0.0010646423324942589
75,300,4.0,3,2,1,21.0,19,0.09523809523809523,4,0,296,2,2,0.020935184322297573,0.02727247215807438,0.001010802574455738
75,300,4.0,4,2,1,10.0,9,0.1,2,0,298,2,2,0.020627393387258053,0.0268609207123518,0.0010134326294064522
75,300,4.0,5,2,1,11.0,10,0.09090909090909091,2,0,298,2,2,0.02234020922333002,0.028564264997839928,0.0010115131735801697
75,300,4.0,6,2,1,25.0,23,0.08,4,0,296,2,2,0.01931386161595583,0.025526796467602253,0.001012212596833706
75,300,4.0,7,2,1,8.0,8,0.0,0,1,300,2,2,0.039947785437107086,0.0461597116664052,0.0010528331622481346
75,300,4.0,8,2,1,18.0,16,0.1111111111111111,4,0,296,2,2,0.021842967718839645,0.02808720339089632,0.0010399529710412025
75,300,4.0,9,2,1,24.0,23,0.041666666666666664,2,0,298,2,2,0.022052017971873283,0.02822804544121027,0.001024032011628151
75,300,4.0,10,2,1,13.0,13,0.0,2,0,298,2,2,0.02196767833083868,0.028353825211524963,0.001028052531182766
75,300,4.0,11,2,1,12.0,11,0.08333333333333333,4,0,296,2,2,0.019094941206276417,0.02533239684998989,0.0010165926069021225
75,300,4.0,12,2,1,10.0,9,0.1,4,0,296,2,2,0.02095752488821745,0.02719075046479702,0.0010169325396418571
75,300,4.0,13,2,1,16.0,14,0.125,4,0,296,2,2,0.020895575173199177,0.02714966144412756,0.001014132983982563
75,300,4.0,14,2,1,16.0,15,0.0625,2,0,298,2,2,0.01926600094884634,0.02527617570012808,0.0010259328410029411
75,300,4.0,15,2,1,24.0,22,0.08333333333333333,4,0,296,2,2,0.021995438262820244,0.028227614238858223,0.0010185232385993004
75,300,4.0,16,2,1,17.0,16,0.058823529411764705,2,0,298,2,2,0.020143993198871613,0.02638385910540819,0.0010249828919768333
75,300,4.0,17,2,1,15.0,13,0.13333333333333333,4,0,296,2,2,0.02217031829059124,0.028418585658073425,0.0010215425863862038
75,300,4.0,18,2,1,13.0,12,0.07692307692307693,4,0,296,2,2,0.03657367639243603,0.04284035321325064,0.0010474035516381264
75,300,4.0,19,2,1,13.0,12,0.07692307692307693,2,0,298,2,2,0.02083173580467701,0.027062201872467995,0.0010285135358572006
30,75,2.5,0,2,5,33.0,33,0.0,4,0,71,2,2,0.01078850869089365,0.013352385722100735,0.000919741578400135
30,75,2.5,1,2,5,36.0,35,0.027777777777777776,2,0,73,2,2,0.007998381741344929,0.010228076949715614,0.0008620815351605415
30,75,2.5,2,2,5,24.0,19,0.20833333333333334,2,0,73,2,2,0.009019243530929089,0.012543462216854095,0.0009329114109277725
30,75,2.5,3,2,5,23.0,21,0.08695652173913043,2,0,73,2,2,0.013517006300389767,0.015776952728629112,0.0009491331875324249
30,75,2.5,4,2,5,18.0,16,0.1111111111111111,2,0,73,2,2,0.2920389398932457,0.29431835748255253,0.000991293229162693
30,75,2.5,5,2,5,21.0,20,0.047619047619047616,2,0,73,2,2,0.013128415681421757,0.015399900265038013,0.0009494619444012642
30,75,2.5,6,2,5,21.0,18,0.14285714285714285,2,0,73,2,2,0.012087302282452583,0.014353088103234768,0.0009416434913873672
30,75,2.5,7,2,5,21.0,16,0.23809523809523808,2,0,73,2,2,0.009099854156374931,0.012701543979346752,0.0009288918226957321
30,75,2.5,8,2,5,16.0,15,0.0625,2,0,73,2,2,0.011953892186284065,0.01420790795236826,0.000926612876355648
30,75,2.5,9,2,5,25.0,25,0.0,0,1,75,2,2,0.29472050815820694,0.2969755530357361,0.0009828517213463783
30,75,2.5,10,2,5,42.0,42,0.0,2,0,73,2,2,0.008897562511265278,0.011224858462810516,0.0009085526689887047
30,75,2.5,11,2,5,36.0,31,0.1388888888888889,2,0,73,2,2,0.008906512521207333,0.011105990037322044,0.0009135622531175613
30,75,2.5,12,2,5,31.0,26,0.16129032258064516,4,0,71,2,2,0.01015094667673111,0.012377822771668434,0.0009329821914434433
30,75,2.5,13,2,5,10.0,10,0.0,2,0,73,2,2,0.011071429587900639,0.013316774740815163,0.0009244726970791817
30,75,2.5,14,2,5,23.0,18,0.21739130434782608,4,0,71,2,2,0.011567301116883755,0.013818865641951561,0.000943412072956562
30,75,2.5,15,2,5,22.0,17,0.22727272727272727,2,0,73,2,2,0.008708152920007706,0.01095039863139391,0.0009142924100160599
30,75,2.5,16,2,5,25.0,24,0.04,4,0,71,2,2,0.33081572223454714,0.33306250907480717,0.0010131830349564552
30,75,2.5,17,2,5,28.0,23,0.17857142857142858,2,0,73,2,2,0.009221483953297138,0.012744873762130737,0.0010389629751443863
30,75,2.5,18,2,5,29.0,26,0.10344827586206896,2,0,73,2,2,0.012184711173176765,0.014474187977612019,0.0009758323431015015
30,75,2.5,19,2,5,17.0,17,0.0,0,1,75,2,2,0.008955384604632854,0.011245058849453926,0.0009565530344843864
30,120,4.0,0,2,5,15.0,10,0.3333333333333333,2,0,118,2,2,0.017839076928794384,0.020847585052251816,0.0009721731767058372
30,120,4.0,1,2,5,23.0,21,0.08695652173913043,2,0,118,2,2,0.24212203826755285,0.24514845665544271,0.0009962227195501328
30,120,4.0,2,2,5,20.0,15,0.25,2,0,118,2,2,0.015699602663517,0.018719309009611607,0.0009816335514187813
30,120,4.0,3,2,5,18.0,15,0.16666666666666666,4,0,116,2,2,0.018626678735017776,0.02168232761323452,0.0009691333398222923
30,120,4.0,4,2,5,12.0,10,0.16666666666666666,2,0,118,2,2,0.026161769405007362,0.02925703674554825,0.0009799236431717873
30,120,4.0,5,2,5,18.0,14,0.2222222222222222,2,0,118,2,2,0.017506306059658527,0.022055878303945065,0.0012719137594103813
30,120,4.0,6,2,5,17.0,17,0.0,2,0,118,2,2,0.015279569663107395,0.018438328988850117,0.000980433076620102
30,120,4.0,7,2,5,12.0,12,0.0,0,1,120,2,2,0.01063194777816534,0.01367486547678709,0.000924011692404747
30,120,4.0,8,2,5,24.0,21,0.125,2,0,118,2,2,0.016574573703110218,0.019580462016165257,0.0009714029729366302
30,120,4.0,9,2,5,17.0,17,0.0,0,1,120,2,2,0.011427350342273712,0.014413128606975079,0.0009520621970295906
30,120,4.0,10,2,5,11.0,11,0.0,2,0,118,2,2,0.029893148690462112,0.032938966527581215,0.0009864624589681625
30,120,4.0,11,2,5,13.0,10,0.23076923076923078,2,0,118,2,2,0.01800329703837633,0.02106807567179203,0.000990442931652069
30,120,4.0,12,2,5,17.0,15,0.11764705882352941,2,0,118,2,2,0.016820304095745087,0.02128686662763357,0.0009787222370505333
30,120,4.0,13,2,5,11.0,8,0.2727272727272727,2,0,118,2,2,0.01581541169434786,0.018916919827461243,0.000994543544948101
30,120,4.0,14,2,5,23.0,18,0.21739130434782608,2,0,118,2,2,0.011620670557022095,0.014681369066238403,0.0009366022422909737
30,120,4.0,15,2,5,15.0,15,0.0,0,1,120,2,2,0.018360938876867294,0.02140180580317974,0.0009616520255804062
30,120,4.0,16,2,5,14.0,12,0.14285714285714285,2,0,118,2,2,0.018186678178608418,0.021192346699535847,0.0009946534410119057
30,120,4.0,17,2,5,11.0,10,0.09090909090909091,2,0,118,2,2,0.015887031331658363,0.018954570405185223,0.0009739520028233528
30,120,4.0,18,2,5,15.0,15,0.0,0,1,120,2,2,0.028095983900129795,0.031167292036116123,0.000983881764113903
30,120,4.0,19,2,5,20.0,20,0.0,2,0,118,2,2,0.17659202497452497,0.18114089779555798,0.0010253321379423141
50,125,2.5,0,2,5,36.0,31,0.1388888888888889,2,0,123,2,2,0.01201167143881321,0.015241671353578568,0.0009517930448055267
50,125,2.5,1,2,5,28.0,23,0.17857142857142858,4,0,121,2,2,0.2906426964327693,0.2938263453543186,0.0009909328073263168
50,125,2.5,2,2,5,37.0,32,0.13513513513513514,4,0,121,2,2,0.012265641242265701,0.015469181351363659,0.0009982036426663399
50,125,2.5,3,2,5,17.0,12,0.29411764705882354,2,0,123,2,2,0.011962261982262135,0.015100480057299137,0.0009488323703408241
50,125,2.5,4,2,5,34.0,29,0.14705882352941177,2,0,123,2,2,0.011728661134839058,0.014868969097733498,0.0009371619671583176
50,125,2.5,5,2,5,24.0,22,0.08333333333333333,2,0,123,2,2,0.018179488368332386,0.021278785541653633,0.0009767832234501839
50,125,2.5,6,2,5,33.0,28,0.15151515151515152,4,0,121,2,2,0.01187073066830635,0.015026039443910122,0.000941733829677105
50,125,2.5,7,2,5,16.0,16,0.0,0,1,125,2,2,0.01747678592801094,0.020609245635569096,0.0009670425206422806
50,125,2.5,8,2,5,36.0,36,0.0,2,0,123,2,2,0.012000941671431065,0.015171610750257969,0.000956222414970398
50,125,2.5,9,2,5,27.0,22,0.18518518518518517,4,0,121,2,2,0.013423126190900803,0.016563883051276207,0.0009694024920463562
50,125,2.5,10,2,5,17.0,12,0.29411764705882354,2,0,123,2,2,0.011854820884764194,0.015014039352536201,0.0009453622624278069
50,125,2.5,11,2,5,32.0,23,0.28125,4,0,121,2,2,0.017871576361358166,0.021000836044549942,0.000963013619184494
50,125,2.5,12,2,5,39.0,34,0.1282051282051282,2,0,123,2,2,0.018508639186620712,0.021657956764101982,0.0009739929810166359
50,125,2.5,13,2,5,22.0,17,0.22727272727272727,2,0,123,2,2,0.012306682765483856,0.01547299139201641,0.0009365715086460114
50,125,2.5,14,2,5,27.0,22,0.18518518518518517,2,0,123,2,2,0.014168906956911087,0.017306186258792877,0.0009542331099510193
50,125,2.5,15,2,5,50.0,50,0.0,0,1,125,2,2,0.01703652460128069,0.020170792937278748,0.0009787129238247871
50,125,2.5,16,2,5,21.0,21,0.0,0,1,125,2,2,0.012133771553635597,0.015300130471587181,0.0009577414020895958
50,125,2.5,17,2,5,27.0,27,0.0,4,0,121,2,2,0.03675235714763403,0.03988460544496775,0.0009832726791501045
50,125,2.5,18,2,5,20.0,20,0.0,4,0,121,2,2,0.012499872595071793,0.015679790638387203,0.0009572813287377357
50,125,2.5,19,2,5,59.0,59,0.0,2,0,123,2,2,0.015260489657521248,0.018456599675118923,0.0009439429268240929
50,200,4.0,0,2,5,25.0,20,0.2,2,0,198,2,2,0.025666777044534683,0.030051198787987232,0.001074102707207203
50,200,4.0,1,2,5,15.0,12,0.2,2,0,198,2,2,0.027561882510781288,0.03250689618289471,0.0010459637269377708
50,200,4.0,2,2,5,21.0,17,0.19047619047619047,2,0,198,2,2,0.0277795335277915,0.032780506648123264,0.001042492687702179
50,200,4.0,3,2,5,31.0,31,0.0,0,1,200,2,2,0.03046606946736574,0.03519853297621012,0.0010549025610089302
50,200,4.0,4,2,5,30.0,25,0.16666666666666666,4,0,196,2,2,0.042744201608002186,0.047790566459298134,0.0010508829727768898
50,200,4.0,5,2,5,15.0,15,0.0,2,0,198,2,2,0.014588258229196072,0.019332900643348694,0.0010025016963481903
50,200,4.0,6,2,5,31.0,28,0.0967741935483871,4,0,196,2,2,0.20039030816406012,0.20537085179239511,0.00107533298432827
50,200,4.0,7,2,5,16.0,12,0.25,2,0,198,2,2,0.023939193226397038,0.028697654604911804,0.0010500932112336159
50,200,4.0,8,2,5,12.0,12,0.0,2,0,198,2,2,0.02846574503928423,0.033466098830103874,0.0010448619723320007
50,200,4.0,9,2,5,22.0,21,0.045454545454545456,4,0,196,2,2,0.021344936452805996,0.026110068894922733,0.0010408032685518265
50,200,4.0,10,2,5,16.0,11,0.3125,2,0,198,2,2,0.02179085835814476,0.02678189054131508,0.0010342216119170189
50,200,4.0,11,2,5,10.0,10,0.0,4,0,196,2,2,0.027413963340222836,0.0321527449414134,0.0010524429380893707
50,200,4.0,12,2,5,12.0,12,0.0,2,0,198,2,2,0.014686687849462032,0.019640461541712284,0.0010044919326901436
50,200,4.0,13,2,5,15.0,15,0.0,2,0,198,2,2,0.02462246548384428,0.029320857487618923,0.0010404624044895172
50,200,4.0,14,2,5,24.0,23,0.041666666666666664,2,0,198,2,2,0.041472970508039,0.04643613193184137,0.001052873209118843
50,200,4.0,15,2,5,19.0,15,0.21052631578947367,4,0,196,2,2,0.029690518975257874,0.03441139031201601,0.0010522129014134407
50,200,4.0,16,2,5,19.0,9,0.5263157894736842,4,0,196,2,2,0.01569205056875944,0.02066990453749895,0.0010018320754170418
50,200,4.0,17,2,5,17.0,17,0.0,2,0,198,2,2,0.04442603699862957,0.04913920909166336,0.0010435134172439575
50,200,4.0,18,2,5,24.0,22,0.08333333333333333,2,0,198,2,2,0.032330445013940334,0.03729912918061018,0.0010471120476722717
50,200,4.0,19,2,5,18.0,13,0.2777777777777778,2,0,198,2,2,0.014957168139517307,0.019696101546287537,0.001020423136651516
