model_type,epoch,train_loss,val_loss,accuracy,precision,recall,f1,hamming,exact_match,epoch_time_seconds
tropical,1,0.7247474433528999,0.6832185024464572,0.9851107824323743,0.436015452714799,0.43908050494651796,0.43746696549117653,3.0907407407407406,0.12407407407407407,12.638930515036918
tropical,2,0.6533160158566066,0.6619333182220106,0.9851724071335984,0.44635902103222375,0.44939954018385403,0.44779984569302167,3.064814814814815,0.13148148148148148,12.455264073912986
tropical,3,0.6356808127864959,0.6601973591027437,0.9856057163255385,0.4574361042008102,0.460367411576562,0.45882426826056044,2.990740740740741,0.14444444444444443,12.584261464886367
tropical,4,0.6281046807765961,0.6681878252161874,0.9856686219280822,0.4588981914962308,0.46199410792548057,0.4603646385617361,2.975925925925926,0.15,12.489322085981257
tropical,5,0.6131486632048138,0.6724495939634464,0.9855187091435442,0.45631179338695677,0.45943857401373744,0.45779317474159,3.012962962962963,0.1425925925925926,12.580739122931845
tropical,6,0.6040685670598159,0.6279909738787899,0.9857689628794779,0.46319515693698693,0.46629503031463815,0.4646633972327274,2.9537037037037037,0.15,12.614568574004807
tropical,7,0.603132099445377,0.6375475552346971,0.9855978872038402,0.46144443670587443,0.46448495585750477,0.4628852613666724,2.987037037037037,0.13148148148148148,12.64376819995232
tropical,8,0.5867043365561773,0.6418499122063319,0.9856393593531954,0.4614631894370458,0.46460658924711223,0.46295242852534313,2.9722222222222223,0.14814814814814814,12.575873294961639
tropical,9,0.5924768934174189,0.6226322140958575,0.9858285886934225,0.4696501434900127,0.47261468923233624,0.4710556947822039,2.9425925925925926,0.14074074074074075,12.579578427947126
tropical,10,0.5757645107569203,0.6395049528943167,0.9858122094065295,0.465412147765089,0.4683149651123508,0.4667878304790245,2.9425925925925926,0.14444444444444443,12.475582367973402
tropical,11,0.5773768179473423,0.6137276810628397,0.9858349177117648,0.4693330368493768,0.47237355600100706,0.4707738615101747,2.9425925925925926,0.1537037037037037,12.583498588996008
tropical,12,0.5777934726032,0.6147153964749089,0.9857277665370313,0.462169104799824,0.465174802805522,0.4635932019412589,2.9611111111111112,0.16296296296296298,12.536473311018199
tropical,13,0.5683424428341881,0.6168570930207217,0.9858086521197572,0.4681076838919977,0.4712202195045333,0.4695819886911672,2.9425925925925926,0.1574074074074074,12.539249088033102
tropical,14,0.5736244410039887,0.6212511540563018,0.9854000979769593,0.4570067242126064,0.4598826343107387,0.45836926586764926,3.02037037037037,0.14074074074074075,12.44082241191063
tropical,15,0.5588157335680629,0.6121393946585831,0.9856920439804284,0.45886491504138566,0.4618745699954851,0.46029080541305584,2.9685185185185183,0.14444444444444443,12.609528396977112
tropical,16,0.5675355945551206,0.6081082821996123,0.9858563350445501,0.4653330807415776,0.46838784490745294,0.4667793101927266,2.9314814814814816,0.15,12.247032485087402
tropical,17,0.5594737811102753,0.6016407854027218,0.9860316976055472,0.47482622255498086,0.4777697399429427,0.4762215015848089,2.8981481481481484,0.15555555555555556,12.607648298027925
tropical,18,0.5504199404210325,0.6012426482306586,0.9860303895181513,0.4743576600112549,0.4773673149653544,0.475783550382925,2.890740740740741,0.15185185185185185,12.564415036002174
tropical,19,0.5528611197949402,0.5982671391080927,0.9858536446948095,0.4670341205635324,0.46993298096239283,0.4684080100472328,2.946296296296296,0.15185185185185185,12.61843507294543
tropical,20,0.5411753068131114,0.5956064518955019,0.9858335258840748,0.4688345792430762,0.4716305589835004,0.4701600542992773,2.9314814814814816,0.15925925925925927,12.410334877087735
tropical,21,0.5469519069270482,0.6036657516603117,0.9858759268932555,0.4675929577563561,0.47065800998807505,0.4690444705327337,2.9277777777777776,0.15925925925925927,12.565321997040883
tropical,22,0.5403481584574495,0.6015389502048493,0.9855434817869045,0.4598077183044502,0.46239793672800195,0.4610363645056524,2.9944444444444445,0.14814814814814814,12.344975815038197
tropical,23,0.5406015999851719,0.619346253408326,0.9851837280490395,0.4522555156051887,0.45508631649154513,0.4535977181807526,3.0462962962962963,0.14814814814814814,12.558664012001827
tropical,24,0.5397456950138486,0.6023199445671505,0.9857283329030732,0.464595330837161,0.4676049857912604,0.46602122120883116,2.9537037037037037,0.14814814814814814,12.552325175027363
