model_type,epoch,train_loss,val_loss,accuracy,precision,recall,f1,hamming,exact_match,epoch_time_seconds
transformer,37,0.7335729335272123,0.7648680574364133,0.9854927698917813,0.4546552400637367,0.4575723024252436,0.45603799933313593,2.9944444444444445,0.14074074074074075,6.879232072038576
transformer,38,0.7203217425043621,0.7755659778912862,0.9853332728137378,0.44984822306717737,0.45263154057271715,0.4511676336199493,3.02037037037037,0.15,6.797249356051907
transformer,39,0.7235652349061437,0.7615262352757983,0.9856172170113748,0.4576905852559446,0.46051901197326023,0.45903033488819545,2.975925925925926,0.14814814814814814,6.89005891000852
transformer,40,0.7255647183883758,0.7946374055412081,0.9854547433729431,0.449787199607461,0.4525396529154699,0.45109167587110516,2.998148148148148,0.13148148148148148,6.834620309993625
transformer,41,0.7220752417804703,0.7553797960281372,0.985310247189051,0.4440977800945122,0.4469531140609572,0.44545067078565564,3.0462962962962963,0.1537037037037037,6.889593931962736
transformer,42,0.7267509539685552,0.7724972816529098,0.9856529325829323,0.46023650036721925,0.4629169372143228,0.4615074964924918,2.964814814814815,0.14629629629629629,6.911276918021031
transformer,43,0.7366450555031262,0.7458949072493447,0.9856150852428851,0.4578817079797471,0.46084387955302986,0.45928480632862523,2.9685185185185183,0.1537037037037037,6.956955244066194
transformer,44,0.7171323044905586,0.7493496314243034,0.9856106387850097,0.4614226496089242,0.46429177636693986,0.46278199555706767,2.964814814814815,0.1648148148148148,6.875943872029893
transformer,45,0.7181848710491544,0.7603766739368438,0.9854108378625075,0.4511717367599721,0.4538830378046064,0.45245766717437247,3.009259259259259,0.13518518518518519,6.851180254016072
transformer,46,0.7233446172542042,0.785069849424892,0.9853933032668183,0.4458199075192538,0.44868462510619367,0.447178510703811,3.02037037037037,0.1425925925925926,6.799430803977884
transformer,47,0.721885195232573,0.7491969539059533,0.9853140810071682,0.44408299640325777,0.4470098946079339,0.44547041769942175,3.0314814814814817,0.13703703703703704,6.843567318981513
transformer,48,0.7200784357057677,0.7476335799252546,0.98544329548264,0.45248547990378063,0.45526879740932036,0.45380489045655253,3.012962962962963,0.13333333333333333,6.952059751958586
transformer,49,0.7170284411973423,0.7357225727151941,0.9856750260055359,0.4617328465531079,0.4644754640179476,0.4630326607899872,2.9537037037037037,0.1425925925925926,7.037721386994235
transformer,50,0.7144865407120614,0.7520788472007822,0.9850549896448506,0.43243663864578913,0.43511074437545044,0.43370338859751334,3.0907407407407406,0.12777777777777777,6.924512789933942
