n_nodes,n_edges,density,replication,attack_limit,optimal_objective,predicted_objective,objective_gap,hamming_distance,exact_match,num_correct_edges,num_predicted_attacks,num_optimal_attacks,mip_solve_time,mip_total_time,inference_time
200,500,2.5,16,1,37.0,31,0.16216216216216217,2,0,0,1,1,0.1390050050104037,0.14936317899264395,0.00309863593429327
200,500,2.5,17,1,49.0,43,0.12244897959183673,2,0,0,1,1,0.14083913702052087,0.15154682891443372,0.0029639069689437747
200,500,2.5,18,1,38.0,38,0.0,0,1,1,1,1,0.09291110897902399,0.1033539220225066,0.0029539669631049037
200,500,2.5,19,1,23.0,16,0.30434782608695654,2,0,0,1,1,0.12363085302058607,0.1344108460471034,0.0029466470004990697
200,800,4.0,0,1,24.0,19,0.20833333333333334,2,0,0,1,1,0.17582165193744004,0.19243228796403855,0.0072337479796260595
200,800,4.0,1,1,21.0,21,0.0,0,1,1,1,1,0.18876951502170414,0.2043217159807682,0.006628580973483622
200,800,4.0,2,1,25.0,25,0.0,0,1,1,1,1,0.6877676569856703,0.7041345849866048,0.006691180053167045
200,800,4.0,3,1,16.0,15,0.0625,2,0,0,1,1,0.6292767460690811,0.6454077750677243,0.006633930956013501
200,800,4.0,4,1,23.0,22,0.043478260869565216,2,0,0,1,1,0.26500151795335114,0.2805579580599442,0.006638350081630051
200,800,4.0,5,1,23.0,22,0.043478260869565216,2,0,0,1,1,0.09506627998780459,0.18437706399708986,0.006632330012507737
200,800,4.0,6,1,22.0,16,0.2727272727272727,2,0,0,1,1,0.18445961398538202,0.20044955308549106,0.0067911200458183885
200,800,4.0,7,1,21.0,21,0.0,2,0,0,1,1,0.25121856899932027,0.2671230979030952,0.006634181016124785
200,800,4.0,8,1,16.0,16,0.0,2,0,0,1,1,0.18674796295817941,0.20263851305935532,0.006636110949330032
200,800,4.0,9,1,27.0,27,0.0,0,1,1,1,1,0.1221366300014779,0.13774493103846908,0.006637401063926518
200,800,4.0,10,1,14.0,14,0.0,0,1,1,1,1,0.12295025598723441,0.2211148119531572,0.006626570946536958
200,800,4.0,11,1,31.0,31,0.0,0,1,1,1,1,0.17221372795756906,0.1882454069564119,0.006630081101320684
200,800,4.0,12,1,22.0,22,0.0,0,1,1,1,1,0.44782869808841497,0.46376641804818064,0.006792449974454939
200,800,4.0,13,1,35.0,29,0.17142857142857143,2,0,0,1,1,0.17766414408106357,0.19368429307360202,0.006637161015532911
200,800,4.0,14,1,35.0,28,0.2,2,0,0,1,1,0.12406003195792437,0.13993768102955073,0.0066643210593611
200,800,4.0,15,1,26.0,20,0.23076923076923078,2,0,0,1,1,0.12391218193806708,0.22042020503431559,0.006634450983256102
200,800,4.0,16,1,17.0,15,0.11764705882352941,2,0,0,1,1,0.20675432495772839,0.22296151297632605,0.006643039989285171
200,800,4.0,17,1,13.0,12,0.07692307692307693,2,0,0,1,1,0.20315204095095396,0.21886242099571973,0.006641041021794081
200,800,4.0,18,1,25.0,25,0.0,0,1,1,1,1,0.12582847301382571,0.14145577396266162,0.006637390004470944
200,800,4.0,19,1,16.0,14,0.125,2,0,0,1,1,0.22817133099306375,0.24399923102464527,0.0066859000362455845
100,250,2.5,0,2,55.0,50,0.09090909090909091,2,0,1,2,2,0.42333782697096467,0.42940738005563617,0.001846511964686215
100,250,2.5,1,2,26.0,24,0.07692307692307693,2,0,1,2,2,0.021413755021058023,0.02710765996016562,0.001814071903936565
100,250,2.5,2,2,22.0,22,0.0,2,0,1,2,2,0.03003295697271824,0.03560613305307925,0.001787003013305366
100,250,2.5,3,2,46.0,38,0.17391304347826086,2,0,1,2,2,0.03044310596305877,0.11609762709122151,0.0018346620490774512
100,250,2.5,4,2,42.0,40,0.047619047619047616,4,0,0,2,2,0.8157023109961301,0.8213722859509289,0.001827472005970776
100,250,2.5,5,2,16.0,13,0.1875,2,0,1,2,2,0.018080959911458194,0.02372858498711139,0.0017764319200068712
100,250,2.5,6,2,36.0,32,0.1111111111111111,2,0,1,2,2,0.02765892806928605,0.03339412296190858,0.0018067420460283756
100,250,2.5,7,2,29.0,24,0.1724137931034483,2,0,1,2,2,0.01870689692441374,0.024346892023459077,0.0017886320129036903
100,250,2.5,8,2,30.0,24,0.2,2,0,1,2,2,0.018781666993163526,0.024442311958409846,0.0017821930814534426
100,250,2.5,9,2,41.0,40,0.024390243902439025,2,0,1,2,2,0.2758970890427008,0.2815246050013229,0.001810641959309578
100,250,2.5,10,2,48.0,43,0.10416666666666667,2,0,1,2,2,0.3777822480769828,0.3836165319662541,0.0018366619478911161
100,250,2.5,11,2,40.0,33,0.175,4,0,0,2,2,0.35555848700460047,0.3613629919709638,0.0018099519656971097
100,250,2.5,12,2,50.0,46,0.08,2,0,1,2,2,0.5009941830066964,0.5066166679607704,0.0018783720443025231
100,250,2.5,13,2,43.0,43,0.0,2,0,1,2,2,0.6530319909797981,0.6589200049638748,0.0018313219770789146
100,250,2.5,14,2,31.0,29,0.06451612903225806,2,0,1,2,2,0.4372169260168448,0.4428343609906733,0.00182149198371917
100,250,2.5,15,2,47.0,42,0.10638297872340426,2,0,1,2,2,0.03354311198927462,0.03929834603331983,0.001815141993574798
100,250,2.5,16,2,18.0,14,0.2222222222222222,2,0,1,2,2,0.019209234975278378,0.024854819988831878,0.00177321198862046
100,250,2.5,17,2,35.0,30,0.14285714285714285,2,0,1,2,2,0.01813431899063289,0.023842275026254356,0.0017570620402693748
100,250,2.5,18,2,33.0,30,0.09090909090909091,2,0,1,2,2,0.2547204230213538,0.2602749189827591,0.001826502033509314
100,250,2.5,19,2,36.0,31,0.1388888888888889,2,0,1,2,2,0.018095509964041412,0.023810205049812794,0.0017592119984328747
100,400,4.0,0,2,19.0,12,0.3684210526315789,2,0,1,2,2,0.05088654498104006,0.059086629073135555,0.0020938810193911195
100,400,4.0,1,2,27.0,24,0.1111111111111111,4,0,0,2,2,0.07041912793647498,0.07845965295564383,0.0021072409581393003
100,400,4.0,2,2,21.0,21,0.0,2,0,1,2,2,0.06204942602198571,0.0703723490005359,0.0020922309486195445
100,400,4.0,3,2,25.0,23,0.08,2,0,1,2,2,0.1440923020709306,0.15259563399013132,0.0021804500138387084
100,400,4.0,4,2,23.0,23,0.0,1,0,1,2,1,0.0667837739456445,0.07510754710529,0.0021045899484306574
100,400,4.0,5,2,32.0,28,0.125,2,0,1,2,2,0.2568176840431988,0.26493715692777187,0.0021036110119894147
100,400,4.0,6,2,26.0,25,0.038461538461538464,2,0,1,2,2,0.396505314973183,0.4048927479889244,0.002096220967359841
100,400,4.0,7,2,20.0,18,0.1,2,0,1,2,2,0.0674255209742114,0.07556452497374266,0.0020902709802612662
100,400,4.0,8,2,30.0,30,0.0,0,1,2,2,2,0.05477545701432973,0.06312966102268547,0.0021061000879853964
100,400,4.0,9,2,18.0,16,0.1111111111111111,2,0,1,2,2,0.06024649296887219,0.06868329597637057,0.002105960971675813
100,400,4.0,10,2,19.0,13,0.3157894736842105,4,0,0,2,2,0.30239230196457356,0.3106486960314214,0.0021028199698776007
100,400,4.0,11,2,34.0,33,0.029411764705882353,4,0,0,2,2,0.0647893629502505,0.07308954698964953,0.0021045099711045623
100,400,4.0,12,2,13.0,6,0.5384615384615384,2,0,1,2,2,0.052365157986059785,0.06045748200267553,0.0020961610134691
100,400,4.0,13,2,19.0,17,0.10526315789473684,2,0,1,2,2,0.025642396067269146,0.03371499094646424,0.0020675509003922343
100,400,4.0,14,2,24.0,21,0.125,2,0,1,2,2,0.043531237985007465,0.05189124098978937,0.002097871038131416
100,400,4.0,15,2,13.0,10,0.23076923076923078,2,0,1,2,2,0.02588115504477173,0.034263558918610215,0.0020670710364356637
100,400,4.0,16,2,19.0,13,0.3157894736842105,4,0,0,2,2,0.13100920000579208,0.1390976239927113,0.002112591057084501
100,400,4.0,17,2,25.0,22,0.12,2,0,1,2,2,0.07407454203348607,0.08227681601420045,0.0020959300454705954
100,400,4.0,18,2,24.0,24,0.0,0,1,2,2,2,0.050923594972118735,0.05917362798936665,0.0020988110918551683
100,400,4.0,19,2,23.0,22,0.043478260869565216,2,0,1,2,2,0.43055090494453907,0.4387206290848553,0.002110050991177559
150,375,2.5,0,2,14.0,14,0.0,2,0,1,2,2,0.025086918962188065,0.03321708308067173,0.0019361310405656695
150,375,2.5,1,2,23.0,23,0.0,0,1,2,2,2,0.5949153479887173,0.6028047630097717,0.0019484820077195764
150,375,2.5,2,2,48.0,48,0.0,0,1,2,2,2,0.04343727801460773,0.05153797206003219,0.0019516010070219636
150,375,2.5,3,2,34.0,31,0.08823529411764706,2,0,1,2,2,0.3623643070459366,0.37027150206267834,0.001959770917892456
150,375,2.5,4,2,42.0,38,0.09523809523809523,4,0,0,2,2,0.6419357100967318,0.6499657239764929,0.0019633519696071744
150,375,2.5,5,2,32.0,26,0.1875,2,0,1,2,2,0.02640473295468837,0.03473311697598547,0.0019371610833331943
150,375,2.5,6,2,41.0,34,0.17073170731707318,4,0,0,2,2,0.04389037599321455,0.05174280097708106,0.0019529410637915134
150,375,2.5,7,2,28.0,26,0.07142857142857142,2,0,1,2,2,0.08180583792272955,0.08965333295054734,0.0019698520191013813
150,375,2.5,8,2,21.0,18,0.14285714285714285,2,0,1,2,2,0.02757946797646582,0.035437573096714914,0.001958040986210108
150,375,2.5,9,2,28.0,18,0.35714285714285715,2,0,1,2,2,0.05307546490803361,0.060869680950418115,0.001954550971277058
150,375,2.5,10,2,20.0,19,0.05,2,0,1,2,2,0.02816311491187662,0.036035579978488386,0.002264790004119277
150,375,2.5,11,2,14.0,14,0.0,2,0,1,2,2,0.022035981994122267,0.030111986910924315,0.0018967019859701395
150,375,2.5,12,2,49.0,43,0.12244897959183673,4,0,0,2,2,0.04364435700699687,0.051513502025045455,0.0019483710639178753
150,375,2.5,13,2,26.0,19,0.2692307692307692,2,0,1,2,2,0.026479533058591187,0.034477008040994406,0.0019343119347468019
150,375,2.5,14,2,32.0,27,0.15625,4,0,0,2,2,0.6494096060050651,0.6572651820024475,0.001955420942977071
150,375,2.5,15,2,25.0,16,0.36,4,0,0,2,2,0.044785602018237114,0.05271539592649788,0.0019545310642570257
150,375,2.5,16,2,45.0,38,0.15555555555555556,2,0,1,2,2,0.0425859319511801,0.05043253698386252,0.0019517820328474045
150,375,2.5,17,2,43.0,34,0.20930232558139536,2,0,1,2,2,0.025731136091053486,0.03373934107366949,0.001953201019205153
150,375,2.5,18,2,39.0,39,0.0,0,1,2,2,2,0.04852299496997148,0.056560789002105594,0.0019586910493671894
150,375,2.5,19,2,51.0,44,0.13725490196078433,2,0,1,2,2,0.04216381395235658,0.050693826051428914,0.00197908200789243
150,600,4.0,0,2,36.0,36,0.0,0,1,2,2,2,0.07418835093267262,0.08664497698191553,0.004019182058982551
150,600,4.0,1,2,23.0,17,0.2608695652173913,2,0,1,2,2,0.03913210693281144,0.051182123948819935,0.003997583058662713
150,600,4.0,2,2,22.0,20,0.09090909090909091,2,0,1,2,2,0.11157725600060076,0.12351148400921375,0.003997552092187107
150,600,4.0,3,2,32.0,30,0.0625,2,0,1,2,2,0.6037936890497804,0.6157361059449613,0.0040001930901780725
150,600,4.0,4,2,28.0,24,0.14285714285714285,2,0,1,2,2,0.03743415407370776,0.0495487010339275,0.004008171963505447
150,600,4.0,5,2,24.0,24,0.0,2,0,1,2,2,0.9131407490931451,0.9252307959832251,0.004005611990578473
150,600,4.0,6,2,28.0,28,0.0,2,0,1,2,2,0.745224152924493,0.7575282279867679,0.004010002012364566
150,600,4.0,7,2,21.0,21,0.0,0,1,2,2,2,0.8562802310334519,0.8686470870161429,0.004006132949143648
150,600,4.0,8,2,27.0,21,0.2222222222222222,2,0,1,2,2,0.1144543030532077,0.1267827789997682,0.004015392973087728
