n_nodes,n_edges,density,replication,attack_limit,optimal_objective,predicted_objective,objective_gap,hamming_distance,exact_match,num_correct_edges,num_predicted_attacks,num_optimal_attacks,mip_solve_time,mip_total_time,inference_time
150,600,4.0,18,2,15.0,15,0.0,4,0,0,2,2,0.09958316897973418,0.11163411499001086,0.005039316951297224
150,600,4.0,19,2,11.0,11,0.0,0,1,2,2,2,0.03937413601670414,0.05129896302241832,0.005009868065826595
200,500,2.5,0,2,32.0,32,0.0,0,1,2,2,2,0.05349620303604752,0.06395725696347654,0.005052968044765294
200,500,2.5,1,2,39.0,37,0.05128205128205128,2,0,1,2,2,0.6007401789538562,0.6113687730394304,0.004993597976863384
200,500,2.5,2,2,35.0,34,0.02857142857142857,4,0,0,2,2,0.09624827397055924,0.10693047707900405,0.005020726937800646
200,500,2.5,3,2,31.0,29,0.06451612903225806,2,0,1,2,2,0.033418851904571056,0.044354583020322025,0.005140076973475516
200,500,2.5,4,2,28.0,18,0.35714285714285715,2,0,1,2,2,0.1240751810837537,0.13459274405613542,0.005008817999623716
200,500,2.5,5,2,36.0,27,0.25,4,0,0,2,2,0.5360856360057369,0.5467269490472972,0.005128266988322139
200,500,2.5,6,2,53.0,53,0.0,0,1,2,2,2,0.2853419960010797,0.295578851015307,0.0050742869498208165
200,500,2.5,7,2,28.0,27,0.03571428571428571,2,0,1,2,2,0.067078753025271,0.07757400698028505,0.005017886986024678
200,500,2.5,8,2,37.0,27,0.2702702702702703,4,0,0,2,2,0.055887982016429305,0.06666797504294664,0.005050407024100423
200,500,2.5,9,2,29.0,26,0.10344827586206896,4,0,0,2,2,0.6189516379963607,0.6292835630010813,0.005045606987550855
200,500,2.5,10,2,41.0,39,0.04878048780487805,2,0,1,2,2,0.09547434700652957,0.10594017105177045,0.005064888042397797
200,500,2.5,11,2,26.0,24,0.07692307692307693,4,0,0,2,2,0.5456755830673501,0.556194226955995,0.005009038024581969
200,500,2.5,12,2,69.0,69,0.0,0,1,2,2,2,0.1499163859989494,0.16033148998394608,0.005089768092148006
200,500,2.5,13,2,32.0,22,0.3125,2,0,1,2,2,0.05662510998081416,0.0668800740968436,0.0050432669231668115
200,500,2.5,14,2,36.0,28,0.2222222222222222,2,0,1,2,2,0.21759410598315299,0.22821540897712111,0.005011208006180823
200,500,2.5,15,2,32.0,23,0.28125,4,0,0,2,2,0.5644554099999368,0.5746929940069094,0.005030747968703508
200,500,2.5,16,2,43.0,37,0.13953488372093023,2,0,1,2,2,0.06203187501523644,0.07246645900886506,0.00501005700789392
200,500,2.5,17,2,54.0,49,0.09259259259259259,2,0,1,2,2,0.05558713397476822,0.06604622805025429,0.004988088039681315
200,500,2.5,18,2,43.0,38,0.11627906976744186,2,0,1,2,2,0.03708928497508168,0.04755858890712261,0.005030237953178585
200,500,2.5,19,2,25.0,20,0.2,4,0,0,2,2,0.3288207930745557,0.3390802079811692,0.0050192479975521564
200,800,4.0,0,2,25.0,24,0.04,2,0,1,2,2,0.13155422708950937,0.23652308201417327,0.005070097977295518
200,800,4.0,1,2,26.0,26,0.0,0,1,2,2,2,0.10207567806355655,0.11800648691132665,0.005461995955556631
200,800,4.0,2,2,26.0,25,0.038461538461538464,2,0,1,2,2,0.20113786996807903,0.21746323606930673,0.005051887943409383
200,800,4.0,3,2,18.0,16,0.1111111111111111,2,0,1,2,2,0.15146102895960212,0.16730542900040746,0.005267717060633004
200,800,4.0,4,2,24.0,22,0.08333333333333333,4,0,0,2,2,0.5935791709925979,0.6091315720696002,0.005125307012349367
200,800,4.0,5,2,25.0,14,0.44,4,0,0,2,2,0.09772719698958099,0.11358280701097101,0.005030867061577737
200,800,4.0,6,2,24.0,24,0.0,0,1,2,2,2,0.14915403898339719,0.16485568997450173,0.005068457103334367
200,800,4.0,7,2,25.0,21,0.16,2,0,1,2,2,0.8959122910164297,0.9114328828873113,0.0050222380086779594
200,800,4.0,8,2,17.0,17,0.0,2,0,1,2,2,0.8357426490401849,0.8516412780154496,0.005141117027960718
200,800,4.0,9,2,31.0,27,0.12903225806451613,2,0,1,2,2,0.099575269035995,0.11526682996191084,0.005080086993984878
200,800,4.0,10,2,17.0,14,0.17647058823529413,2,0,1,2,2,0.05158093199133873,0.06818856799509376,0.005188856972381473
200,800,4.0,11,2,37.0,31,0.16216216216216217,2,0,1,2,2,0.09664266195613891,0.1996446760604158,0.005143176997080445
200,800,4.0,12,2,26.0,26,0.0,2,0,1,2,2,0.6682783300057054,0.6844058090355247,0.0050898370100185275
200,800,4.0,13,2,39.0,39,0.0,0,1,2,2,2,0.49594974296633154,0.5119402030250058,0.00502451800275594
200,800,4.0,14,2,36.0,35,0.027777777777777776,2,0,1,2,2,0.12551032402552664,0.14116650400683284,0.005054296925663948
200,800,4.0,15,2,26.0,21,0.19230769230769232,4,0,0,2,2,0.11082972888834774,0.1266694680089131,0.005025657941587269
200,800,4.0,16,2,19.0,15,0.21052631578947367,2,0,1,2,2,0.4948694580234587,0.5104441100265831,0.005160597036592662
200,800,4.0,17,2,22.0,22,0.0,0,1,2,2,2,0.09233687096275389,0.10784933192189783,0.0050593779888004065
200,800,4.0,18,2,33.0,33,0.0,0,1,2,2,2,0.09145812503993511,0.10738279402721673,0.005067958030849695
200,800,4.0,19,2,18.0,14,0.2222222222222222,2,0,1,2,2,0.11956418002955616,0.13526338094379753,0.005138627020642161
100,250,2.5,0,3,60.0,51,0.15,4,0,1,3,3,0.45361586089711636,0.45930483599659055,0.005023748031817377
100,250,2.5,1,3,26.0,26,0.0,2,0,2,3,3,0.027219749987125397,0.03281571494881064,0.004937828052788973
100,250,2.5,2,3,24.0,22,0.08333333333333333,4,0,1,3,3,0.4066284289583564,0.41223849391099066,0.004977728007361293
100,250,2.5,3,3,48.0,46,0.041666666666666664,2,0,2,3,3,0.46631074498873204,0.47197804995812476,0.004952927934937179
100,250,2.5,4,3,46.0,42,0.08695652173913043,4,0,1,3,3,0.6091707920422778,0.6148834970081225,0.004936307901516557
100,250,2.5,5,3,16.0,13,0.1875,4,0,1,3,3,0.022342510987073183,0.02795102703385055,0.00489708804525435
100,250,2.5,6,3,39.0,39,0.0,0,1,3,3,3,0.02962416794616729,0.03514578391332179,0.004950387985445559
100,250,2.5,7,3,32.0,24,0.25,4,0,1,3,3,0.01840243791230023,0.023982704035006464,0.004888597992248833
100,250,2.5,8,3,31.0,24,0.22580645161290322,4,0,1,3,3,0.033080533030442894,0.03859798901248723,0.004947987967170775
100,250,2.5,9,3,43.0,40,0.06976744186046512,2,0,2,3,3,0.4715954620623961,0.4771150670712814,0.004981267964467406
100,250,2.5,10,3,52.0,43,0.17307692307692307,4,0,1,3,3,0.33104419393930584,0.3368033090373501,0.00496270798612386
100,250,2.5,11,3,44.0,38,0.13636363636363635,4,0,1,3,3,0.406395849888213,0.4120210650144145,0.004962798091582954
100,250,2.5,12,3,52.0,46,0.11538461538461539,4,0,1,3,3,0.6680879009654745,0.673834144952707,0.004947317996993661
100,250,2.5,13,3,45.0,43,0.044444444444444446,2,0,2,3,3,0.06303115095943213,0.0687177759828046,0.004940977902151644
100,250,2.5,14,3,36.0,23,0.3611111111111111,4,0,1,3,3,0.03186722903046757,0.03758258395828307,0.005367086036130786
100,250,2.5,15,3,49.0,49,0.0,2,0,2,3,3,0.5920742070302367,0.5977465229807422,0.0049754580250009894
100,250,2.5,16,3,21.0,14,0.3333333333333333,4,0,1,3,3,0.018726176931522787,0.024460130953229964,0.004905798006802797
100,250,2.5,17,3,40.0,35,0.125,2,0,2,3,3,0.01917539502028376,0.0246873099822551,0.004870578064583242
100,250,2.5,18,3,35.0,32,0.08571428571428572,6,0,0,3,3,0.7157069800887257,0.7213078161003068,0.00496801792178303
100,250,2.5,19,3,42.0,31,0.2619047619047619,4,0,1,3,3,0.018185789929702878,0.023705165018327534,0.00488172797486186
100,400,4.0,0,3,19.0,19,0.0,2,0,2,3,3,0.06191621604375541,0.07005330000538379,0.0050125980051234365
100,400,4.0,1,3,31.0,26,0.16129032258064516,2,0,2,3,3,0.04184099496342242,0.04996791807934642,0.0049880180740728974
100,400,4.0,2,3,23.0,21,0.08695652173913043,4,0,1,3,3,0.3985052549978718,0.40676225803326815,0.005015587899833918
100,400,4.0,3,3,28.0,23,0.17857142857142858,2,0,2,3,3,0.09618801390752196,0.10459830600302666,0.005006346968002617
100,400,4.0,4,3,26.0,23,0.11538461538461539,4,0,1,3,3,0.06397028698120266,0.07235922897234559,0.004972368013113737
100,400,4.0,5,3,34.0,28,0.17647058823529413,4,0,1,3,3,0.35932876891456544,0.36769476206973195,0.004965557949617505
100,400,4.0,6,3,29.0,25,0.13793103448275862,2,0,2,3,3,0.0460572560550645,0.054232649970799685,0.0049683180404827
100,400,4.0,7,3,23.0,18,0.21739130434782608,4,0,1,3,3,0.052222578902728856,0.06035794201306999,0.0049792679492384195
