model_type,problem_type,eval_mode,wood_problem,network_name,graph_seed,n_nodes,n_edges,density,replication,source,sink,attack_limit,optimal_objective,predicted_objective,objective_gap,hamming_distance,exact_match,num_correct_edges,num_predicted_attacks,num_optimal_attacks,mip_solve_time,mip_total_time,inference_time
tropical_v2,shortest_path,ood_size,,,10020005,100,200,2.0,0,0,99,1,57.0,47,0.17543859649122806,2,0,0,1,1,0.17364262882620096,0.1824574526399374,0.6201985143125057
tropical_v2,shortest_path,ood_size,,,10020006,100,200,2.0,1,0,99,1,18.0,14,0.2222222222222222,2,0,0,1,1,0.04374218266457319,0.051970538683235645,0.00572089571505785
tropical_v2,shortest_path,ood_size,,,10020007,100,200,2.0,2,0,99,1,35.0,34,0.02857142857142857,2,0,0,1,1,0.04910207074135542,0.05620792042464018,0.005351776257157326
tropical_v2,shortest_path,ood_size,,,10020008,100,200,2.0,3,0,99,1,38.0,29,0.23684210526315788,2,0,0,1,1,0.04472416918724775,0.05173767823725939,0.0052160583436489105
tropical_v2,shortest_path,ood_size,,,10020009,100,200,2.0,4,0,99,1,28.0,28,0.0,0,1,1,1,1,0.044223301112651825,0.05203029792755842,0.005240746773779392
tropical_v2,shortest_path,ood_size,,,10020010,100,200,2.0,5,0,99,1,34.0,25,0.2647058823529412,2,0,0,1,1,0.05929383635520935,0.06627850700169802,0.005373667925596237
tropical_v2,shortest_path,ood_size,,,10020011,100,200,2.0,6,0,99,1,33.0,32,0.030303030303030304,2,0,0,1,1,0.043975661508738995,0.052079807966947556,0.005272816866636276
tropical_v2,shortest_path,ood_size,,,10020012,100,200,2.0,7,0,99,1,19.0,19,0.0,0,1,1,1,1,0.04494441859424114,0.05175237823277712,0.005196028389036655
tropical_v2,shortest_path,ood_size,,,10020013,100,200,2.0,8,0,99,1,47.0,47,0.0,2,0,0,1,1,0.04712801892310381,0.05392942950129509,0.0052680764347314835
tropical_v2,shortest_path,ood_size,,,10020014,100,200,2.0,9,0,99,1,29.0,27,0.06896551724137931,2,0,0,1,1,0.04778985679149628,0.05586362164467573,0.00591710489243269
tropical_v2,shortest_path,ood_size,,,10020015,100,200,2.0,10,0,99,1,21.0,21,0.0,0,1,1,1,1,0.04601078387349844,0.05318077281117439,0.005322067998349667
