model_type,problem_type,eval_mode,wood_problem,network_name,graph_seed,n_nodes,n_edges,density,replication,source,sink,attack_limit,optimal_objective,predicted_objective,objective_gap,hamming_distance,exact_match,num_correct_edges,num_predicted_attacks,num_optimal_attacks,mip_solve_time,mip_total_time,inference_time,candidate_objective,candidate_objective_gap,candidate_pool_size,num_candidates,candidate_search_time,hybrid_total_time,candidate_exact_match,candidate_hamming_distance,candidate_correct_edges
edge_transformer,shortest_path,value_ood,,,3006005,30,60,2.0,0,0,29,1,60.0,57,0.05,2,0,0,1,1,0.10959115903824568,0.11448402516543865,0.1765430700033903,57,0.05,5,5,0.013282936997711658,0.18982600700110197,0,2,0
edge_transformer,shortest_path,value_ood,,,3006006,30,60,2.0,1,0,29,1,176.0,128,0.2727272727272727,2,0,0,1,1,0.0188214099034667,0.022107425145804882,0.001681012101471424,176,0.0,5,5,0.0016651321202516556,0.0033461442217230797,1,0,1
edge_transformer,shortest_path,value_ood,,,3006007,30,60,2.0,2,0,29,1,214.0,214,0.0,0,1,1,1,1,0.015720204450190067,0.01845148205757141,0.00149525236338377,214,0.0,5,5,0.0006551975384354591,0.002150449901819229,1,0,1
edge_transformer,shortest_path,value_ood,,,3006008,30,60,2.0,3,0,29,1,191.0,166,0.13089005235602094,2,0,0,1,1,0.014453561045229435,0.017228208482265472,0.0014682430773973465,183,0.041884816753926704,5,5,0.0006714574992656708,0.0021397005766630173,0,2,0
edge_transformer,shortest_path,value_ood,,,3006009,30,60,2.0,4,0,29,1,291.0,245,0.15807560137457044,2,0,0,1,1,0.015749884769320488,0.01856630202382803,0.0014602132141590118,245,0.15807560137457044,5,5,0.0006668670102953911,0.002127080224454403,0,2,0
edge_transformer,shortest_path,value_ood,,,3006010,30,60,2.0,5,0,29,1,275.0,250,0.09090909090909091,2,0,0,1,1,0.01724177785217762,0.020095525309443474,0.001469682902097702,250,0.09090909090909091,5,5,0.0007282067090272903,0.0021978896111249924,0,2,0
edge_transformer,shortest_path,value_ood,,,3006011,30,60,2.0,6,0,29,1,75.0,59,0.21333333333333335,2,0,0,1,1,0.019837696105241776,0.02264054212719202,0.001508023589849472,59,0.21333333333333335,5,5,0.0005319267511367798,0.002039950340986252,0,2,0
edge_transformer,shortest_path,value_ood,,,3006012,30,60,2.0,7,0,29,1,84.0,79,0.05952380952380952,2,0,0,1,1,0.02595809753984213,0.028699783608317375,0.0014610635116696358,82,0.023809523809523808,5,5,0.0007320158183574677,0.0021930793300271034,0,2,0
edge_transformer,shortest_path,value_ood,,,3006013,30,60,2.0,8,0,29,1,62.0,44,0.2903225806451613,2,0,0,1,1,0.017928464338183403,0.020622202195227146,0.0014740033075213432,44,0.2903225806451613,5,5,0.0005729068070650101,0.0020469101145863533,0,2,0
edge_transformer,shortest_path,value_ood,,,3006014,30,60,2.0,9,0,29,1,191.0,165,0.13612565445026178,2,0,0,1,1,0.019923634827136993,0.022744162008166313,0.0014600632712244987,165,0.13612565445026178,5,5,0.0006835665553808212,0.00214362982660532,0,2,0
