model_type,epoch,train_loss,val_loss,accuracy,precision,recall,f1,hamming,exact_match,average_gradient_norm,maximum_gradient_norm,best_epoch_so_far,epoch_time_seconds
tropical_v2,1,0.5372023438526288,0.33823899558921233,0.9822312648355375,0.3482587064676617,0.3482587064676617,0.3482587064676617,3.91044776119403,0.08955223880597014,1.8134292802078469,16.597593307495117,True,7.040763642638922
tropical_v2,2,0.29419313226963156,0.31224800267495234,0.9828552051542896,0.3711442786069652,0.3711442786069652,0.37114427860696514,3.773134328358209,0.16716417910447762,2.6914932126472446,17.08440399169922,True,6.653219057247043
tropical_v2,3,0.26911440311731755,0.28559173964855833,0.9820413699559173,0.34129353233830845,0.34129353233830845,0.34129353233830845,3.952238805970149,0.0955223880597015,3.057586477795228,25.27079200744629,True,6.623038155026734
tropical_v2,4,0.26385775965639546,0.29500906529306115,0.9828280773143439,0.3701492537313433,0.3701492537313433,0.3701492537313433,3.7791044776119405,0.10149253731343283,3.4271048267329407,22.127395629882812,False,6.624825669452548
tropical_v2,5,0.2526042653835204,0.28433594846470794,0.9836419125127162,0.4,0.4,0.4000000000000001,3.6,0.11044776119402985,3.1721011513305193,22.93682861328125,True,6.607208522036672
tropical_v2,6,0.25109043050718527,0.27703614053927506,0.9848355374703289,0.4437810945273632,0.4437810945273632,0.4437810945273632,3.337313432835821,0.15223880597014924,3.3984801131607916,28.17594337463379,True,6.630613395012915
tropical_v2,7,0.24076530823034162,0.26756644832942394,0.9855951169888097,0.4716417910447761,0.4716417910447761,0.4716417910447761,3.1701492537313434,0.19402985074626866,3.046161124473296,28.814943313598633,True,6.628780089318752
tropical_v2,8,0.24767354786506365,0.2840595757282156,0.9860834181078332,0.48955223880597015,0.48955223880597015,0.48955223880597015,3.062686567164179,0.191044776119403,3.6800928902505015,31.11236572265625,False,6.593974306248128
tropical_v2,9,0.23433838253913675,0.2679677061541034,0.9864632078670735,0.5034825870646766,0.5034825870646766,0.5034825870646766,2.97910447761194,0.21791044776119403,3.331167827251599,29.714351654052734,False,6.649522786028683
tropical_v2,10,0.23106249906391832,0.276153766230916,0.9863004408273991,0.4975124378109453,0.4975124378109453,0.4975124378109453,3.014925373134328,0.23283582089552238,3.555186351997598,19.972658157348633,False,6.630066714249551
tropical_v2,11,0.22696019328706715,0.2803286340563893,0.9863275686673448,0.49850746268656715,0.49850746268656715,0.49850746268656715,3.008955223880597,0.2417910447761194,3.6277212291048264,25.281179428100586,False,6.644145532511175
tropical_v2,12,0.23043244042760655,0.2842730909646588,0.9865988470668023,0.5084577114427861,0.5084577114427861,0.5084577114427861,2.9492537313432834,0.26865671641791045,3.877492360505961,34.20159912109375,False,6.6443271124735475
tropical_v2,13,0.2229609551424446,0.2855555842440385,0.9870871481858257,0.5263681592039801,0.5263681592039801,0.5263681592039801,2.8417910447761194,0.2955223880597015,3.9580452101787333,19.846540451049805,False,6.598861710168421
tropical_v2,14,0.2179962277770794,0.28893088431823616,0.9874940657850119,0.5412935323383085,0.5412935323383085,0.5412935323383085,2.7522388059701495,0.2955223880597015,3.9728283854154163,40.961456298828125,False,6.623388516716659
tropical_v2,15,0.21324367032668326,0.2926363477246282,0.9874940657850119,0.5412935323383085,0.5412935323383085,0.5412935323383085,2.7522388059701495,0.2656716417910448,3.7238302688459455,21.037384033203125,False,6.609676188789308
tropical_v2,16,0.21185257495123935,0.3004864742372674,0.9876025771447948,0.545273631840796,0.545273631840796,0.545273631840796,2.728358208955224,0.28955223880597014,4.1954967381082815,42.1981201171875,False,6.630915105342865
