n_nodes,n_edges,density,replication,attack_limit,interdiction_penalty,optimal_objective,predicted_objective,objective_gap,hamming_distance,exact_match,num_correct_edges,num_predicted_attacks,num_optimal_attacks,mip_solve_time,mip_total_time,inference_time
75,188,2.506666666666667,7,1,5,27.0,23,0.14814814814814814,2,0,186,1,1,0.04067027661949396,0.04514012951403856,0.0023107361048460007
75,188,2.506666666666667,8,1,5,16.0,16,0.0,2,0,186,1,1,0.02901292685419321,0.0333471167832613,0.0023348964750766754
75,188,2.506666666666667,9,1,5,25.0,25,0.0,0,1,188,1,1,0.02527371607720852,0.029568147845566273,0.0022512665018439293
75,188,2.506666666666667,10,1,5,26.0,26,0.0,2,0,186,1,1,0.02382031362503767,0.028184213675558567,0.0022721560671925545
75,188,2.506666666666667,11,1,5,21.0,21,0.0,2,0,186,1,1,0.029541276395320892,0.03446764126420021,0.002251565456390381
75,188,2.506666666666667,12,1,5,54.0,54,0.0,0,1,188,1,1,0.025789408013224602,0.030074289068579674,0.0022778166458010674
75,188,2.506666666666667,13,1,5,22.0,20,0.09090909090909091,2,0,186,1,1,0.5368131762370467,0.5411838572472334,0.0023326463997364044
75,188,2.506666666666667,14,1,5,46.0,46,0.0,2,0,186,1,1,0.0311895115301013,0.03561577387154102,0.0022879261523485184
75,188,2.506666666666667,15,1,5,14.0,9,0.35714285714285715,2,0,186,1,1,0.025184896774590015,0.03024193923920393,0.002286856062710285
75,188,2.506666666666667,16,1,5,36.0,36,0.0,0,1,188,1,1,0.03805779945105314,0.042549172416329384,0.002292945981025696
75,188,2.506666666666667,17,1,5,45.0,45,0.0,0,1,188,1,1,0.027758583426475525,0.03204273525625467,0.002293786033987999
75,188,2.506666666666667,18,1,5,8.0,8,0.0,0,1,188,1,1,0.02809295430779457,0.032381256110966206,0.002268735319375992
75,188,2.506666666666667,19,1,5,46.0,46,0.0,2,0,186,1,1,0.026594629511237144,0.030825582332909107,0.0022551454603672028
75,300,4.0,0,1,5,10.0,10,0.0,2,0,298,1,1,0.06468660105019808,0.07087703701108694,0.002334306016564369
75,300,4.0,1,1,5,20.0,18,0.1,2,0,298,1,1,0.09927166160196066,0.10548329818993807,0.0027599865570664406
75,300,4.0,2,1,5,20.0,19,0.05,2,0,298,1,1,0.08448038250207901,0.09071386884897947,0.0023662270978093147
75,300,4.0,3,1,5,24.0,24,0.0,0,1,300,1,1,0.05906741600483656,0.06522452272474766,0.0023260368034243584
75,300,4.0,4,1,5,13.0,13,0.0,0,1,300,1,1,0.08053341135382652,0.08669459912925959,0.002339285798370838
75,300,4.0,5,1,5,10.0,10,0.0,2,0,298,1,1,0.09442548919469118,0.10060811415314674,0.002348586916923523
75,300,4.0,6,1,5,27.0,27,0.0,2,0,298,1,1,0.2632386740297079,0.2694581411778927,0.00235859677195549
75,300,4.0,7,1,5,8.0,7,0.125,2,0,298,1,1,0.08382295165210962,0.09009789675474167,0.0023451270535588264
75,300,4.0,8,1,5,18.0,16,0.1111111111111111,2,0,298,1,1,0.27878262661397457,0.2850066013634205,0.002338937483727932
75,300,4.0,9,1,5,27.0,27,0.0,0,1,300,1,1,0.056182147935032845,0.06240152381360531,0.0023140357807278633
75,300,4.0,10,1,5,16.0,11,0.3125,2,0,298,1,1,0.08322505000978708,0.08947739563882351,0.002477586269378662
75,300,4.0,11,1,5,15.0,15,0.0,2,0,298,1,1,0.05454964376986027,0.06074564065784216,0.002296116203069687
75,300,4.0,12,1,5,13.0,13,0.0,0,1,300,1,1,0.07593589089810848,0.08215152751654387,0.002340385690331459
75,300,4.0,13,1,5,17.0,14,0.17647058823529413,2,0,298,1,1,0.41107266396284103,0.41727598011493683,0.0023475857451558113
75,300,4.0,14,1,5,17.0,14,0.17647058823529413,2,0,298,1,1,0.09007797762751579,0.0962666030973196,0.0023517757654190063
75,300,4.0,15,1,5,24.0,24,0.0,0,1,300,1,1,0.08682974893599749,0.09344064630568027,0.002351546660065651
75,300,4.0,16,1,5,20.0,20,0.0,0,1,300,1,1,0.051436666399240494,0.05785266309976578,0.0023034662008285522
75,300,4.0,17,1,5,14.0,14,0.0,2,0,298,1,1,0.09639785345643759,0.1026456793770194,0.002368415705859661
75,300,4.0,18,1,5,13.0,12,0.07692307692307693,2,0,298,1,1,0.3102972488850355,0.3164284648373723,0.002338295802474022
75,300,4.0,19,1,5,16.0,16,0.0,0,1,300,1,1,0.051468766294419765,0.05770028196275234,0.0022952761501073837
30,75,2.5,0,1,10,33.0,33,0.0,2,0,73,1,1,0.01313481479883194,0.015664201229810715,0.0021751150488853455
30,75,2.5,1,1,10,36.0,36,0.0,2,0,73,1,1,0.013068134896457195,0.015431291423738003,0.0023675058037042618
30,75,2.5,2,1,10,24.0,14,0.4166666666666667,2,0,73,1,1,0.012432013638317585,0.015011238865554333,0.0020590052008628845
30,75,2.5,3,1,10,26.0,16,0.38461538461538464,2,0,73,1,1,0.012708893045783043,0.014974470250308514,0.002110084518790245
30,75,2.5,4,1,10,17.0,13,0.23529411764705882,2,0,73,1,1,0.017756246961653233,0.020034031942486763,0.00217315461486578
30,75,2.5,5,1,10,18.0,18,0.0,2,0,73,1,1,0.015713070519268513,0.01800011657178402,0.0021507851779460907
30,75,2.5,6,1,10,21.0,13,0.38095238095238093,2,0,73,1,1,0.0165041945874691,0.018779958598315716,0.002146945334970951
30,75,2.5,7,1,10,21.0,11,0.47619047619047616,2,0,73,1,1,0.013551835902035236,0.01585048157721758,0.0020961957052350044
30,75,2.5,8,1,10,16.0,10,0.375,2,0,73,1,1,0.013767486438155174,0.016061953268945217,0.0020477240905165672
30,75,2.5,9,1,10,25.0,25,0.0,0,1,75,1,1,0.013793256133794785,0.01598417293280363,0.0021133655682206154
30,75,2.5,10,1,10,42.0,42,0.0,2,0,73,1,1,0.015874052420258522,0.01817638799548149,0.0020977752283215523
30,75,2.5,11,1,10,36.0,36,0.0,0,1,75,1,1,0.01302199438214302,0.01526597049087286,0.0020819958299398422
30,75,2.5,12,1,10,31.0,21,0.3225806451612903,2,0,73,1,1,0.012763364240527153,0.016698673367500305,0.002124406397342682
30,75,2.5,13,1,10,11.0,11,0.0,0,1,75,1,1,0.00970445480197668,0.011954361572861671,0.002123946323990822
30,75,2.5,14,1,10,23.0,13,0.43478260869565216,2,0,73,1,1,0.013233315199613571,0.015417590737342834,0.0021084053441882133
30,75,2.5,15,1,10,22.0,22,0.0,0,1,75,1,1,0.01160162128508091,0.013878756202757359,0.0020528053864836693
30,75,2.5,16,1,10,25.0,25,0.0,2,0,73,1,1,0.01697316486388445,0.019209301099181175,0.0021178657189011574
30,75,2.5,17,1,10,28.0,28,0.0,0,1,75,1,1,0.011549070477485657,0.01512508001178503,0.00210699625313282
30,75,2.5,18,1,10,31.0,31,0.0,0,1,75,1,1,0.01325792632997036,0.015541180968284607,0.0020746663212776184
30,75,2.5,19,1,10,17.0,17,0.0,0,1,75,1,1,0.01127575058490038,0.013549815863370895,0.0020244549959897995
30,120,4.0,0,1,10,19.0,9,0.5263157894736842,2,0,118,1,1,0.026449309661984444,0.029448028653860092,0.002110915258526802
30,120,4.0,1,1,10,23.0,17,0.2608695652173913,2,0,118,1,1,0.0252116359770298,0.028229374438524246,0.002150946296751499
30,120,4.0,2,1,10,16.0,15,0.0625,2,0,118,1,1,0.039972104132175446,0.04296339303255081,0.0021627359092235565
30,120,4.0,3,1,10,15.0,15,0.0,0,1,120,1,1,0.03323654644191265,0.03631642647087574,0.00215026643127203
30,120,4.0,4,1,10,10.0,10,0.0,2,0,118,1,1,0.03351345844566822,0.036592005752027035,0.0021725455299019814
30,120,4.0,5,1,10,14.0,13,0.07142857142857142,2,0,118,1,1,0.18435882590711117,0.1887393081560731,0.002186054363846779
30,120,4.0,6,1,10,14.0,14,0.0,0,1,120,1,1,0.03109516203403473,0.03417813964188099,0.002134065143764019
30,120,4.0,7,1,10,9.0,9,0.0,0,1,120,1,1,0.022094178944826126,0.025187666527926922,0.0020946748554706573
30,120,4.0,8,1,10,24.0,24,0.0,0,1,120,1,1,0.019517932087183,0.022541758604347706,0.002112564630806446
30,120,4.0,9,1,10,17.0,17,0.0,0,1,120,1,1,0.024961305782198906,0.027923284098505974,0.002026185393333435
30,120,4.0,10,1,10,11.0,7,0.36363636363636365,2,0,118,1,1,0.035982705652713776,0.039017812348902225,0.0021211253479123116
30,120,4.0,11,1,10,13.0,13,0.0,0,1,120,1,1,0.032828716561198235,0.03589178528636694,0.0021196044981479645
30,120,4.0,12,1,10,20.0,10,0.5,2,0,118,1,1,0.021604997105896473,0.025954068638384342,0.0021320758387446404
30,120,4.0,13,1,10,11.0,11,0.0,0,1,120,1,1,0.028966897167265415,0.032018325291574,0.0021075643599033356
30,120,4.0,14,1,10,18.0,18,0.0,2,0,118,1,1,0.03673799708485603,0.039811025373637676,0.0021116947755217552
30,120,4.0,15,1,10,13.0,13,0.0,2,0,118,1,1,0.032883066684007645,0.03590621519833803,0.0021364958956837654
30,120,4.0,16,1,10,14.0,7,0.5,2,0,118,1,1,0.035433792509138584,0.03842937108129263,0.0021301759406924248
30,120,4.0,17,1,10,11.0,11,0.0,0,1,120,1,1,0.2535829693078995,0.25665898714214563,0.0021821362897753716
30,120,4.0,18,1,10,14.0,11,0.21428571428571427,2,0,118,1,1,0.031189863570034504,0.034300779923796654,0.002150455489754677
