model_type,problem_type,eval_mode,wood_problem,network_name,graph_seed,n_nodes,n_edges,density,replication,source,sink,attack_limit,optimal_objective,predicted_objective,objective_gap,hamming_distance,exact_match,num_correct_edges,num_predicted_attacks,num_optimal_attacks,mip_solve_time,mip_total_time,inference_time,candidate_objective,candidate_objective_gap,candidate_pool_size,num_candidates,candidate_search_time,hybrid_total_time,candidate_exact_match,candidate_hamming_distance,candidate_correct_edges
transformer,shortest_path,wood,13,,18,51,188,3.6862745098039214,,0,50,5,24.00000000000051,15,0.3750000000000133,10,0,0,5,5,0.5499416273087263,0.55799491237849,0.19025859888643026,15,0.3750000000000133,9,126,0.03424612432718277,0.22450472321361303,0,10,0
transformer,shortest_path,wood,15,,20,66,254,3.8484848484848486,,0,65,5,22.0,14,0.36363636363636365,10,0,0,5,5,0.2542407577857375,0.26247884053736925,0.00248830858618021,18,0.18181818181818182,9,126,0.04533535614609718,0.04782366473227739,0,8,1
transformer,shortest_path,wood,17,,22,83,330,3.9759036144578315,,0,82,5,18.00000000000464,12,0.3333333333335052,10,0,0,5,5,1.2901018727570772,1.2999129006639123,0.002467668615281582,12,0.3333333333335052,9,126,0.05699904728680849,0.05946671590209007,0,10,0
transformer,shortest_path,wood,19,,24,146,618,4.232876712328767,,0,145,5,28.000000000035318,23,0.17857142857246466,10,0,0,5,5,4.210405106656253,4.228195390664041,0.0036435844376683235,23,0.17857142857246466,9,126,0.1095063230022788,0.11314990743994713,0,10,0
transformer,shortest_path,wood,14,,19,51,188,3.6862745098039214,,0,50,10,19.0,9,0.5263157894736842,18,0,1,10,10,0.40016604494303465,0.406755056232214,0.0024362197145819664,9,0.5263157894736842,14,1001,0.25547694228589535,0.2579131620004773,0,18,1
transformer,shortest_path,wood,16,,21,66,254,3.8484848484848486,,0,65,10,22.0000000002186,15,0.3181818181885929,14,0,3,10,10,2.151628131046891,2.1594648575410247,0.002444709651172161,15,0.3181818181885929,14,1001,0.35687112901359797,0.3593158386647701,0,14,3
transformer,shortest_path,wood,18,,23,83,330,3.9759036144578315,,0,82,10,24.000000000000547,15,0.37500000000001427,20,0,0,10,10,3.470077382400632,3.480043609626591,0.003342345356941223,15,0.37500000000001427,14,1001,0.45198392402380705,0.45532626938074827,0,20,0
transformer,shortest_path,wood,20,,25,146,618,4.232876712328767,,0,145,10,32.000000000022844,25,0.21875000000055772,18,0,1,10,10,8.655921927653253,8.674442297779024,0.0033415649086236954,25,0.21875000000055772,14,1001,0.8693996919319034,0.8727412568405271,0,18,1
