model_type,problem_type,eval_mode,wood_problem,network_name,graph_seed,n_nodes,n_edges,density,replication,source,sink,attack_limit,optimal_objective,predicted_objective,objective_gap,hamming_distance,exact_match,num_correct_edges,num_predicted_attacks,num_optimal_attacks,mip_solve_time,mip_total_time,inference_time
tropical_v2,shortest_path,ood_size,,,10025019,100,250,2.5,14,0,99,1,45.0,41,0.08888888888888889,2,0,0,1,1,0.057141099125146866,0.06490784417837858,0.005408604629337788
tropical_v2,shortest_path,ood_size,,,10025020,100,250,2.5,15,0,99,1,24.0,22,0.08333333333333333,2,0,0,1,1,0.05831971298903227,0.06724677328020334,0.0054460857063531876
tropical_v2,shortest_path,ood_size,,,10025021,100,250,2.5,16,0,99,1,20.0,17,0.15,2,0,0,1,1,0.057913306169211864,0.06550534255802631,0.005474485456943512
tropical_v2,shortest_path,ood_size,,,10025022,100,250,2.5,17,0,99,1,43.0,34,0.20930232558139536,2,0,0,1,1,0.05917531065642834,0.06691650487482548,0.005430435761809349
tropical_v2,shortest_path,ood_size,,,10025023,100,250,2.5,18,0,99,1,36.0,27,0.25,2,0,0,1,1,0.050625529140233994,0.05957654770463705,0.005436074919998646
tropical_v2,shortest_path,ood_size,,,10025024,100,250,2.5,19,0,99,1,31.0,31,0.0,0,1,1,1,1,0.05498648900538683,0.06259901355952024,0.005443725734949112
tropical_v2,shortest_path,ood_size,,,10030005,100,300,3.0,0,0,99,1,22.0,17,0.22727272727272727,2,0,0,1,1,0.0659753791987896,0.07496834732592106,0.005701614543795586
tropical_v2,shortest_path,ood_size,,,10030006,100,300,3.0,1,0,99,1,24.0,24,0.0,0,1,1,1,1,0.06273088324815035,0.07157270330935717,0.005514495074748993
tropical_v2,shortest_path,ood_size,,,10030007,100,300,3.0,2,0,99,1,31.0,31,0.0,0,1,1,1,1,0.09758203569799662,0.10663553327322006,0.005768033675849438
tropical_v2,shortest_path,ood_size,,,10030008,100,300,3.0,3,0,99,1,19.0,15,0.21052631578947367,2,0,0,1,1,0.07171327341347933,0.08072759211063385,0.005476055666804314
tropical_v2,shortest_path,ood_size,,,10030009,100,300,3.0,4,0,99,1,50.0,49,0.02,2,0,0,1,1,0.06268895417451859,0.07168570160865784,0.005437424406409264
tropical_v2,shortest_path,ood_size,,,10030010,100,300,3.0,5,0,99,1,23.0,17,0.2608695652173913,2,0,0,1,1,0.06967488117516041,0.07859577145427465,0.00552502553910017
tropical_v2,shortest_path,ood_size,,,10030011,100,300,3.0,6,0,99,1,18.0,18,0.0,0,1,1,1,1,0.06699072383344173,0.07602767273783684,0.0054880958050489426
tropical_v2,shortest_path,ood_size,,,10030012,100,300,3.0,7,0,99,1,26.0,17,0.34615384615384615,2,0,0,1,1,0.06919563468545675,0.078142742626369,0.005467965267598629
tropical_v2,shortest_path,ood_size,,,10030013,100,300,3.0,8,0,99,1,17.0,11,0.35294117647058826,2,0,0,1,1,0.06408969685435295,0.07309991586953402,0.005437695421278477
tropical_v2,shortest_path,ood_size,,,10030014,100,300,3.0,9,0,99,1,40.00000000000001,40,1.77635683940025e-16,2,0,0,1,1,0.10299075953662395,0.11198065895587206,0.005705203860998154
tropical_v2,shortest_path,ood_size,,,10030015,100,300,3.0,10,0,99,1,21.0,21,0.0,2,0,0,1,1,0.06897902488708496,0.07803824357688427,0.005582673475146294
tropical_v2,shortest_path,ood_size,,,10030016,100,300,3.0,11,0,99,1,31.0,25,0.1935483870967742,2,0,0,1,1,0.07713992800563574,0.08610137738287449,0.005578983575105667
tropical_v2,shortest_path,ood_size,,,10030017,100,300,3.0,12,0,99,1,25.0,20,0.2,2,0,0,1,1,0.09009130951017141,0.09913076646625996,0.005650664679706097
tropical_v2,shortest_path,ood_size,,,10030018,100,300,3.0,13,0,99,1,51.0,43,0.1568627450980392,2,0,0,1,1,0.0664964560419321,0.0755378557369113,0.005479625426232815
tropical_v2,shortest_path,ood_size,,,10030019,100,300,3.0,14,0,99,1,18.0,18,0.0,0,1,1,1,1,0.06038291472941637,0.06937267258763313,0.005477645434439182
tropical_v2,shortest_path,ood_size,,,10030020,100,300,3.0,15,0,99,1,16.0,8,0.5,2,0,0,1,1,0.07114534452557564,0.08012961409986019,0.0055275242775678635
tropical_v2,shortest_path,ood_size,,,10030021,100,300,3.0,16,0,99,1,27.0,25,0.07407407407407407,2,0,0,1,1,0.2934167105704546,0.3024650700390339,0.005758004263043404
tropical_v2,shortest_path,ood_size,,,10030022,100,300,3.0,17,0,99,1,24.0,19,0.20833333333333334,2,0,0,1,1,0.09387558232992887,0.1028093509376049,0.005585704930126667
tropical_v2,shortest_path,ood_size,,,10030023,100,300,3.0,18,0,99,1,20.0,12,0.4,2,0,0,1,1,0.06371885910630226,0.07267524767667055,0.005518954247236252
tropical_v2,shortest_path,ood_size,,,10030024,100,300,3.0,19,0,99,1,19.0,19,0.0,0,1,1,1,1,0.07078854739665985,0.07974799629300833,0.005534714087843895
tropical_v2,shortest_path,ood_size,,,10040005,100,400,4.0,0,0,99,1,22.0,16,0.2727272727272727,2,0,0,1,1,0.10431706439703703,0.11573658138513565,0.005801043473184109
tropical_v2,shortest_path,ood_size,,,10040006,100,400,4.0,1,0,99,1,15.0,15,0.0,2,0,0,1,1,0.0917488718405366,0.10376862622797489,0.0057002343237400055
tropical_v2,shortest_path,ood_size,,,10040007,100,400,4.0,2,0,99,1,19.000000000000004,16,0.15789473684210542,2,0,0,1,1,0.13794222008436918,0.1501910537481308,0.005689904093742371
tropical_v2,shortest_path,ood_size,,,10040008,100,400,4.0,3,0,99,1,18.0,18,0.0,0,1,1,1,1,0.0923252897337079,0.10375103633850813,0.00559331476688385
tropical_v2,shortest_path,ood_size,,,10040009,100,400,4.0,4,0,99,1,17.0,17,0.0,0,1,1,1,1,0.09901640750467777,0.11083650495857,0.0056196944788098335
tropical_v2,shortest_path,ood_size,,,10040010,100,400,4.0,5,0,99,1,29.000000000000007,23,0.20689655172413812,2,0,0,1,1,0.1315687308087945,0.14369682408869267,0.005673423409461975
tropical_v2,shortest_path,ood_size,,,10040011,100,400,4.0,6,0,99,1,23.0,20,0.13043478260869565,2,0,0,1,1,0.12809746619313955,0.14011735003441572,0.0056876735761761665
tropical_v2,shortest_path,ood_size,,,10040012,100,400,4.0,7,0,99,1,21.0,20,0.047619047619047616,2,0,0,1,1,0.09355413261801004,0.10486792121082544,0.005633424036204815
tropical_v2,shortest_path,ood_size,,,10040013,100,400,4.0,8,0,99,1,26.0,24,0.07692307692307693,2,0,0,1,1,0.09782579448074102,0.10952107980847359,0.0056497640907764435
tropical_v2,shortest_path,ood_size,,,10040014,100,400,4.0,9,0,99,1,17.0,10,0.4117647058823529,2,0,0,1,1,0.09309274516999722,0.10502218082547188,0.005621063522994518
tropical_v2,shortest_path,ood_size,,,10040015,100,400,4.0,10,0,99,1,34.0,31,0.08823529411764706,2,0,0,1,1,0.08809516858309507,0.09935281705111265,0.005564604885876179
tropical_v2,shortest_path,ood_size,,,10040016,100,400,4.0,11,0,99,1,10.0,8,0.2,2,0,0,1,1,0.09597231261432171,0.11337723210453987,0.005717294290661812
tropical_v2,shortest_path,ood_size,,,10040017,100,400,4.0,12,0,99,1,19.0,18,0.05263157894736842,2,0,0,1,1,0.12773158680647612,0.13966068159788847,0.005686444230377674
tropical_v2,shortest_path,ood_size,,,10040018,100,400,4.0,13,0,99,1,18.0,18,0.0,0,1,1,1,1,0.08624172583222389,0.09823373146355152,0.0055871447548270226
tropical_v2,shortest_path,ood_size,,,10040019,100,400,4.0,14,0,99,1,20.0,18,0.1,2,0,0,1,1,0.09582125302404165,0.10704710055142641,0.005634434521198273
tropical_v2,shortest_path,ood_size,,,10040020,100,400,4.0,15,0,99,1,19.0,19,0.0,0,1,1,1,1,0.09517159592360258,0.10676503274589777,0.005611765198409557
tropical_v2,shortest_path,ood_size,,,10040021,100,400,4.0,16,0,99,1,22.0,20,0.09090909090909091,2,0,0,1,1,0.11901731789112091,0.13090516161173582,0.00570510420948267
