model_type,epoch,train_loss,val_loss,accuracy,precision,recall,f1,hamming,exact_match,average_gradient_norm,maximum_gradient_norm,best_epoch_so_far,epoch_time_seconds
tropical_v2,1,0.8633005046216755,0.5911812553113903,0.9846998982706002,0.43582089552238806,0.43843843843843844,0.437125748502994,3.3671641791044777,0.09253731343283582,3.2320065295635745,25.35269546508789,True,7.0068147368729115
tropical_v2,2,0.5805921892806645,0.5318290065114237,0.9851610715496778,0.4527363184079602,0.45545545545545546,0.4540918163672655,3.265671641791045,0.1044776119402985,5.026121896535612,21.277406692504883,True,6.5729908384382725
tropical_v2,3,0.5590305730629465,0.5250488361903229,0.9853238385893524,0.45870646766169154,0.46146146146146144,0.4600798403193613,3.2298507462686565,0.11343283582089553,6.128114532395668,37.26850509643555,True,6.567781673744321
tropical_v2,4,0.5573719152367637,0.5261374956478544,0.9851881993896237,0.4537313432835821,0.45645645645645644,0.45508982035928147,3.2597014925373133,0.11940298507462686,6.512280563412584,53.540340423583984,False,6.565008556470275
tropical_v2,5,0.5489184077268604,0.5190717604910976,0.9852967107494066,0.4577114427860697,0.46046046046046046,0.4590818363273454,3.235820895522388,0.10746268656716418,6.117538146561173,34.43125534057617,True,6.569603416137397
tropical_v2,6,0.5353373869657642,0.5118594679170724,0.9852424550695151,0.4557213930348259,0.45845845845845845,0.4570858283433134,3.2477611940298505,0.1044776119402985,6.005549297417481,27.552940368652344,True,6.602003355510533
tropical_v2,7,0.5276519949551548,0.5047535122200851,0.9853238385893524,0.45870646766169154,0.46146146146146144,0.4600798403193613,3.2298507462686565,0.11044776119402985,5.7651897829196175,33.71112823486328,True,6.569057898595929
tropical_v2,8,0.5239420662678328,0.5056657578796401,0.9851068158697863,0.4507462686567164,0.45345345345345345,0.45209580838323354,3.2776119402985073,0.10746268656716418,6.182027711783569,37.30783462524414,False,6.561425074003637
tropical_v2,9,0.5193630622039775,0.5022821633724408,0.9853780942692438,0.4606965174129353,0.46346346346346345,0.46207584830339327,3.217910447761194,0.11641791044776119,5.678802178293315,23.408044815063477,True,6.562947987578809
tropical_v2,10,0.5095951699707031,0.5048243624262989,0.9854052221091896,0.4616915422885572,0.4644644644644645,0.4630738522954092,3.2119402985074625,0.11940298507462686,6.255181856415598,34.5478630065918,False,6.551231171004474
tropical_v2,11,0.5047405505058762,0.5109588012235696,0.9856222448287555,0.4696517412935323,0.4724724724724725,0.4710578842315369,3.1641791044776117,0.11044776119402985,6.398283012022222,38.84840774536133,False,6.585575812496245
tropical_v2,12,0.5062104987968864,0.5122732046930698,0.9855951169888097,0.46865671641791046,0.47147147147147145,0.47005988023952094,3.1701492537313434,0.11044776119402985,7.110459626931225,52.36630630493164,False,6.591187286190689
tropical_v2,13,0.4953501133948049,0.5085564944318853,0.9855137334689725,0.46567164179104475,0.46846846846846846,0.467065868263473,3.1880597014925374,0.11641791044776119,6.053467756903111,31.487995147705078,False,6.55779021140188
tropical_v2,14,0.4874758739187788,0.503576852115343,0.985459477789081,0.46368159203980097,0.46646646646646645,0.4650698602794411,3.2,0.10746268656716418,6.6513036138515185,35.02150344848633,False,6.57065244205296
tropical_v2,15,0.48362697591337794,0.5055091083615705,0.9854866056290268,0.4646766169154229,0.4674674674674675,0.46606786427145713,3.1940298507462686,0.1044776119402985,7.245665041625802,32.713871002197266,False,6.590297148562968
tropical_v2,16,0.4770020117350279,0.509058030158352,0.9855951169888097,0.46865671641791046,0.47147147147147145,0.47005988023952094,3.1701492537313434,0.11044776119402985,6.8176729579262325,32.82301712036133,False,6.600231524556875
tropical_v2,17,0.47092099860361925,0.5143985102285001,0.9855951169888097,0.46865671641791046,0.47147147147147145,0.47005988023952094,3.1701492537313434,0.11641791044776119,7.357176407339609,67.14293670654297,False,6.615481054410338
tropical_v2,18,0.4677095908899332,0.5219027931189367,0.9857850118684299,0.47562189054726367,0.47847847847847846,0.47704590818363274,3.1283582089552238,0.11641791044776119,8.099506042935522,53.46450424194336,False,6.5752730704844
tropical_v2,19,0.46466056897130203,0.5278954879359983,0.9858392675483215,0.47761194029850745,0.4804804804804805,0.47904191616766467,3.1164179104477614,0.11641791044776119,7.781474366405893,40.59572982788086,False,6.567061187699437
tropical_v2,20,0.4556315664703974,0.5314873738883511,0.9857850118684299,0.47562189054726367,0.47847847847847846,0.47704590818363274,3.1283582089552238,0.12238805970149254,7.845851755989385,54.20016860961914,False,6.595988363958895
tropical_v2,21,0.4504607833330232,0.5318481978419354,0.9859206510681587,0.48059701492537316,0.48348348348348347,0.48203592814371254,3.098507462686567,0.12238805970149254,7.466248816947647,38.93193817138672,False,6.573872577399015
tropical_v2,22,0.44800956657043384,0.5350238321825139,0.986002034587996,0.4835820895522388,0.4864864864864865,0.48502994011976047,3.080597014925373,0.13134328358208955,7.585349993657339,35.41941833496094,False,6.552217166870832
tropical_v2,23,0.4396192021870097,0.5404780630446483,0.9861105459477789,0.48756218905472637,0.4904904904904905,0.48902195608782434,3.056716417910448,0.12835820895522387,7.565022802292393,48.989585876464844,False,6.563122636638582
tropical_v2,24,0.4360734610778708,0.5470196121678428,0.9861919294676161,0.490547263681592,0.4934934934934935,0.4920159680638722,3.038805970149254,0.13134328358208955,8.129543484770101,53.1042366027832,False,6.604142337106168
tropical_v2,25,0.43424679905521923,0.5509735108442572,0.9860291624279417,0.4845771144278607,0.4874874874874875,0.4860279441117764,3.074626865671642,0.12835820895522387,8.253356332101193,67.80352783203125,False,6.590356729924679
tropical_v2,26,0.420027171582726,0.5526721930144075,0.9860291624279417,0.4845771144278607,0.4874874874874875,0.4860279441117764,3.074626865671642,0.12835820895522387,7.764426539392035,29.46460723876953,False,6.641630773432553
tropical_v2,27,0.42040239968227533,0.5603505017087193,0.9860562902678874,0.4855721393034826,0.48848848848848847,0.48702594810379246,3.0686567164179106,0.12835820895522387,8.721571201297838,53.21420669555664,False,6.6043598260730505
tropical_v2,28,0.41289111548552204,0.5650488708442897,0.9862190573075619,0.49154228855721394,0.4944944944944945,0.4930139720558882,3.032835820895522,0.13134328358208955,8.52972515797252,53.44947052001953,False,6.595864304341376
tropical_v2,29,0.4093608433173167,0.5756469704782248,0.9862190573075619,0.49154228855721394,0.4944944944944945,0.4930139720558882,3.032835820895522,0.13134328358208955,9.360620120757728,49.49135208129883,False,6.626123394817114
tropical_v2,30,0.4049296784349612,0.5840000423351439,0.9862190573075619,0.49154228855721394,0.4944944944944945,0.4930139720558882,3.032835820895522,0.13134328358208955,9.591877665011411,56.02621078491211,False,6.615819312632084
tropical_v2,31,0.3988575242854896,0.5932606851852478,0.9861648016276704,0.48955223880597015,0.4924924924924925,0.4910179640718563,3.044776119402985,0.13134328358208955,9.130430840901312,51.831932067871094,False,6.589942262507975
tropical_v2,32,0.3910115891095885,0.6023690630193886,0.9861105459477789,0.48756218905472637,0.4904904904904905,0.48902195608782434,3.056716417910448,0.1253731343283582,9.526193566128688,84.90547943115234,False,6.584277808666229
tropical_v2,33,0.3851188405462164,0.613271024922631,0.9861919294676161,0.490547263681592,0.4934934934934935,0.4920159680638722,3.038805970149254,0.1253731343283582,9.036669349609898,82.41615295410156,False,6.615453404374421
tropical_v2,34,0.3794311981094612,0.6186165073947528,0.9861376737877247,0.48855721393034823,0.4914914914914915,0.4900199600798403,3.0507462686567166,0.1253731343283582,9.031021992567227,70.6480712890625,False,6.57980929967016
tropical_v2,35,0.37503258959135677,0.6317921783419616,0.9861105459477789,0.48756218905472637,0.4904904904904905,0.48902195608782434,3.056716417910448,0.12238805970149254,9.087717975456702,51.53741455078125,False,6.603825758211315
tropical_v2,36,0.371175705316454,0.641214145644716,0.9860562902678874,0.4855721393034826,0.48848848848848847,0.48702594810379246,3.0686567164179106,0.12238805970149254,9.098252685693314,58.33381652832031,False,6.592843739315867
tropical_v2,37,0.37012701767035555,0.6556795219794578,0.9859749067480502,0.48258706467661694,0.4854854854854855,0.48403193612774453,3.0865671641791046,0.12238805970149254,9.474482004715101,66.53584289550781,False,6.56851124111563
tropical_v2,38,0.3684087573550781,0.6681610996319343,0.9858392675483215,0.47761194029850745,0.4804804804804805,0.47904191616766467,3.1164179104477614,0.11343283582089553,9.770421303619589,68.9131851196289,False,6.611624902114272
tropical_v2,39,0.36204671698091956,0.6750422463276783,0.9858121397083757,0.4766169154228856,0.4794794794794795,0.47804391217564873,3.1223880597014926,0.11343283582089553,9.42258663044363,50.08381271362305,False,6.6065272353589535
tropical_v2,40,0.3507480440967592,0.6835923580765199,0.9858121397083757,0.4766169154228856,0.4794794794794795,0.47804391217564873,3.1223880597014926,0.12238805970149254,9.03701925096173,45.42922592163086,False,6.58817289955914
tropical_v2,41,0.34773254979963686,0.6945599542378813,0.9858392675483215,0.47761194029850745,0.4804804804804805,0.47904191616766467,3.1164179104477614,0.11641791044776119,9.634420973092771,70.88359069824219,False,6.588520449586213
tropical_v2,42,0.34751069789591155,0.7082087343092408,0.985893523228213,0.47960199004975124,0.4824824824824825,0.4810379241516966,3.1044776119402986,0.11641791044776119,9.544428934603173,50.287967681884766,False,6.6095616817474365
tropical_v2,43,0.3446760469654649,0.7238796257590714,0.9859206510681587,0.48059701492537316,0.48348348348348347,0.48203592814371254,3.098507462686567,0.11641791044776119,10.415158071493739,91.1084976196289,False,6.593447175808251
tropical_v2,44,0.33217465948737523,0.7361347048912827,0.985893523228213,0.47960199004975124,0.4824824824824825,0.4810379241516966,3.1044776119402986,0.11641791044776119,9.9605805462387,59.96055221557617,False,6.644456258974969
tropical_v2,45,0.33429080945237694,0.7540470413591305,0.985893523228213,0.47960199004975124,0.4824824824824825,0.4810379241516966,3.1044776119402986,0.11641791044776119,10.619431489010148,57.10518264770508,False,6.613235544413328
tropical_v2,46,0.32327303740048763,0.7725001642404067,0.9858121397083757,0.4766169154228856,0.4794794794794795,0.47804391217564873,3.1223880597014926,0.11343283582089553,10.320654984053016,65.07552337646484,False,6.5793418707326055
tropical_v2,47,0.3276638192426841,0.7841857477334363,0.9858663953882673,0.4786069651741294,0.48148148148148145,0.48003992015968067,3.1104477611940298,0.11343283582089553,10.432762785460138,49.44667053222656,False,6.63082954287529
tropical_v2,48,0.3153486656983429,0.7939324819421154,0.9857036283485927,0.472636815920398,0.4754754754754755,0.47405189620758487,3.1462686567164178,0.11044776119402985,10.792988834647359,84.19950103759766,False,6.603042021393776
tropical_v2,49,0.3199968793786669,0.8137622467383727,0.9856493726687012,0.47064676616915424,0.47347347347347346,0.4720558882235529,3.1582089552238806,0.11641791044776119,11.883130464759574,77.91133880615234,False,6.587172324769199
tropical_v2,50,0.3073224009425507,0.8322428822913547,0.9855951169888097,0.46865671641791046,0.47147147147147145,0.47005988023952094,3.1701492537313434,0.11044776119402985,11.202324283001992,64.47662353515625,False,6.583020473830402
