n_nodes,n_edges,density,replication,attack_limit,interdiction_penalty,optimal_objective,predicted_objective,objective_gap,hamming_distance,exact_match,num_correct_edges,num_predicted_attacks,num_optimal_attacks,mip_solve_time,mip_total_time,inference_time
30,75,2.5,8,2,1,12.0,11,0.08333333333333333,2,0,73,2,2,0.009648709557950497,0.011991001665592194,0.004545586183667183
30,75,2.5,9,2,1,21.0,20,0.047619047619047616,4,0,71,2,2,0.008486143313348293,0.01083290670067072,0.004561166279017925
30,75,2.5,10,2,1,34.0,34,0.0,4,0,71,2,2,0.009218231774866581,0.011496144346892834,0.004548946395516396
30,75,2.5,11,2,1,28.0,27,0.03571428571428571,4,0,71,2,2,0.010249187238514423,0.01264870073646307,0.0045248959213495255
30,75,2.5,12,2,1,23.0,23,0.0,4,0,71,2,2,0.009816879406571388,0.013586638495326042,0.004628854803740978
30,75,2.5,13,2,1,6.0,6,0.0,2,0,73,2,2,0.008542222902178764,0.011003966443240643,0.004635154269635677
30,75,2.5,14,2,1,15.0,14,0.06666666666666667,4,0,71,2,2,0.009250030852854252,0.011531705036759377,0.004585626535117626
30,75,2.5,15,2,1,14.0,14,0.0,0,1,75,2,2,0.009246621280908585,0.011553363874554634,0.004655655473470688
30,75,2.5,16,2,1,22.0,21,0.045454545454545456,2,0,73,2,2,0.010939596220850945,0.013928837142884731,0.0049302345141768456
30,75,2.5,17,2,1,20.0,20,0.0,2,0,73,2,2,0.00832238420844078,0.010630546137690544,0.0045675253495574
30,75,2.5,18,2,1,23.0,22,0.043478260869565216,4,0,71,2,2,0.009199172258377075,0.013023169711232185,0.004653545096516609
30,75,2.5,19,2,1,9.0,9,0.0,0,1,75,2,2,0.009323411621153355,0.011653264053165913,0.0045850565657019615
30,120,4.0,0,2,1,11.0,10,0.09090909090909091,2,0,118,2,2,0.01248802151530981,0.01558202039450407,0.004839745350182056
30,120,4.0,1,2,1,18.0,17,0.05555555555555555,2,0,118,2,2,0.008416304364800453,0.011486434377729893,0.004292186349630356
30,120,4.0,2,2,1,16.0,15,0.0625,4,0,116,2,2,0.011760124005377293,0.014712563715875149,0.004560215398669243
30,120,4.0,3,2,1,14.0,12,0.14285714285714285,4,0,116,2,2,0.012045093812048435,0.015153623186051846,0.004831855185329914
30,120,4.0,4,2,1,11.0,10,0.09090909090909091,4,0,116,2,2,0.010362528264522552,0.013521037995815277,0.004510696046054363
30,120,4.0,5,2,1,14.0,14,0.0,2,0,118,2,2,0.015787111595273018,0.018916350789368153,0.004706885665655136
30,120,4.0,6,2,1,14.0,13,0.07142857142857142,2,0,118,2,2,0.01267137099057436,0.015727742575109005,0.004637124948203564
30,120,4.0,7,2,1,8.0,8,0.0,0,1,120,2,2,0.01162414439022541,0.01463280525058508,0.004580865614116192
30,120,4.0,8,2,1,18.0,17,0.05555555555555555,4,0,116,2,2,0.009102052077651024,0.01226431131362915,0.0043268874287605286
30,120,4.0,9,2,1,9.0,9,0.0,0,1,120,2,2,0.010149219073355198,0.013071169145405293,0.0045913150534033775
30,120,4.0,10,2,1,9.0,8,0.1111111111111111,2,0,118,2,2,0.013917396776378155,0.016957638785243034,0.0046704355627298355
30,120,4.0,11,2,1,7.0,6,0.14285714285714285,2,0,118,2,2,0.011827352456748486,0.014883793890476227,0.004534116014838219
30,120,4.0,12,2,1,12.0,11,0.08333333333333333,2,0,118,2,2,0.010697387158870697,0.013813377358019352,0.004605455324053764
30,120,4.0,13,2,1,5.0,5,0.0,0,1,120,2,2,0.010769916698336601,0.013841846957802773,0.004594635218381882
30,120,4.0,14,2,1,19.0,18,0.05263157894736842,2,0,118,2,2,0.01407412625849247,0.017199257388710976,0.00467404630035162
30,120,4.0,15,2,1,12.0,11,0.08333333333333333,4,0,116,2,2,0.008672933094203472,0.011673863977193832,0.004288027063012123
30,120,4.0,16,2,1,9.0,8,0.1111111111111111,2,0,118,2,2,0.011605814099311829,0.014622993767261505,0.004606224596500397
30,120,4.0,17,2,1,7.0,6,0.14285714285714285,2,0,118,2,2,0.011079596355557442,0.014093765988945961,0.004555645398795605
30,120,4.0,18,2,1,13.0,11,0.15384615384615385,4,0,116,2,2,0.013500278815627098,0.016546559520065784,0.004646245390176773
30,120,4.0,19,2,1,16.0,16,0.0,2,0,118,2,2,0.009395601227879524,0.012468872591853142,0.004525505937635899
50,125,2.5,0,2,1,28.0,27,0.03571428571428571,2,0,123,2,2,0.011923792771995068,0.015122223645448685,0.0051628341898322105
50,125,2.5,1,2,1,24.0,24,0.0,4,0,121,2,2,0.20175362564623356,0.20491376612335443,0.00479978509247303
50,125,2.5,2,2,1,29.0,28,0.034482758620689655,4,0,121,2,2,0.011939393356442451,0.015204592607915401,0.004730944521725178
50,125,2.5,3,2,1,9.0,9,0.0,0,1,125,2,2,0.012001993134617805,0.015452742576599121,0.004612454213202
50,125,2.5,4,2,1,26.0,25,0.038461538461538464,4,0,121,2,2,0.012277022004127502,0.015491092577576637,0.004621325992047787
50,125,2.5,5,2,1,19.0,18,0.05263157894736842,2,0,123,2,2,0.011933502741158009,0.015156553126871586,0.004584105685353279
50,125,2.5,6,2,1,25.0,24,0.04,4,0,121,2,2,0.011706573888659477,0.014894824475049973,0.004665125161409378
50,125,2.5,7,2,1,10.0,10,0.0,0,1,125,2,2,0.014162905514240265,0.017399786040186882,0.004770184867084026
50,125,2.5,8,2,1,28.0,28,0.0,4,0,121,2,2,0.01332669984549284,0.016472588293254375,0.004675434902310371
