model_type,problem_type,epochs,best_epoch,best_val_loss,final_val_loss,total_training_time_seconds,average_epoch_time_seconds,best_model_path,final_model_path
transformer,shortest_path,50,7,0.7397366098424852,1.1652412065001185,277.4930186867714,5.549860373735428,saved_models/transformer_shortest_path_mixed_topology_v2_best_model.pt,saved_models/transformer_shortest_path_mixed_topology_v2_final_model.pt
