model_type,epoch,train_loss,val_loss,accuracy,precision,recall,f1,hamming,exact_match,average_gradient_norm,maximum_gradient_norm,best_epoch_so_far,epoch_time_seconds
tropical_v2,1,0.6613008600024753,0.5139210702142142,0.984790601243953,0.4477777777777778,0.4896719319562576,0.4677887405687754,3.0566666666666666,0.1111111111111111,5.188423811225664,58.98659896850586,True,17.607330214232206
tropical_v2,2,0.51233753546024,0.48107082533029005,0.9848348306841741,0.44925925925925925,0.4912920210611584,0.469336428709615,3.0477777777777777,0.11555555555555555,6.209948140780131,42.259525299072266,True,17.158587597310543
tropical_v2,3,0.4915834152887849,0.46957460923860544,0.9850670352453351,0.457037037037037,0.4997974888618874,0.47746179144902307,3.0011111111111113,0.12555555555555556,5.6916568168572015,41.62599182128906,True,17.117172211408615
tropical_v2,4,0.4845385218564112,0.47699024738817275,0.9852881824464409,0.46444444444444444,0.5078979343863913,0.4852002321532211,2.9566666666666666,0.13,5.695461153019043,34.0428352355957,False,17.134507319889963
tropical_v2,5,0.4782704590378993,0.4730826338958806,0.9854982722874913,0.4714814814814815,0.51559335763467,0.49255175082220937,2.9144444444444444,0.14333333333333334,6.013391232206708,42.327693939208984,False,17.074023530818522
tropical_v2,6,0.4677524876889961,0.4679611969385463,0.9856309606081548,0.4759259259259259,0.5204536249493722,0.49719481524472814,2.887777777777778,0.14444444444444443,5.683247147514707,49.6693229675293,True,17.161404384300113
tropical_v2,7,0.4673802936504957,0.46561611588650437,0.9854872149274361,0.4711111111111111,0.5151883353584447,0.49216482878699935,2.9166666666666665,0.13555555555555557,5.8983133807636445,47.01934814453125,True,17.107094638980925
tropical_v2,8,0.4572585782505775,0.4684279689668538,0.9856973047684865,0.47814814814814816,0.5228837586067233,0.4995163474559876,2.8744444444444444,0.1388888888888889,6.099125439325968,36.31575393676758,False,17.15556574333459
tropical_v2,9,0.45065194915524154,0.4707835692620393,0.9858189357290946,0.4822222222222222,0.5273390036452005,0.5037724898432966,2.85,0.14222222222222222,6.204944358780271,44.73918914794922,False,17.10080204717815
tropical_v2,10,0.45141813449824736,0.4704136840594416,0.9858410504492052,0.482962962962963,0.5281490481976508,0.5045463339137164,2.8455555555555554,0.14555555555555555,6.607873607590085,39.845008850097656,False,17.03483327291906
tropical_v2,11,0.4435385749157024,0.46864820591111633,0.98582999308915,0.4825925925925926,0.5277440259214257,0.5041594118785064,2.847777777777778,0.14333333333333334,6.328241556599027,38.91865158081055,False,17.17583530768752
tropical_v2,12,0.44528887233213504,0.4684579956255539,0.9857968210089841,0.48148148148148145,0.5265289590927501,0.5029986457728767,2.8544444444444443,0.14333333333333334,6.352256702468509,44.800594329833984,False,17.12382177915424
tropical_v2,13,0.43638807509409994,0.46479659992740663,0.9856973047684865,0.47814814814814816,0.5228837586067233,0.4995163474559876,2.8744444444444444,0.14222222222222222,6.229538594143731,41.761070251464844,True,17.22411021310836
tropical_v2,14,0.43505515493628666,0.4634921909412517,0.9857747062888735,0.48074074074074075,0.5257189145402997,0.502224801702457,2.858888888888889,0.14333333333333334,6.365688228947776,35.66315460205078,True,17.21080281585455
tropical_v2,15,0.42939383047762225,0.46293830824046606,0.9857968210089841,0.48148148148148145,0.5265289590927501,0.5029986457728767,2.8544444444444443,0.14444444444444443,6.296358097961971,63.91736602783203,True,17.195241168141365
tropical_v2,16,0.42516711915166083,0.46510429816980897,0.9857636489288183,0.4803703703703704,0.5253138922640745,0.501837879667247,2.861111111111111,0.1411111111111111,6.651884356510071,53.739864349365234,False,17.154611947014928
tropical_v2,17,0.42103498405683537,0.4655147046382129,0.9857083621285418,0.4785185185185185,0.5232887808829486,0.49990326949119757,2.8722222222222222,0.13666666666666666,6.592299297650655,45.65705871582031,False,17.146938131190836
tropical_v2,18,0.4180122967626069,0.46812464280505794,0.9857636489288183,0.4803703703703704,0.5253138922640745,0.501837879667247,2.861111111111111,0.13444444444444445,6.7652586115541915,58.44991683959961,False,17.159473753534257
