model_type,problem_type,epochs,best_epoch,best_val_loss,final_val_loss,total_training_time_seconds,average_epoch_time_seconds,best_model_path,final_model_path
edge_transformer,shortest_path,50,10,0.7502184161392611,1.328524725750311,294.7728415261954,5.895456830523909,saved_models/edge_transformer_shortest_path_filtered_best_model.pt,saved_models/edge_transformer_shortest_path_filtered_final_model.pt
