n_nodes,n_edges,density,replication,attack_limit,optimal_objective,predicted_objective,objective_gap,hamming_distance,exact_match,num_correct_edges,num_predicted_attacks,num_optimal_attacks,mip_solve_time,mip_total_time,inference_time
200,500,2.5,17,2,54.0,49,0.09259259259259259,2,0,1,2,2,0.13498744403477758,0.1454682459589094,0.0024132439866662025
200,500,2.5,18,2,43.0,28,0.3488372093023256,4,0,0,2,2,0.03770711098331958,0.04821143299341202,0.002359324018470943
200,500,2.5,19,2,25.0,16,0.36,4,0,0,2,2,0.2605872330022976,0.27111698500812054,0.0023728240048512816
200,800,4.0,0,2,25.0,24,0.04,2,0,1,2,2,0.14889515796676278,0.16490389499813318,0.002894161967560649
200,800,4.0,1,2,26.0,26,0.0,0,1,2,2,2,0.0985677489079535,0.11503057600930333,0.0024345540441572666
200,800,4.0,2,2,26.0,25,0.038461538461538464,2,0,1,2,2,0.21342883701436222,0.22962566406931728,0.0024322039680555463
200,800,4.0,3,2,18.0,16,0.1111111111111111,4,0,0,2,2,0.14673487294930965,0.24372233694884926,0.0023956630611792207
200,800,4.0,4,2,24.0,21,0.125,4,0,0,2,2,0.7934883570997044,0.809941053041257,0.00245181389618665
200,800,4.0,5,2,25.0,22,0.12,4,0,0,2,2,0.09870750003028661,0.1149093370186165,0.0024319830117747188
200,800,4.0,6,2,24.0,24,0.0,0,1,2,2,2,0.18365535594057292,0.2002608320908621,0.002415042952634394
200,800,4.0,7,2,25.0,24,0.04,2,0,1,2,2,0.6485713389702141,0.6648490759544075,0.002406603074632585
200,800,4.0,8,2,17.0,17,0.0,2,0,1,2,2,0.8025653020013124,0.8918136470019817,0.0024522730382159352
200,800,4.0,9,2,31.0,31,0.0,2,0,1,2,2,0.09859988000243902,0.11495319602545351,0.002450083033181727
200,800,4.0,10,2,17.0,10,0.4117647058823529,4,0,0,2,2,0.05269162100739777,0.06882447795942426,0.0024255940224975348
200,800,4.0,11,2,37.0,30,0.1891891891891892,2,0,1,2,2,0.09713199292309582,0.11326262110378593,0.002443973906338215
200,800,4.0,12,2,26.0,22,0.15384615384615385,2,0,1,2,2,0.7649707819800824,0.7816272879717872,0.0023988240864127874
200,800,4.0,13,2,39.0,39,0.0,0,1,2,2,2,0.4794804649427533,0.5683672399027273,0.0025248030433431268
200,800,4.0,14,2,36.0,35,0.027777777777777776,2,0,1,2,2,0.1151501958956942,0.13157210196368396,0.002415433991700411
200,800,4.0,15,2,26.0,20,0.23076923076923078,4,0,0,2,2,0.11210575408767909,0.12807175202760845,0.0024269840214401484
200,800,4.0,16,2,19.0,17,0.10526315789473684,4,0,0,2,2,0.539215098018758,0.5554763139225543,0.002431472996249795
200,800,4.0,17,2,22.0,13,0.4090909090909091,2,0,1,2,2,0.09819017094559968,0.11434521793853492,0.002394584007561207
200,800,4.0,18,2,33.0,33,0.0,0,1,2,2,2,0.09149001899641007,0.18101807206403464,0.0023948339512571692
200,800,4.0,19,2,18.0,14,0.2222222222222222,4,0,0,2,2,0.11996801395434886,0.13659089000429958,0.002437912975437939
100,250,2.5,0,3,60.0,51,0.15,4,0,1,3,3,0.5917465790407732,0.5976351930294186,0.002392053953371942
100,250,2.5,1,3,26.0,26,0.0,2,0,2,3,3,0.02517645398620516,0.030898288008756936,0.0023482940159738064
100,250,2.5,2,3,24.0,22,0.08333333333333333,4,0,1,3,3,0.32407026505097747,0.329795129946433,0.0023839030181989074
100,250,2.5,3,3,48.0,38,0.20833333333333334,4,0,1,3,3,0.4777609499869868,0.4835590940201655,0.002370174042880535
100,250,2.5,4,3,46.0,42,0.08695652173913043,4,0,1,3,3,0.6394142830977216,0.6453702780418098,0.0023684529587626457
100,250,2.5,5,3,16.0,16,0.0,2,0,2,3,3,0.022362090065144002,0.028161315014585853,0.002350274007767439
100,250,2.5,6,3,39.0,31,0.20512820512820512,4,0,1,3,3,0.026400950038805604,0.03221993497572839,0.00234425300732255
100,250,2.5,7,3,32.0,29,0.09375,2,0,2,3,3,0.018169401912018657,0.02395861700642854,0.0023110939655452967
100,250,2.5,8,3,31.0,24,0.22580645161290322,4,0,1,3,3,0.029396053054369986,0.035226947045885026,0.002351163071580231
100,250,2.5,9,3,43.0,40,0.06976744186046512,2,0,2,3,3,0.5186473419889808,0.5243521969532594,0.002399073913693428
100,250,2.5,10,3,52.0,43,0.17307692307692307,4,0,1,3,3,0.398006169940345,0.403815864934586,0.002359822974540293
100,250,2.5,11,3,44.0,39,0.11363636363636363,4,0,1,3,3,0.47277137194760144,0.4785492370137945,0.0023793139262124896
100,250,2.5,12,3,52.0,46,0.11538461538461539,4,0,1,3,3,0.5100912540219724,0.5159303990658373,0.0023986640153452754
100,250,2.5,13,3,45.0,45,0.0,2,0,2,3,3,0.07571487000677735,0.0816013840958476,0.002368223969824612
100,250,2.5,14,3,36.0,23,0.3611111111111111,4,0,1,3,3,0.02423536602873355,0.030035780975595117,0.0023404440144076943
100,250,2.5,15,3,49.0,49,0.0,2,0,2,3,3,0.577857794938609,0.5835732399718836,0.002379503916017711
100,250,2.5,16,3,21.0,10,0.5238095238095238,6,0,0,3,3,0.01870796992443502,0.024391795974224806,0.002322913962416351
100,250,2.5,17,3,40.0,35,0.125,2,0,2,3,3,0.018584870966151357,0.024242465966381133,0.002309774048626423
100,250,2.5,18,3,35.0,32,0.08571428571428572,6,0,0,3,3,0.6913809250108898,0.6972059610998258,0.002747002989053726
100,250,2.5,19,3,42.0,31,0.2619047619047619,4,0,1,3,3,0.022060301969759166,0.028171996003948152,0.0023091629846021533
100,400,4.0,0,3,19.0,13,0.3157894736842105,4,0,1,3,3,0.05205026303883642,0.06041316001210362,0.0023706339998170733
100,400,4.0,1,3,31.0,26,0.16129032258064516,4,0,1,3,3,0.04505668196361512,0.053352889022789896,0.0023741440381854773
100,400,4.0,2,3,23.0,21,0.08695652173913043,4,0,1,3,3,0.3921687949914485,0.40068559197243303,0.002388234017416835
100,400,4.0,3,3,28.0,23,0.17857142857142858,4,0,1,3,3,0.09595931705553085,0.10475263302214444,0.0023688439978286624
100,400,4.0,4,3,26.0,23,0.11538461538461539,4,0,1,3,3,0.06390493095386773,0.07267199910711497,0.002361623919568956
100,400,4.0,5,3,34.0,28,0.17647058823529413,2,0,2,3,3,0.3685013479553163,0.3769244250142947,0.0023893540492281318
100,400,4.0,6,3,29.0,22,0.2413793103448276,4,0,1,3,3,0.07269746798556298,0.08127790607977659,0.002364184008911252
100,400,4.0,7,3,23.0,17,0.2608695652173913,4,0,1,3,3,0.06481845898088068,0.07320643705315888,0.002356132958084345
100,400,4.0,8,3,31.0,30,0.03225806451612903,2,0,2,3,3,0.08346893999259919,0.09179154795128852,0.0023804029915481806
100,400,4.0,9,3,19.0,16,0.15789473684210525,2,0,2,3,3,0.5459789800224826,0.5544867470161989,0.00240645301528275
100,400,4.0,10,3,20.0,19,0.05,2,0,2,3,3,0.11920779501087964,0.12792565301060677,0.0023770129773765802
100,400,4.0,11,3,37.0,34,0.08108108108108109,4,0,1,3,3,0.09623669600114226,0.10456984397023916,0.0023671439848840237
100,400,4.0,12,3,14.0,13,0.07142857142857142,2,0,2,3,3,0.050571796018630266,0.05888601497281343,0.002357463934458792
100,400,4.0,13,3,19.0,17,0.10526315789473684,4,0,1,3,3,0.03599007590673864,0.04452839295845479,0.0023825940443202853
100,400,4.0,14,3,27.0,24,0.1111111111111111,4,0,1,3,3,0.06871432904154062,0.07716685603372753,0.002377334050834179
100,400,4.0,15,3,15.0,12,0.2,2,0,2,3,3,0.026881958940066397,0.035428265924565494,0.002348512993194163
100,400,4.0,16,3,21.0,17,0.19047619047619047,4,0,1,3,3,0.049649728927761316,0.05826839595101774,0.002389584085904062
100,400,4.0,17,3,30.0,25,0.16666666666666666,4,0,1,3,3,0.050449377042241395,0.05908353393897414,0.0023595039965584874
100,400,4.0,18,3,27.0,27,0.0,0,1,3,3,3,0.04905883001629263,0.057659058016724885,0.0023543830029666424
100,400,4.0,19,3,27.0,27,0.0,2,0,2,3,3,0.056670150021091104,0.06516504904720932,0.002363462932407856
150,375,2.5,0,3,14.0,14,0.0,4,0,1,3,3,0.028992053004913032,0.03707466193009168,0.002399384044110775
150,375,2.5,1,3,28.0,27,0.03571428571428571,2,0,2,3,3,0.3535820480901748,0.36162952601443976,0.0023763140197843313
150,375,2.5,2,3,51.0,48,0.058823529411764705,2,0,2,3,3,0.053135499940253794,0.06128002901095897,0.002381293918006122
150,375,2.5,3,3,38.0,33,0.13157894736842105,2,0,2,3,3,0.05082423600833863,0.058974773972295225,0.002397082978859544
150,375,2.5,4,3,43.0,40,0.06976744186046512,6,0,0,3,3,0.6877153760287911,0.6959472539601848,0.0023727340158075094
150,375,2.5,5,3,32.0,26,0.1875,4,0,1,3,3,0.045637760078534484,0.05388156697154045,0.002375314012169838
150,375,2.5,6,3,46.0,37,0.1956521739130435,6,0,0,3,3,0.03705484198872,0.045171400997787714,0.0023510640021413565
150,375,2.5,7,3,30.0,28,0.06666666666666667,4,0,1,3,3,0.31458063004538417,0.32273020897991955,0.0023808630649000406
150,375,2.5,8,3,21.0,21,0.0,2,0,2,3,3,0.026955028995871544,0.035104926908388734,0.002341003972105682
150,375,2.5,9,3,33.0,25,0.24242424242424243,2,0,2,3,3,0.44810565700754523,0.4561414970085025,0.0023612339282408357
150,375,2.5,10,3,20.0,19,0.05,4,0,1,3,3,0.03847659903112799,0.04657416697591543,0.0023746240185573697
150,375,2.5,11,3,14.0,14,0.0,4,0,1,3,3,0.02472116402350366,0.0327525440370664,0.002320233965292573
150,375,2.5,12,3,50.0,48,0.04,4,0,1,3,3,0.7095755479531363,0.717644965974614,0.0023810439743101597
150,375,2.5,13,3,26.0,20,0.23076923076923078,4,0,1,3,3,0.03021399991121143,0.03844713803846389,0.0023646639892831445
150,375,2.5,14,3,37.0,31,0.16216216216216217,4,0,1,3,3,0.46481721301097423,0.47294058301486075,0.0028255429351702332
150,375,2.5,15,3,28.0,17,0.39285714285714285,4,0,1,3,3,0.03594109497498721,0.044241682975552976,0.002365153981372714
150,375,2.5,16,3,48.0,41,0.14583333333333334,4,0,1,3,3,0.05114553507883102,0.059707023086957633,0.0024012329522520304
150,375,2.5,17,3,49.0,34,0.30612244897959184,4,0,1,3,3,0.029937301063910127,0.038307448965497315,0.0023788230028003454
150,375,2.5,18,3,42.0,41,0.023809523809523808,2,0,2,3,3,0.5505334379849955,0.5586543260142207,0.002379804034717381
150,375,2.5,19,3,55.0,51,0.07272727272727272,2,0,2,3,3,0.48905118997208774,0.4973135779146105,0.002372044022195041
150,600,4.0,0,3,37.0,36,0.02702702702702703,2,0,2,3,3,0.47896427602972835,0.49126639391761273,0.002441713004373014
150,600,4.0,1,3,26.0,20,0.23076923076923078,2,0,2,3,3,0.07576246000826359,0.08795763808302581,0.0023958729580044746
150,600,4.0,2,3,22.0,20,0.09090909090909091,4,0,1,3,3,0.8829825700959191,0.8953697979450226,0.0023803929798305035
150,600,4.0,3,3,38.0,30,0.21052631578947367,2,0,2,3,3,0.06504880904685706,0.07727296592202038,0.0023885329719632864
150,600,4.0,4,3,30.0,24,0.2,4,0,1,3,3,0.03876145801041275,0.12218891701195389,0.002409093896858394
150,600,4.0,5,3,27.0,24,0.1111111111111111,4,0,1,3,3,0.09235438599716872,0.10487568296957761,0.002403783961199224
150,600,4.0,6,3,30.0,28,0.06666666666666667,4,0,1,3,3,0.5066835930338129,0.5193707400467247,0.002375383977778256
150,600,4.0,7,3,23.0,21,0.08695652173913043,4,0,1,3,3,0.8499122380744666,0.8623966349987313,0.002401564037427306
150,600,4.0,8,3,30.0,24,0.2,6,0,0,3,3,0.733387265005149,0.7460531210526824,0.0023918530205264688
150,600,4.0,9,3,24.0,23,0.041666666666666664,4,0,1,3,3,0.16701029997784644,0.17954689706675708,0.002388073946349323
150,600,4.0,10,3,21.0,14,0.3333333333333333,6,0,0,3,3,0.6173897619592026,0.6293983090436086,0.002422774094156921
150,600,4.0,11,3,17.0,16,0.058823529411764705,2,0,2,3,3,0.6992455050349236,0.7115572330076247,0.002436992945149541
150,600,4.0,12,3,14.0,14,0.0,4,0,1,3,3,0.05386903800535947,0.06637270504143089,0.0023738540476188064
150,600,4.0,13,3,29.0,28,0.034482758620689655,2,0,2,3,3,0.1659835419850424,0.1781455100281164,0.0023800840135663748
150,600,4.0,14,3,23.0,18,0.21739130434782608,4,0,1,3,3,0.8440387529553846,0.8564737309934571,0.002475182991474867
150,600,4.0,15,3,18.0,17,0.05555555555555555,4,0,1,3,3,0.6919995850184932,0.704445431008935,0.0028139230562373996
150,600,4.0,16,3,28.0,21,0.25,4,0,1,3,3,0.540805293014273,0.5531282509909943,0.0024238539626821876
150,600,4.0,17,3,30.0,24,0.2,6,0,0,3,3,0.11748195008840412,0.12987328704912215,0.0023860640358179808
150,600,4.0,18,3,18.0,14,0.2222222222222222,2,0,2,3,3,0.10535009205341339,0.11742645991034806,0.00240200397092849
150,600,4.0,19,3,11.0,3,0.7272727272727273,6,0,0,3,3,0.05199415294919163,0.06411253102123737,0.0023746329825371504
200,500,2.5,0,3,35.0,35,0.0,0,1,3,3,3,0.06977190508041531,0.08020937792025506,0.00238981400616467
200,500,2.5,1,3,42.0,36,0.14285714285714285,4,0,1,3,3,0.7393057890003547,0.7500479910522699,0.002391432994045317
200,500,2.5,2,3,37.0,34,0.08108108108108109,4,0,1,3,3,0.7527877239044756,0.7636836350429803,0.0023923630360513926
200,500,2.5,3,3,36.0,26,0.2777777777777778,2,0,2,3,3,0.032998932991176844,0.04387536400463432,0.0023725939681753516
200,500,2.5,4,3,28.0,26,0.07142857142857142,4,0,1,3,3,0.04245408799033612,0.053114769980311394,0.002376293996348977
200,500,2.5,5,3,39.0,35,0.10256410256410256,4,0,1,3,3,0.8370376410894096,0.8477591730188578,0.0023733030539005995
200,500,2.5,6,3,56.0,53,0.05357142857142857,4,0,1,3,3,0.36095141794066876,0.3720462489873171,0.0023872939636930823
200,500,2.5,7,3,29.0,23,0.20689655172413793,4,0,1,3,3,0.7248896369710565,0.7354221289278939,0.002447413047775626
200,500,2.5,8,3,42.0,34,0.19047619047619047,4,0,1,3,3,0.44811062794178724,0.4587573789758608,0.0023811140563338995
200,500,2.5,9,3,31.0,27,0.12903225806451613,6,0,0,3,3,0.08033513801638037,0.09143382904585451,0.0023796329041942954
200,500,2.5,10,3,43.0,35,0.18604651162790697,6,0,0,3,3,1.0167763679055497,1.0274368190439418,0.0024035240057855844
200,500,2.5,11,3,31.0,28,0.0967741935483871,4,0,1,3,3,0.46588556095957756,0.4763918040553108,0.0023715540301054716
200,500,2.5,12,3,73.0,71,0.0273972602739726,2,0,2,3,3,0.4326589190168306,0.4434222800191492,0.0023708329536020756
200,500,2.5,13,3,38.0,18,0.5263157894736842,4,0,1,3,3,0.03210420499090105,0.04296689701732248,0.0023843239760026336
200,500,2.5,14,3,40.0,32,0.2,2,0,2,3,3,0.44765198905952275,0.45810647204052657,0.0023823740193620324
200,500,2.5,15,3,37.0,29,0.21621621621621623,6,0,0,3,3,0.6047623549820855,0.615790726034902,0.0023858339991420507
200,500,2.5,16,3,48.0,44,0.08333333333333333,4,0,1,3,3,0.057871546945534647,0.06838002998847514,0.0023940439568832517
200,500,2.5,17,3,56.0,49,0.125,2,0,2,3,3,0.5693597469944507,0.5798925900598988,0.0023785539669916034
200,500,2.5,18,3,43.0,33,0.23255813953488372,4,0,1,3,3,0.07501557201612741,0.1762663150439039,0.0025147630367428064
200,500,2.5,19,3,29.0,20,0.3103448275862069,4,0,1,3,3,0.0469429160002619,0.05784782802220434,0.002399383927695453
200,800,4.0,0,3,26.0,25,0.038461538461538464,4,0,1,3,3,0.23481193091720343,0.2509441280271858,0.002446332946419716
200,800,4.0,1,3,27.0,26,0.037037037037037035,2,0,2,3,3,0.19695686001796275,0.21309158799704164,0.0024029540363699198
200,800,4.0,2,3,30.0,28,0.06666666666666667,2,0,2,3,3,0.5014642860041931,0.5180294730234891,0.0024088340578600764
200,800,4.0,3,3,21.0,16,0.23809523809523808,4,0,1,3,3,0.7103666960028931,0.7267388131003827,0.0024083040188997984
200,800,4.0,4,3,26.0,21,0.19230769230769232,6,0,0,3,3,0.8817413930082694,0.8977150109130889,0.002405672916211188
200,800,4.0,5,3,27.0,22,0.18518518518518517,4,0,1,3,3,0.1394363020081073,0.15586794901173562,0.002403054037131369
200,800,4.0,6,3,25.0,24,0.04,2,0,2,3,3,0.87957010907121,0.8959762960439548,0.0024173439014703035
200,800,4.0,7,3,26.0,25,0.038461538461538464,4,0,1,3,3,0.9279131420189515,0.9440979700302705,0.002413023030385375
200,800,4.0,8,3,19.0,17,0.10526315789473684,4,0,1,3,3,1.0433082371018827,1.129904639092274,0.0024654529988765717
200,800,4.0,9,3,32.0,31,0.03125,4,0,1,3,3,0.5585740261012688,0.5745472239796072,0.0024047039914876223
200,800,4.0,10,3,19.0,14,0.2631578947368421,4,0,1,3,3,0.05119490495417267,0.06739587197080255,0.002456024056300521
200,800,4.0,11,3,37.0,30,0.1891891891891892,4,0,1,3,3,0.18882431299425662,0.20486986893229187,0.002402890007942915
200,800,4.0,12,3,27.0,24,0.1111111111111111,2,0,2,3,3,0.17945896403398365,0.19566451595164835,0.002399599994532764
200,800,4.0,13,3,42.0,39,0.07142857142857142,4,0,1,3,3,0.15949070802889764,0.17571381002198905,0.002394108916632831
200,800,4.0,14,3,38.0,35,0.07894736842105263,4,0,1,3,3,0.1728671620367095,0.18878953508101404,0.0024020500713959336
200,800,4.0,15,3,27.0,26,0.037037037037037035,4,0,1,3,3,0.19903353101108223,0.21528063400182873,0.0024333599722012877
200,800,4.0,16,3,20.0,19,0.05,2,0,2,3,3,0.5115852550370619,0.5276599481003359,0.0024752289755269885
200,800,4.0,17,3,23.0,21,0.08695652173913043,4,0,1,3,3,0.1333427680656314,0.22035256202798337,0.002411489957012236
200,800,4.0,18,3,37.0,33,0.10810810810810811,2,0,2,3,3,0.09938066196627915,0.11568448296748102,0.002884437912143767
200,800,4.0,19,3,20.0,14,0.3,6,0,0,3,3,0.1577076759422198,0.17384804808534682,0.0024110900703817606
100,250,2.5,0,5,66.0,51,0.22727272727272727,8,0,1,5,5,0.4595136239659041,0.46533196000382304,0.0024815090000629425
100,250,2.5,1,5,26.0,26,0.0,6,0,2,5,5,0.02811403200030327,0.03392957698088139,0.00234630994964391
100,250,2.5,2,5,28.0,22,0.21428571428571427,6,0,2,5,5,0.48426361102610826,0.49015719594899565,0.0023665210464969277
100,250,2.5,3,5,55.0,40,0.2727272727272727,6,0,2,5,5,0.5074246829608455,0.513386667938903,0.0023690800881013274
100,250,2.5,4,5,50.0,42,0.16,6,0,2,5,5,0.4929686930263415,0.498777749016881,0.0023888599826022983
100,250,2.5,5,5,17.0,16,0.058823529411764705,5,0,2,5,4,0.025931060896255076,0.03185977600514889,0.0023234200198203325
100,250,2.5,6,5,42.0,33,0.21428571428571427,6,0,2,5,5,0.03522947197780013,0.041025917045772076,0.002336899982765317
100,250,2.5,7,5,32.0,29,0.09375,6,0,2,5,5,0.02124915993772447,0.0270613559987396,0.0022931110579520464
100,250,2.5,8,5,39.0,25,0.358974358974359,8,0,1,5,5,0.03133060806430876,0.03712751402053982,0.0023368409601971507
100,250,2.5,9,5,50.0,40,0.2,4,0,3,5,5,0.046221845084801316,0.05202339100651443,0.002332831034436822
100,250,2.5,10,5,60.0,43,0.2833333333333333,6,0,2,5,5,0.30012898601125926,0.305845772032626,0.002350209979340434
100,250,2.5,11,5,50.0,39,0.22,8,0,1,5,5,0.666512493044138,0.672310467925854,0.002355419914238155
100,250,2.5,12,5,58.0,47,0.1896551724137931,8,0,1,5,5,0.5858574729645625,0.5917307779891416,0.0023689100053161383
100,250,2.5,13,5,51.0,45,0.11764705882352941,6,0,2,5,5,0.5627513499930501,0.5684866260271519,0.0024191299453377724
100,250,2.5,14,5,42.0,29,0.30952380952380953,6,0,2,5,5,0.018308182945474982,0.024264968000352383,0.0022860399913042784
100,250,2.5,15,5,55.0,49,0.10909090909090909,4,0,3,5,5,0.5320985389407724,0.5378358439775184,0.00235872995108366
100,250,2.5,16,5,21.0,13,0.38095238095238093,6,0,2,5,5,0.027363265049643815,0.0331032209796831,0.0023451109882444143
100,250,2.5,17,5,42.0,35,0.16666666666666666,6,0,2,5,5,0.023768899962306023,0.029477095929905772,0.0023130510235205293
100,250,2.5,18,5,40.0,32,0.2,6,0,2,5,5,0.7410934090148658,0.7469651940045878,0.0023903700057417154
100,250,2.5,19,5,47.0,31,0.3404255319148936,6,0,2,5,5,0.30905461905058473,0.314858224010095,0.0023577199317514896
100,400,4.0,0,5,20.0,19,0.05,6,0,2,5,5,0.03907417494338006,0.04759185994043946,0.0023758600000292063
100,400,4.0,1,5,34.0,34,0.0,0,1,5,5,5,0.45543409197125584,0.46413915511220694,0.002370130969211459
100,400,4.0,2,5,25.0,23,0.08,8,0,1,5,5,0.6115868639899418,0.6203909469768405,0.0023846400436013937
100,400,4.0,3,5,31.0,23,0.25806451612903225,4,0,3,5,5,0.08533419098239392,0.09406964399386197,0.002367320004850626
100,400,4.0,4,5,28.0,23,0.17857142857142858,6,0,2,5,5,0.06670906906947494,0.07516401307657361,0.0023572200443595648
100,400,4.0,5,5,39.0,34,0.1282051282051282,2,0,4,5,5,0.12625170790124685,0.13462826400063932,0.002356179989874363
100,400,4.0,6,5,34.0,22,0.35294117647058826,6,0,2,5,5,0.05054421699605882,0.05885263194795698,0.002356340060941875
100,400,4.0,7,5,24.0,19,0.20833333333333334,6,0,2,5,5,0.6442795569309965,0.6525948519119993,0.0023943299893289804
100,400,4.0,8,5,36.0,33,0.08333333333333333,2,0,4,5,5,0.4591318860184401,0.540040184976533,0.0023733099224045873
100,400,4.0,9,5,23.0,16,0.30434782608695654,6,0,2,5,5,0.14577419601846486,0.15432446997147053,0.002361789927817881
100,400,4.0,10,5,23.0,20,0.13043478260869565,4,0,3,5,5,1.0011679839808494,1.0095960879698396,0.0023847100092098117
100,400,4.0,11,5,41.0,41,0.0,2,0,4,5,5,0.5461258699651808,0.5546217940282077,0.0023875199258327484
100,400,4.0,12,5,14.0,13,0.07142857142857142,5,0,2,5,4,0.04095992795191705,0.04941614205017686,0.0023444000398740172
100,400,4.0,13,5,19.0,19,0.0,5,0,2,5,4,0.03458374401088804,0.043124688090756536,0.002337499987334013
100,400,4.0,14,5,30.0,24,0.2,4,0,3,5,5,0.08491902297828346,0.09358912601601332,0.0023699899902567267
100,400,4.0,15,5,15.0,10,0.3333333333333333,8,0,1,5,5,0.04070351901464164,0.04909400292672217,0.0023721299367025495
100,400,4.0,16,5,24.0,17,0.2916666666666667,8,0,1,5,5,0.052322920062579215,0.06075796403456479,0.00235885102301836
100,400,4.0,17,5,35.0,26,0.2571428571428571,6,0,2,5,5,0.5013226389419287,0.5096047930419445,0.0023740489268675447
100,400,4.0,18,5,29.0,27,0.06896551724137931,4,0,3,5,5,0.06587686203420162,0.07424882799386978,0.0023792999563738704
100,400,4.0,19,5,27.0,27,0.0,4,0,3,5,5,0.431375204003416,0.440094806952402,0.0025130599969998
150,375,2.5,0,5,14.0,14,0.0,8,0,1,5,5,0.03646580595523119,0.04477752197999507,0.002403349964879453
150,375,2.5,1,5,33.0,27,0.18181818181818182,4,0,3,5,5,0.34738563699647784,0.355441142921336,0.002382859936915338
150,375,2.5,2,5,61.0,51,0.16393442622950818,4,0,3,5,5,0.12697859609033912,0.13522627006750554,0.002378899953328073
150,375,2.5,3,5,44.0,33,0.25,8,0,1,5,5,0.3965971189318225,0.4051955830072984,0.0023665300104767084
150,375,2.5,4,5,48.0,43,0.10416666666666667,6,0,2,5,5,0.7499047720339149,0.7580835369881243,0.0023861799854785204
150,375,2.5,5,5,36.0,32,0.1111111111111111,6,0,2,5,5,0.03869033802766353,0.046780603006482124,0.0023830499267205596
150,375,2.5,6,5,54.0,37,0.3148148148148148,10,0,0,5,5,0.33986901899334043,0.34806501399725676,0.002372620045207441
150,375,2.5,7,5,36.0,30,0.16666666666666666,8,0,1,5,5,0.06251095701009035,0.07065121200866997,0.002361029968596995
150,375,2.5,8,5,21.0,21,0.0,6,0,2,5,5,0.03996189194731414,0.04825398710090667,0.002370169968344271
150,375,2.5,9,5,37.0,30,0.1891891891891892,6,0,2,5,5,0.8366009059827775,0.8447291520424187,0.002374109928496182
150,375,2.5,10,5,20.0,19,0.05,7,0,1,5,4,0.04198090301360935,0.05009715899359435,0.0023713799891993403
150,375,2.5,11,5,14.0,14,0.0,8,0,1,5,5,0.023710390087217093,0.03209584497381002,0.0022984209936112165
150,375,2.5,12,5,55.0,49,0.10909090909090909,6,0,2,5,5,0.5879477330017835,0.5960138000082225,0.0024067501071840525
150,375,2.5,13,5,26.0,26,0.0,6,0,2,5,5,0.03551851096563041,0.04388526489492506,0.0023559799883514643
150,375,2.5,14,5,38.0,32,0.15789473684210525,6,0,2,5,5,0.8107263459824026,0.8190134699689224,0.0023837899789214134
150,375,2.5,15,5,31.0,19,0.3870967741935484,6,0,2,5,5,0.046910223085433245,0.05506986810360104,0.0023657099809497595
150,375,2.5,16,5,53.0,41,0.22641509433962265,6,0,2,5,5,0.05950323899742216,0.06762207497376949,0.0023814900778234005
150,375,2.5,17,5,59.0,40,0.3220338983050847,6,0,2,5,5,0.03035198198631406,0.038352799019776285,0.0023780399933457375
150,375,2.5,18,5,47.0,42,0.10638297872340426,6,0,2,5,5,0.91142418095842,0.9194122679764405,0.0023950900649651885
150,375,2.5,19,5,61.0,51,0.16393442622950818,4,0,3,5,5,0.49865654902532697,0.5068601859966293,0.0023925899295136333
150,600,4.0,0,5,39.0,39,0.0,2,0,4,5,5,0.7894334150478244,0.8021214720793068,0.0024456499377265573
150,600,4.0,1,5,28.0,20,0.2857142857142857,6,0,2,5,5,0.081597586045973,0.09458821197040379,0.0023721500765532255
150,600,4.0,2,5,22.0,20,0.09090909090909091,8,0,1,5,5,2.808677780907601,2.8214384369784966,0.002377929980866611
150,600,4.0,3,5,39.0,31,0.20512820512820512,6,0,2,5,5,0.5118799440097064,0.5247565699974075,0.002410950022749603
150,600,4.0,4,5,31.0,28,0.0967741935483871,6,0,2,5,5,0.07949310494586825,0.09200097189750522,0.0023832799633964896
150,600,4.0,5,5,30.0,26,0.13333333333333333,8,0,1,5,5,0.562178011983633,0.5742185609415174,0.002417549956589937
150,600,4.0,6,5,32.0,28,0.125,6,0,2,5,5,0.7251216759905219,0.7372182549443096,0.0023771399864926934
150,600,4.0,7,5,25.0,21,0.16,6,0,2,5,5,0.5077178219798952,0.5200538700446486,0.002406909945420921
150,600,4.0,8,5,34.0,25,0.2647058823529412,6,0,2,5,5,0.11817630205769092,0.13107169803697616,0.002591468975879252
150,600,4.0,9,5,30.0,26,0.13333333333333333,2,0,4,5,5,0.59167365799658,0.6043046950362623,0.002383079961873591
150,600,4.0,10,5,24.0,18,0.25,10,0,0,5,5,0.7891453360207379,0.8017680629855022,0.0023899399675428867
150,600,4.0,11,5,21.0,16,0.23809523809523808,4,0,3,5,5,0.47953509096987545,0.49225918704178184,0.002386990003287792
150,600,4.0,12,5,14.0,14,0.0,8,0,1,5,5,0.049181453068740666,0.061657621059566736,0.0023915099445730448
150,600,4.0,13,5,30.0,28,0.06666666666666667,6,0,2,5,5,0.7508498880779371,0.7634201550390571,0.0023965899599716067
150,600,4.0,14,5,26.0,18,0.3076923076923077,4,0,3,5,5,0.6820171379949898,0.6947724239435047,0.0024312190944328904
150,600,4.0,15,5,20.0,19,0.05,4,0,3,5,5,0.6874249649699777,0.6995644529815763,0.0023948800517246127
150,600,4.0,16,5,32.0,23,0.28125,6,0,2,5,5,0.09756469901185483,0.10974287695717067,0.002373819937929511
