model_type,problem_type,eval_mode,wood_problem,wood_rows,wood_cols,network_name,graph_seed,n_nodes,n_edges,density,replication,source,sink,source_original,sink_original,attack_limit,optimal_objective,predicted_objective,objective_gap,hamming_distance,exact_match,num_correct_edges,num_predicted_attacks,num_optimal_attacks,mip_solve_time,mip_total_time,inference_time,candidate_objective,candidate_objective_gap,candidate_pool_size,num_candidates,candidate_search_time,hybrid_total_time,candidate_exact_match,candidate_hamming_distance,candidate_correct_edges,evaluation_type,training_set
gnn,shortest_path,id_new,,,,,5030026.0,50,300,6.0,21.0,0,49,,,1,8.0,7.0,0.125,2,0,0,1,1,0.0911353472620248,0.1018812740221619,0.0010333294048905,8.0,0.0,5,5,0.0025831619277596,0.0036164913326501,1,0,1,id_new,onein_reps100
gnn,shortest_path,id_new,,,,,5030027.0,50,300,6.0,22.0,0,49,,,1,15.0,11.0,0.2666666666666666,2,0,0,1,1,0.06588199082762,0.0757200475782156,0.0010145111009478,15.0,0.0,5,5,0.0025631822645664,0.0035776933655142,0,2,0,id_new,onein_reps100
gnn,shortest_path,id_new,,,,,5030028.0,50,300,6.0,23.0,0,49,,,1,13.0,8.0,0.3846153846153846,2,0,0,1,1,0.0631350688636303,0.0728078261017799,0.0010023107752203,13.0,0.0,5,5,0.0024253707379102,0.0034276815131306,1,0,1,id_new,onein_reps100
gnn,shortest_path,id_new,,,,,5030029.0,50,300,6.0,24.0,0,49,,,1,8.0,8.0,0.0,0,1,1,1,1,0.0660503720864653,0.0756162572652101,0.0009836601093411,8.0,0.0,5,5,0.002266651019454,0.0032503111287951,1,0,1,id_new,onein_reps100
gnn,shortest_path,id_new,,,,,5030030.0,50,300,6.0,25.0,0,49,,,1,17.0,16.0,0.0588235294117647,2,0,0,1,1,0.2069755094125867,0.216750156134367,0.0011042915284633,16.0,0.0588235294117647,5,5,0.0025778217241168,0.0036821132525801,0,2,0,id_new,onein_reps100
gnn,shortest_path,id_new,,,,,5030031.0,50,300,6.0,26.0,0,49,,,1,10.0,9.0,0.1,2,0,0,1,1,0.0790368085727095,0.0882320255041122,0.0010463399812579,10.0,0.0,5,5,0.0023567108437418,0.0034030508249998,1,0,1,id_new,onein_reps100
gnn,shortest_path,id_new,,,,,5030032.0,50,300,6.0,27.0,0,49,,,1,5.0,5.0,0.0,0,1,1,1,1,0.0668365117162466,0.076658297330141,0.0009928494691848,5.0,0.0,5,5,0.0022501805797219,0.0032430300489068,1,0,1,id_new,onein_reps100
gnn,shortest_path,id_new,,,,,5030033.0,50,300,6.0,28.0,0,49,,,1,4.0,4.0,0.0,0,1,1,1,1,0.0619567185640335,0.0712966648861765,0.0009662611410021,4.0,0.0,5,5,0.0022503724321722,0.0032166335731744,1,0,1,id_new,onein_reps100
gnn,shortest_path,id_new,,,,,5030034.0,50,300,6.0,29.0,0,49,,,1,3.0,3.0,0.0,0,1,1,1,1,0.0639642598107457,0.0732972556725144,0.0009936410933732,3.0,0.0,5,5,0.0021260604262351,0.0031197015196084,1,0,1,id_new,onein_reps100
gnn,shortest_path,id_new,,,,,7515025.0,75,150,2.0,20.0,0,74,,,1,27.0,27.0,0.0,0,1,1,1,1,0.034731151536107,0.0402383850887417,0.0009599914774298,27.0,0.0,5,5,0.0014903312548995,0.0024503227323293,1,0,1,id_new,onein_reps100
gnn,shortest_path,id_new,,,,,7515026.0,75,150,2.0,21.0,0,74,,,1,21.0,15.0,0.2857142857142857,2,0,0,1,1,0.0369210429489612,0.043278407305479,0.000839190557599,21.0,0.0,5,5,0.001389711163938,0.0022289017215371,1,0,1,id_new,onein_reps100
gnn,shortest_path,id_new,,,,,7515027.0,75,150,2.0,22.0,0,74,,,1,30.0,30.0,0.0,0,1,1,1,1,0.0342635512351989,0.0399794150143861,0.0008029313758015,30.0,0.0,5,5,0.0014228606596589,0.0022257920354604,1,0,1,id_new,onein_reps100
gnn,shortest_path,id_new,,,,,7515028.0,75,150,2.0,23.0,0,74,,,1,40.0,40.0,0.0,0,1,1,1,1,0.0354810031130909,0.0409864354878664,0.0008160108700394,40.0,0.0,5,5,0.0014378810301423,0.0022538919001817,1,0,1,id_new,onein_reps100
gnn,shortest_path,id_new,,,,,7515029.0,75,150,2.0,24.0,0,74,,,1,49.0,46.0,0.0612244897959183,2,0,0,1,1,0.0372167127206921,0.04268020670861,0.0008027097210288,46.0,0.0612244897959183,5,5,0.0014467909932136,0.0022495007142424,0,2,0,id_new,onein_reps100
gnn,shortest_path,id_new,,,,,7515030.0,75,150,2.0,25.0,0,74,,,1,40.0,40.0,0.0,2,0,0,1,1,0.0368071822449564,0.0422970652580261,0.0007965816184878,40.0,0.0,5,5,0.0015720510855317,0.0023686327040195,0,2,0,id_new,onein_reps100
gnn,shortest_path,id_new,,,,,7515031.0,75,150,2.0,26.0,0,74,,,1,24.0,17.0,0.2916666666666667,2,0,0,1,1,0.0333571014925837,0.0387759441509842,0.0008175699040293,24.0,0.0,5,5,0.0015424499288201,0.0023600198328495,1,0,1,id_new,onein_reps100
gnn,shortest_path,id_new,,,,,7515032.0,75,150,2.0,27.0,0,74,,,1,39.0,29.0,0.2564102564102564,2,0,0,1,1,0.0348880412057042,0.0401746248826384,0.000889359973371,33.0,0.1538461538461538,5,5,0.0012448513880372,0.0021342113614082,0,2,0,id_new,onein_reps100
gnn,shortest_path,id_new,,,,,7515033.0,75,150,2.0,28.0,0,74,,,1,23.0,15.0,0.3478260869565217,2,0,0,1,1,0.0342347109690308,0.0396615955978632,0.0008149705827236,19.0,0.1739130434782608,5,5,0.0014985213056206,0.0023134918883442,0,2,0,id_new,onein_reps100
gnn,shortest_path,id_new,,,,,7515034.0,75,150,2.0,29.0,0,74,,,1,32.0,28.0,0.125,2,0,0,1,1,0.0389847038313746,0.0444952882826328,0.000854630023241,28.0,0.125,5,5,0.0031380215659737,0.0039926515892148,0,2,0,id_new,onein_reps100
gnn,shortest_path,id_new,,,,,7522525.0,75,225,3.0,20.0,0,74,,,1,30.999999999999996,31.0,-2.292073341161614e-16,0,1,1,1,1,0.0486330101266503,0.0557054542005062,0.0009854901582002,31.0,-2.292073341161614e-16,5,5,0.0022101709619164,0.0031956611201167,1,0,1,id_new,onein_reps100
gnn,shortest_path,id_new,,,,,7522526.0,75,225,3.0,21.0,0,74,,,1,15.0,13.0,0.1333333333333333,2,0,0,1,1,0.0561112454161047,0.0639824299141764,0.0009776502847671,15.0,0.0,5,5,0.0018644928932189,0.0028421431779861,0,2,0,id_new,onein_reps100
gnn,shortest_path,id_new,,,,,7522527.0,75,225,3.0,22.0,0,74,,,1,22.0,22.0,0.0,0,1,1,1,1,0.0478109503164887,0.0554605638608336,0.0009628692641854,22.0,0.0,5,5,0.0020572012290358,0.0030200704932212,1,0,1,id_new,onein_reps100
gnn,shortest_path,id_new,,,,,7522528.0,75,225,3.0,23.0,0,74,,,1,20.0,20.0,0.0,2,0,0,1,1,0.0578060466796159,0.0667770924046635,0.0009696213528513,20.0,0.0,5,5,0.0020104013383388,0.0029800226911902,0,2,0,id_new,onein_reps100
gnn,shortest_path,id_new,,,,,7522529.0,75,225,3.0,24.0,0,74,,,1,3.0,3.0,0.0,0,1,1,1,1,0.0458500292152166,0.0537068732082843,0.0009295511990785,3.0,0.0,5,5,0.0016554305329918,0.0025849817320704,1,0,1,id_new,onein_reps100
gnn,shortest_path,id_new,,,,,7522530.0,75,225,3.0,25.0,0,74,,,1,28.0,28.0,0.0,0,1,1,1,1,0.050170230679214,0.0578774865716695,0.0009406199678778,28.0,0.0,5,5,0.0022476622834801,0.003188282251358,1,0,1,id_new,onein_reps100
gnn,shortest_path,id_new,,,,,7522531.0,75,225,3.0,26.0,0,74,,,1,24.0,24.0,0.0,2,0,0,1,1,0.0505328318104147,0.0590331777930259,0.000963189639151,24.0,0.0,5,5,0.0022249314934015,0.0031881211325526,0,2,0,id_new,onein_reps100
gnn,shortest_path,id_new,,,,,7522532.0,75,225,3.0,27.0,0,74,,,1,26.0,21.0,0.1923076923076923,2,0,0,1,1,0.0537231732159853,0.0612627984955906,0.0009503411129117,26.0,0.0,5,5,0.0019529024139046,0.0029032435268163,0,2,0,id_new,onein_reps100
gnn,shortest_path,id_new,,,,,7522533.0,75,225,3.0,28.0,0,74,,,1,24.0,24.0,0.0,0,1,1,1,1,0.0508637120947241,0.0584551356732845,0.0009631598368287,24.0,0.0,5,5,0.0023382706567645,0.0033014304935932,1,0,1,id_new,onein_reps100
gnn,shortest_path,id_new,,,,,7522534.0,75,225,3.0,29.0,0,74,,,1,17.0,11.0,0.3529411764705882,2,0,0,1,1,0.0515623427927494,0.0599379083141684,0.0009318804368376,17.0,0.0,5,5,0.0020941318944096,0.0030260123312473,1,0,1,id_new,onein_reps100
gnn,shortest_path,id_new,,,,,7530025.0,75,300,4.0,20.0,0,74,,,1,32.0,29.0,0.09375,2,0,0,1,1,0.2090472504496574,0.2185767255723476,0.0011689513921737,29.0,0.09375,5,5,0.0027793124318122,0.003948263823986,0,2,0,id_new,onein_reps100
gnn,shortest_path,id_new,,,,,7530026.0,75,300,4.0,21.0,0,74,,,1,11.0,11.0,0.0,0,1,1,1,1,0.0866778837516903,0.0959714502096176,0.0010373806580901,11.0,0.0,5,5,0.0024770619347691,0.0035144425928592,1,0,1,id_new,onein_reps100
gnn,shortest_path,id_new,,,,,7530027.0,75,300,4.0,22.0,0,74,,,1,11.0,11.0,0.0,0,1,1,1,1,0.0627020802348852,0.0721669448539614,0.0009720809757709,11.0,0.0,5,5,0.0022465623915195,0.0032186433672904,1,0,1,id_new,onein_reps100
gnn,shortest_path,id_new,,,,,7530028.0,75,300,4.0,23.0,0,74,,,1,21.000000000000004,18.0,0.142857142857143,2,0,0,1,1,0.0841735927388072,0.0933996383100748,0.0010325405746698,21.0,1.6917684184764287e-16,5,5,0.002895382232964,0.0039279228076338,0,2,0,id_new,onein_reps100
gnn,shortest_path,id_new,,,,,7530029.0,75,300,4.0,24.0,0,74,,,1,24.0,24.0,0.0,0,1,1,1,1,0.0771616883575916,0.0863065235316753,0.0010295510292053,24.0,0.0,5,5,0.0026079909875988,0.0036375420168042,1,0,1,id_new,onein_reps100
gnn,shortest_path,id_new,,,,,7530030.0,75,300,4.0,25.0,0,74,,,1,18.0,16.0,0.1111111111111111,2,0,0,1,1,0.0900370962917804,0.0991422720253467,0.0010421704500913,16.0,0.1111111111111111,5,5,0.0025193225592374,0.0035614930093288,0,2,0,id_new,onein_reps100
gnn,shortest_path,id_new,,,,,7530031.0,75,300,4.0,26.0,0,74,,,1,17.0,10.0,0.4117647058823529,2,0,0,1,1,0.060743648558855,0.0700569646432995,0.0009865397587418,14.0,0.1764705882352941,5,5,0.0023462809622287,0.0033328207209706,0,2,0,id_new,onein_reps100
gnn,shortest_path,id_new,,,,,7530032.0,75,300,4.0,27.0,0,74,,,1,12.0,12.0,0.0,1,0,0,1,0,0.0673698019236326,0.0765353683382272,0.0010051811113953,12.0,0.0,5,5,0.0026409523561596,0.003646133467555,0,1,0,id_new,onein_reps100
gnn,shortest_path,id_new,,,,,7530033.0,75,300,4.0,28.0,0,74,,,1,22.0,13.0,0.4090909090909091,2,0,0,1,1,0.0613808585330843,0.0706622442230582,0.0009666308760643,22.0,0.0,5,5,0.0022330116480588,0.0031996425241231,1,0,1,id_new,onein_reps100
gnn,shortest_path,id_new,,,,,7530034.0,75,300,4.0,29.0,0,74,,,1,13.0,13.0,0.0,0,1,1,1,1,0.069408643990755,0.0787247689440846,0.0009767608717083,13.0,0.0,5,5,0.0023654419928789,0.0033422028645873,1,0,1,id_new,onein_reps100
gnn,shortest_path,id_new,,,,,7545025.0,75,450,6.0,20.0,0,74,,,1,8.0,5.0,0.375,2,0,0,1,1,0.1038045650348067,0.1171510936692357,0.0010951198637485,8.0,0.0,5,5,0.0034589329734444,0.004554052837193,1,0,1,id_new,onein_reps100
gnn,shortest_path,id_new,,,,,7545026.0,75,450,6.0,21.0,0,74,,,1,15.0,11.0,0.2666666666666666,2,0,0,1,1,0.1102175395935773,0.2226754194125533,0.0010943608358502,13.0,0.1333333333333333,5,5,0.003600032068789,0.0046943929046392,0,2,0,id_new,onein_reps100
gnn,shortest_path,id_new,,,,,7545027.0,75,450,6.0,22.0,0,74,,,1,15.000000000000002,12.0,0.2000000000000001,2,0,0,1,1,0.1251338785514235,0.1382690761238336,0.0010718908160924,15.0,1.1842378929335e-16,5,5,0.0034648515284061,0.0045367423444986,0,2,0,id_new,onein_reps100
gnn,shortest_path,id_new,,,,,7545028.0,75,450,6.0,23.0,0,74,,,1,6.0,6.0,0.0,0,1,1,1,1,0.1130010206252336,0.1268031094223261,0.0010916506871581,6.0,0.0,5,5,0.0031427424401044,0.0042343931272625,1,0,1,id_new,onein_reps100
gnn,shortest_path,id_new,,,,,7545029.0,75,450,6.0,24.0,0,74,,,1,11.0,11.0,0.0,0,1,1,1,1,0.0980269005522131,0.110790979117155,0.00107501167804,11.0,0.0,5,5,0.0032004620879888,0.0042754737660288,1,0,1,id_new,onein_reps100
gnn,shortest_path,id_new,,,,,7545030.0,75,450,6.0,25.0,0,74,,,1,9.0,9.0,0.0,0,1,1,1,1,0.1008160831406712,0.1141192615032196,0.0010698307305574,9.0,0.0,5,5,0.0031987316906452,0.0042685624212026,1,0,1,id_new,onein_reps100
gnn,shortest_path,id_new,,,,,7545031.0,75,450,6.0,26.0,0,74,,,1,13.0,12.0,0.0769230769230769,2,0,0,1,1,0.104083945043385,0.1170410029590129,0.001049330458045,12.0,0.0769230769230769,5,5,0.0036833528429269,0.0047326833009719,0,2,0,id_new,onein_reps100
gnn,shortest_path,id_new,,,,,7545032.0,75,450,6.0,27.0,0,74,,,1,7.0,7.0,0.0,0,1,1,1,1,0.0975237507373094,0.1107866391539573,0.0010389806702733,7.0,0.0,5,5,0.0031250920146703,0.0041640726849436,1,0,1,id_new,onein_reps100
gnn,shortest_path,id_new,,,,,7545033.0,75,450,6.0,28.0,0,74,,,1,11.0,10.0,0.0909090909090909,2,0,0,1,1,0.213479682803154,0.2266870215535164,0.0011011213064193,11.0,0.0,5,5,0.0037069227546453,0.0048080440610647,0,2,0,id_new,onein_reps100
gnn,shortest_path,id_new,,,,,7545034.0,75,450,6.0,29.0,0,74,,,1,7.0,7.0,0.0,0,1,1,1,1,0.0974334403872489,0.1107479287311434,0.0010419506579637,7.0,0.0,5,5,0.0040568727999925,0.0050988234579563,1,0,1,id_new,onein_reps100
gnn,shortest_path,id_new,,,,,3006005.0,30,60,2.0,0.0,0,29,,,2,14.000000000000009,14.0,6.344131569286605e-16,0,1,2,2,2,0.0274171065539121,0.0302571393549442,0.0008805710822343,14.0,6.344131569286605e-16,6,15,0.0014270208775997,0.002307591959834,1,0,2,id_new,onein_reps100
gnn,shortest_path,id_new,,,,,3006006.0,30,60,2.0,1.0,0,29,,,2,39.0,22.0,0.4358974358974359,4,0,0,2,2,0.0165690397843718,0.0193169713020324,0.0007643206045031,30.0,0.2307692307692307,6,15,0.0013328604400157,0.0020971810445189,0,2,1,id_new,onein_reps100
gnn,shortest_path,id_new,,,,,3006007.0,30,60,2.0,2.0,0,29,,,2,41.0,35.0,0.1463414634146341,2,0,1,2,2,0.0149010783061385,0.0176028003916144,0.0007663108408451,40.0,0.024390243902439,6,15,0.0017152009531855,0.0024815117940306,0,2,1,id_new,onein_reps100
gnn,shortest_path,id_new,,,,,3006008.0,30,60,2.0,3.0,0,29,,,2,40.0,37.0,0.075,2,0,1,2,2,0.0181436408311128,0.0208414224907755,0.0007685208693146,39.0,0.025,6,15,0.0017922213301062,0.0025607421994209,0,2,1,id_new,onein_reps100
gnn,shortest_path,id_new,,,,,3006009.0,30,60,2.0,4.0,0,29,,,2,62.0,58.0,0.064516129032258,2,0,1,2,2,0.0166158303618431,0.0209023533388972,0.0008051907643675,61.0,0.0161290322580645,6,15,0.0016721906140446,0.0024773813784122,0,2,1,id_new,onein_reps100
gnn,shortest_path,id_new,,,,,3006010.0,30,60,2.0,5.0,0,29,,,2,58.0,48.0,0.1724137931034483,4,0,0,2,2,0.0175288412719964,0.0202793329954147,0.0007588211447,58.0,0.0,6,15,0.0016889609396457,0.0024477820843458,1,0,2,id_new,onein_reps100
gnn,shortest_path,id_new,,,,,3006011.0,30,60,2.0,6.0,0,29,,,2,16.0,16.0,0.0,2,0,1,2,2,0.0171961104497313,0.0198693117126822,0.0007640700787305,16.0,0.0,6,15,0.0013608410954475,0.0021249111741781,0,2,1,id_new,onein_reps100
gnn,shortest_path,id_new,,,,,3006012.0,30,60,2.0,7.0,0,29,,,2,15.0,14.0,0.0666666666666666,2,0,1,2,2,0.0191784920170903,0.021889453753829,0.0007616812363266,14.0,0.0666666666666666,6,15,0.0015870509669184,0.0023487322032451,0,2,1,id_new,onein_reps100
gnn,shortest_path,id_new,,,,,3006013.0,30,60,2.0,8.0,0,29,,,2,11.0,11.0,0.0,1,0,1,2,1,0.0175743717700243,0.0203369418159127,0.0007586600258946,11.0,0.0,6,15,0.0014097513630986,0.0021684113889932,0,1,1,id_new,onein_reps100
gnn,shortest_path,id_new,,,,,3006014.0,30,60,2.0,9.0,0,29,,,2,37.0,34.0,0.081081081081081,2,0,1,2,2,0.0208812234923243,0.023594195023179,0.0008017802610993,36.0,0.027027027027027,6,15,0.0017475010827183,0.0025492813438177,0,2,1,id_new,onein_reps100
gnn,shortest_path,id_new,,,,,3006015.0,30,60,2.0,10.0,0,29,,,2,21.0,18.0,0.1428571428571428,2,0,1,2,2,0.0183927612379193,0.0211819130927324,0.0007734391838312,21.0,0.0,6,15,0.0015122015029191,0.0022856406867504,0,2,1,id_new,onein_reps100
gnn,shortest_path,id_new,,,,,3006016.0,30,60,2.0,11.0,0,29,,,2,21.0,14.0,0.3333333333333333,2,0,1,2,2,0.0153759494423866,0.0181351210922002,0.0007657995447516,21.0,0.0,6,15,0.0015025902539491,0.0022683897987008,1,0,2,id_new,onein_reps100
gnn,shortest_path,id_new,,,,,3006017.0,30,60,2.0,12.0,0,29,,,2,38.0,22.0,0.4210526315789473,4,0,0,2,2,0.0163432601839303,0.0189866721630096,0.0007595298811793,31.0,0.1842105263157894,6,15,0.0015544407069683,0.0023139705881476,0,2,1,id_new,onein_reps100
gnn,shortest_path,id_new,,,,,3006018.0,30,60,2.0,13.0,0,29,,,2,52.000000000000014,48.0,0.0769230769230771,2,0,1,2,2,0.0234710853546857,0.0262602474540472,0.0007699104025959,51.0,0.0192307692307695,6,15,0.0018144221976399,0.0025843326002359,0,2,1,id_new,onein_reps100
gnn,shortest_path,id_new,,,,,3006019.0,30,60,2.0,14.0,0,29,,,2,22.0,20.0,0.0909090909090909,2,0,1,2,2,0.0182965518906712,0.021011583507061,0.0007807901129126,20.0,0.0909090909090909,6,15,0.0014687608927488,0.0022495510056614,0,2,1,id_new,onein_reps100
gnn,shortest_path,id_new,,,,,3006020.0,30,60,2.0,15.0,0,29,,,2,29.00000000000001,24.0,0.1724137931034486,4,0,0,2,2,0.0865754634141922,0.0892628263682127,0.0008085202425718,29.0,3.675221047035e-16,6,15,0.0016854712739586,0.0024939915165305,0,2,1,id_new,onein_reps100
gnn,shortest_path,id_new,,,,,3006021.0,30,60,2.0,16.0,0,29,,,2,43.0,36.0,0.1627906976744186,4,0,0,2,2,0.0193264316767454,0.0220930334180593,0.0010508997365832,41.0,0.0465116279069767,6,15,0.0017353910952806,0.0027862908318638,0,2,1,id_new,onein_reps100
gnn,shortest_path,id_new,,,,,3006022.0,30,60,2.0,17.0,0,29,,,2,15.0,15.0,0.0,1,0,1,2,1,0.0149335600435733,0.0178087716922163,0.0007773311808705,15.0,0.0,6,15,0.0013651102781295,0.0021424414590001,0,1,1,id_new,onein_reps100
gnn,shortest_path,id_new,,,,,3006023.0,30,60,2.0,18.0,0,29,,,2,18.000000000000007,17.0,0.0555555555555559,4,0,0,2,2,0.0181562323123216,0.0209180731326341,0.000763701274991,18.0,3.947459643111666e-16,6,15,0.0015032915398478,0.0022669928148388,0,2,1,id_new,onein_reps100
gnn,shortest_path,id_new,,,,,3006024.0,30,60,2.0,19.0,0,29,,,2,22.0,18.0,0.1818181818181818,2,0,1,2,2,0.0160894496366381,0.0188804306089878,0.0007465099915862,22.0,0.0,6,15,0.0013255709782242,0.0020720809698104,1,0,2,id_new,onein_reps100
gnn,shortest_path,id_new,,,,,3009005.0,30,90,3.0,0.0,0,29,,,2,20.0,12.0,0.4,4,0,0,2,2,0.0331135196611285,0.0389007441699504,0.0008943397551774,20.0,0.0,6,15,0.0019584624096751,0.0028528021648526,0,2,1,id_new,onein_reps100
gnn,shortest_path,id_new,,,,,3009006.0,30,90,3.0,1.0,0,29,,,2,21.0,19.0,0.0952380952380952,4,0,0,2,2,0.0364952031522989,0.0399879952892661,0.0008348310366272,21.0,0.0,6,15,0.0021704211831092,0.0030052522197365,1,0,2,id_new,onein_reps100
gnn,shortest_path,id_new,,,,,3009007.0,30,90,3.0,2.0,0,29,,,2,28.0,26.0,0.0714285714285714,2,0,1,2,2,0.0296935588121414,0.0332869309931993,0.0008148113265633,28.0,0.0,6,15,0.0022278111428022,0.0030426224693655,1,0,2,id_new,onein_reps100
gnn,shortest_path,id_new,,,,,3009008.0,30,90,3.0,3.0,0,29,,,2,19.000000000000004,17.0,0.105263157894737,4,0,0,2,2,0.0359920617192983,0.0395520841702818,0.0008478900417685,19.0,1.8698493046318422e-16,6,15,0.0021848017349839,0.0030326917767524,0,2,1,id_new,onein_reps100
gnn,shortest_path,id_new,,,,,3009009.0,30,90,3.0,4.0,0,29,,,2,18.0,16.0,0.1111111111111111,4,0,0,2,2,0.0360374916344881,0.0397031251341104,0.0008439095690846,17.0,0.0555555555555555,6,15,0.0022575808688998,0.0031014904379844,0,4,0,id_new,onein_reps100
gnn,shortest_path,id_new,,,,,3009010.0,30,90,3.0,5.0,0,29,,,2,18.0,16.0,0.1111111111111111,4,0,0,2,2,0.0389644149690866,0.0425944365561008,0.0008103596046566,18.0,0.0,6,15,0.0022777318954467,0.0030880915001034,1,0,2,id_new,onein_reps100
gnn,shortest_path,id_new,,,,,3009011.0,30,90,3.0,6.0,0,29,,,2,21.0,21.0,0.0,1,0,1,2,1,0.0222090240567922,0.0257035363465547,0.0007761502638459,21.0,0.0,6,15,0.0020600808784365,0.0028362311422824,0,1,1,id_new,onein_reps100
gnn,shortest_path,id_new,,,,,3009012.0,30,90,3.0,7.0,0,29,,,2,20.000000000000007,14.0,0.3000000000000002,2,0,1,2,2,0.0379973230883479,0.0433009080588817,0.0008188104256987,17.0,0.1500000000000003,6,15,0.0020506819710135,0.0028694923967123,0,2,1,id_new,onein_reps100
gnn,shortest_path,id_new,,,,,3009013.0,30,90,3.0,8.0,0,29,,,2,14.000000000000004,14.0,2.537652627714643e-16,2,0,1,2,2,0.0617879992350935,0.0653043212369084,0.0007967697456479,14.0,2.537652627714643e-16,6,15,0.0020282017067074,0.0028249714523553,0,2,1,id_new,onein_reps100
gnn,shortest_path,id_new,,,,,3009014.0,30,90,3.0,9.0,0,29,,,2,19.0,19.0,0.0,0,1,2,2,2,0.0234060948714613,0.0269677471369504,0.0008384408429265,19.0,0.0,6,15,0.0020064413547515,0.002844882197678,1,0,2,id_new,onein_reps100
gnn,shortest_path,id_new,,,,,3009015.0,30,90,3.0,10.0,0,29,,,2,17.0,17.0,0.0,0,1,2,2,2,0.0242592552676796,0.0279029179364442,0.0007906900718808,17.0,0.0,6,15,0.0018148506060242,0.002605540677905,1,0,2,id_new,onein_reps100
gnn,shortest_path,id_new,,,,,3009016.0,30,90,3.0,11.0,0,29,,,2,19.0,19.0,0.0,0,1,2,2,2,0.0199624728411436,0.0256900554522871,0.000831451267004,19.0,0.0,6,15,0.0019912905991077,0.0028227418661117,1,0,2,id_new,onein_reps100
gnn,shortest_path,id_new,,,,,3009017.0,30,90,3.0,12.0,0,29,,,2,2.0,2.0,0.0,2,0,1,2,2,0.0187199125066399,0.0222029238939285,0.0007627410814166,2.0,0.0,6,15,0.0017359508201479,0.0024986919015645,0,2,1,id_new,onein_reps100
gnn,shortest_path,id_new,,,,,3009018.0,30,90,3.0,13.0,0,29,,,2,26.0,21.0,0.1923076923076923,2,0,1,2,2,0.020376643165946,0.0237966850399971,0.0007644109427928,26.0,0.0,6,15,0.0019453708082437,0.0027097817510366,1,0,2,id_new,onein_reps100
gnn,shortest_path,id_new,,,,,3009019.0,30,90,3.0,14.0,0,29,,,2,24.0,24.0,0.0,4,0,0,2,2,0.0558815356343984,0.0593254463747143,0.0008038505911827,24.0,0.0,6,15,0.0021463306620717,0.0029501812532544,0,4,0,id_new,onein_reps100
gnn,shortest_path,id_new,,,,,3009020.0,30,90,3.0,15.0,0,29,,,2,26.0,26.0,0.0,0,1,2,2,2,0.0228713639080524,0.0285868076607584,0.0008898302912712,26.0,0.0,6,15,0.0019903415814042,0.0028801718726754,1,0,2,id_new,onein_reps100
gnn,shortest_path,id_new,,,,,3009021.0,30,90,3.0,16.0,0,29,,,2,21.0,16.0,0.238095238095238,4,0,0,2,2,0.0404716050252318,0.0439945273101329,0.0008166097104549,21.0,0.0,6,15,0.0022674817591905,0.0030840914696455,0,2,1,id_new,onein_reps100
gnn,shortest_path,id_new,,,,,3009022.0,30,90,3.0,17.0,0,29,,,2,33.00000000000006,32.0,0.0303030303030319,4,0,0,2,2,0.0381251340731978,0.041695806197822,0.0008432799950242,32.0,0.0303030303030319,6,15,0.0022677211090922,0.0031110011041164,0,4,0,id_new,onein_reps100
gnn,shortest_path,id_new,,,,,3009023.0,30,90,3.0,18.0,0,29,,,2,20.0,16.0,0.2,2,0,1,2,2,0.0224306741729378,0.0260095065459609,0.0007823593914508,20.0,0.0,6,15,0.0040175532922148,0.0047999126836657,1,0,2,id_new,onein_reps100
gnn,shortest_path,id_new,,,,,3009024.0,30,90,3.0,19.0,0,29,,,2,25.0,25.0,0.0,0,1,2,2,2,0.0307814385741949,0.0342265609651804,0.0008226698264479,25.0,0.0,6,15,0.002132412046194,0.002955081872642,1,0,2,id_new,onein_reps100
gnn,shortest_path,id_new,,,,,3012005.0,30,120,4.0,0.0,0,29,,,2,27.0,22.0,0.1851851851851851,2,0,1,2,2,0.0283992374315857,0.0325865997001528,0.0007989313453435,27.0,0.0,6,15,0.0028028916567564,0.0036018230020999,1,0,2,id_new,onein_reps100
gnn,shortest_path,id_new,,,,,3012006.0,30,120,4.0,1.0,0,29,,,2,21.0,20.0,0.0476190476190476,2,0,1,2,2,0.0447944076731801,0.04913280159235,0.000813060440123,21.0,0.0,6,15,0.0026432815939188,0.0034563420340418,0,2,1,id_new,onein_reps100
gnn,shortest_path,id_new,,,,,3012007.0,30,120,4.0,2.0,0,29,,,2,12.0,11.0,0.0833333333333333,2,0,1,2,2,0.0361128933727741,0.0424585966393351,0.0008996007964015,12.0,0.0,6,15,0.0024841921404004,0.0033837929368019,1,0,2,id_new,onein_reps100
gnn,shortest_path,id_new,,,,,3012008.0,30,120,4.0,3.0,0,29,,,2,17.0,14.0,0.1764705882352941,2,0,1,2,2,0.028014987707138,0.0322778197005391,0.0007972111925482,14.0,0.1764705882352941,6,15,0.0024332012981176,0.0032304124906659,0,2,1,id_new,onein_reps100
gnn,shortest_path,id_new,,,,,3012009.0,30,120,4.0,4.0,0,29,,,2,37.0,27.0,0.2702702702702703,4,0,0,2,2,0.0268282769247889,0.0311122285202145,0.0007781311869621,27.0,0.2702702702702703,6,15,0.0028452025726437,0.0036233337596058,0,4,0,id_new,onein_reps100
gnn,shortest_path,id_new,,,,,3012010.0,30,120,4.0,5.0,0,29,,,2,34.0,25.0,0.2647058823529412,2,0,1,2,2,0.0265263663604855,0.032669180072844,0.0008264910429716,34.0,0.0,6,15,0.0027419719845056,0.0035684630274772,1,0,2,id_new,onein_reps100
