model_type,problem_type,eval_mode,wood_problem,network_name,graph_seed,n_nodes,n_edges,density,replication,source,sink,attack_limit,optimal_objective,predicted_objective,objective_gap,hamming_distance,exact_match,num_correct_edges,num_predicted_attacks,num_optimal_attacks,mip_solve_time,mip_total_time,inference_time
tropical_v2,shortest_path,ood_size,,,10020005,100,200,2.0,0,0,99,1,57.0,47,0.17543859649122806,2,0,0,1,1,0.1649220297113061,0.17402646876871586,0.6412060363218188
tropical_v2,shortest_path,ood_size,,,10020006,100,200,2.0,1,0,99,1,18.0,14,0.2222222222222222,2,0,0,1,1,0.043560806661844254,0.052116216160357,0.0057289134711027145
tropical_v2,shortest_path,ood_size,,,10020007,100,200,2.0,2,0,99,1,35.0,34,0.02857142857142857,2,0,0,1,1,0.047933176159858704,0.05471150390803814,0.005382644943892956
tropical_v2,shortest_path,ood_size,,,10020008,100,200,2.0,3,0,99,1,38.0,29,0.23684210526315788,2,0,0,1,1,0.04335613735020161,0.050199746154248714,0.005250605754554272
tropical_v2,shortest_path,ood_size,,,10020009,100,200,2.0,4,0,99,1,28.0,28,0.0,0,1,1,1,1,0.04255035053938627,0.050298094749450684,0.0051867058500647545
tropical_v2,shortest_path,ood_size,,,10020010,100,200,2.0,5,0,99,1,34.0,25,0.2647058823529412,2,0,0,1,1,0.058098978362977505,0.06491482630372047,0.005342275835573673
tropical_v2,shortest_path,ood_size,,,10020011,100,200,2.0,6,0,99,1,33.0,23,0.30303030303030304,2,0,0,1,1,0.042575981467962265,0.050608583725988865,0.005242134444415569
tropical_v2,shortest_path,ood_size,,,10020012,100,200,2.0,7,0,99,1,19.0,19,0.0,0,1,1,1,1,0.04360781516879797,0.05017643515020609,0.005316515453159809
tropical_v2,shortest_path,ood_size,,,10020013,100,200,2.0,8,0,99,1,47.0,47,0.0,2,0,0,1,1,0.045091849751770496,0.05214031599462032,0.005398315377533436
tropical_v2,shortest_path,ood_size,,,10020014,100,200,2.0,9,0,99,1,29.0,27,0.06896551724137931,2,0,0,1,1,0.041885324753820896,0.04952486790716648,0.006010732613503933
tropical_v2,shortest_path,ood_size,,,10020015,100,200,2.0,10,0,99,1,21.0,21,0.0,0,1,1,1,1,0.04489807039499283,0.05207468569278717,0.0053151752799749374
tropical_v2,shortest_path,ood_size,,,10020016,100,200,2.0,11,0,99,1,41.0,37,0.0975609756097561,2,0,0,1,1,0.04228136222809553,0.05045852344483137,0.005287505686283112
tropical_v2,shortest_path,ood_size,,,10020017,100,200,2.0,12,0,99,1,40.0,30,0.25,2,0,0,1,1,0.045258489437401295,0.05206483695656061,0.005251925438642502
tropical_v2,shortest_path,ood_size,,,10020018,100,200,2.0,13,0,99,1,40.0,40,0.0,0,1,1,1,1,0.04341341741383076,0.0501411659643054,0.005237015895545483
tropical_v2,shortest_path,ood_size,,,10020019,100,200,2.0,14,0,99,1,31.0,31,0.0,0,1,1,1,1,0.04419556353241205,0.05183158814907074,0.005405374802649021
tropical_v2,shortest_path,ood_size,,,10020020,100,200,2.0,15,0,99,1,52.0,52,0.0,2,0,0,1,1,0.04410884343087673,0.05086073372513056,0.005340425297617912
tropical_v2,shortest_path,ood_size,,,10020021,100,200,2.0,16,0,99,1,20.0,17,0.15,2,0,0,1,1,0.05504142306745052,0.06306695565581322,0.0054748449474573135
tropical_v2,shortest_path,ood_size,,,10020022,100,200,2.0,17,0,99,1,5.0,5,0.0,0,1,1,1,1,0.0448909904807806,0.05181863810867071,0.005281675606966019
tropical_v2,shortest_path,ood_size,,,10020023,100,200,2.0,18,0,99,1,17.0,17,0.0,0,1,1,1,1,0.0414432268589735,0.04824357479810715,0.005272195674479008
tropical_v2,shortest_path,ood_size,,,10020024,100,200,2.0,19,0,99,1,40.0,36,0.1,2,0,0,1,1,0.0429398687556386,0.05046859383583069,0.005296736024320126
tropical_v2,shortest_path,ood_size,,,10025005,100,250,2.5,0,0,99,1,13.0,13,0.0,0,1,1,1,1,0.050075295381248,0.058051048777997494,0.0058222925290465355
tropical_v2,shortest_path,ood_size,,,10025006,100,250,2.5,1,0,99,1,33.0,31,0.06060606060606061,2,0,0,1,1,0.0542719466611743,0.06258730683475733,0.0053432658314704895
tropical_v2,shortest_path,ood_size,,,10025007,100,250,2.5,2,0,99,1,22.0,20,0.09090909090909091,2,0,0,1,1,0.055528960190713406,0.06452151853591204,0.005390995182096958
tropical_v2,shortest_path,ood_size,,,10025008,100,250,2.5,3,0,99,1,20.0,20,0.0,2,0,0,1,1,0.05640135705471039,0.06434269994497299,0.005400175228714943
tropical_v2,shortest_path,ood_size,,,10025009,100,250,2.5,4,0,99,1,34.0,31,0.08823529411764706,2,0,0,1,1,0.2838270654901862,0.29189381655305624,0.0057142022997140884
tropical_v2,shortest_path,ood_size,,,10025010,100,250,2.5,5,0,99,1,26.0,22,0.15384615384615385,2,0,0,1,1,0.07285241968929768,0.08098794240504503,0.005486144684255123
tropical_v2,shortest_path,ood_size,,,10025011,100,250,2.5,6,0,99,1,15.000000000000002,15,1.1842378929335e-16,0,1,1,1,1,0.06049934681504965,0.0687009384855628,0.005429305136203766
tropical_v2,shortest_path,ood_size,,,10025012,100,250,2.5,7,0,99,1,11.0,8,0.2727272727272727,2,0,0,1,1,0.05751544050872326,0.06663908902555704,0.00537844467908144
tropical_v2,shortest_path,ood_size,,,10025013,100,250,2.5,8,0,99,1,22.0,20,0.09090909090909091,2,0,0,1,1,0.060086759738624096,0.06844300124794245,0.005395114421844482
tropical_v2,shortest_path,ood_size,,,10025014,100,250,2.5,9,0,99,1,29.0,26,0.10344827586206896,2,0,0,1,1,0.06563452444970608,0.07387844566255808,0.0053779445588588715
tropical_v2,shortest_path,ood_size,,,10025015,100,250,2.5,10,0,99,1,24.0,24,0.0,0,1,1,1,1,0.06212021969258785,0.07019894197583199,0.005403825081884861
tropical_v2,shortest_path,ood_size,,,10025016,100,250,2.5,11,0,99,1,14.0,9,0.35714285714285715,2,0,0,1,1,0.05093999207019806,0.058922603726387024,0.005360564216971397
tropical_v2,shortest_path,ood_size,,,10025017,100,250,2.5,12,0,99,1,38.0,28,0.2631578947368421,2,0,0,1,1,0.07016204204410315,0.07926409970968962,0.005461574532091618
tropical_v2,shortest_path,ood_size,,,10025018,100,250,2.5,13,0,99,1,30.0,30,0.0,0,1,1,1,1,0.07218449283391237,0.08160807844251394,0.00548972375690937
tropical_v2,shortest_path,ood_size,,,10025019,100,250,2.5,14,0,99,1,45.0,41,0.08888888888888889,2,0,0,1,1,0.058147188276052475,0.06641000043600798,0.005335775204002857
tropical_v2,shortest_path,ood_size,,,10025020,100,250,2.5,15,0,99,1,24.0,24,0.0,2,0,0,1,1,0.06216971017420292,0.07163945492357016,0.0057835327461361885
tropical_v2,shortest_path,ood_size,,,10025021,100,250,2.5,16,0,99,1,20.0,17,0.15,2,0,0,1,1,0.05913937371224165,0.06709250621497631,0.0054565537720918655
tropical_v2,shortest_path,ood_size,,,10025022,100,250,2.5,17,0,99,1,43.0,34,0.20930232558139536,2,0,0,1,1,0.059220862574875355,0.06716769561171532,0.005411333404481411
tropical_v2,shortest_path,ood_size,,,10025023,100,250,2.5,18,0,99,1,36.0,27,0.25,2,0,0,1,1,0.05113447085022926,0.06052650697529316,0.005406875163316727
tropical_v2,shortest_path,ood_size,,,10025024,100,250,2.5,19,0,99,1,31.0,22,0.2903225806451613,2,0,0,1,1,0.05586631875485182,0.06382539216428995,0.005405295640230179
tropical_v2,shortest_path,ood_size,,,10030005,100,300,3.0,0,0,99,1,22.0,17,0.22727272727272727,2,0,0,1,1,0.06761419400572777,0.07705854065716267,0.0056824032217264175
tropical_v2,shortest_path,ood_size,,,10030006,100,300,3.0,1,0,99,1,24.0,24,0.0,0,1,1,1,1,0.06440037954598665,0.07372796535491943,0.005407574586570263
tropical_v2,shortest_path,ood_size,,,10030007,100,300,3.0,2,0,99,1,31.0,31,0.0,0,1,1,1,1,0.09911525622010231,0.10846040304750204,0.005572933703660965
tropical_v2,shortest_path,ood_size,,,10030008,100,300,3.0,3,0,99,1,19.0,15,0.21052631578947367,2,0,0,1,1,0.07549433782696724,0.08501713443547487,0.005648904480040073
tropical_v2,shortest_path,ood_size,,,10030009,100,300,3.0,4,0,99,1,50.0,49,0.02,2,0,0,1,1,0.06452544778585434,0.07377457618713379,0.005410505458712578
tropical_v2,shortest_path,ood_size,,,10030010,100,300,3.0,5,0,99,1,23.0,17,0.2608695652173913,2,0,0,1,1,0.07103894837200642,0.0803166851401329,0.0055387746542692184
tropical_v2,shortest_path,ood_size,,,10030011,100,300,3.0,6,0,99,1,18.0,18,0.0,0,1,1,1,1,0.06877295859158039,0.07828139420598745,0.005480565130710602
tropical_v2,shortest_path,ood_size,,,10030012,100,300,3.0,7,0,99,1,26.0,20,0.23076923076923078,2,0,0,1,1,0.0709506394341588,0.08055347390472889,0.005519963800907135
tropical_v2,shortest_path,ood_size,,,10030013,100,300,3.0,8,0,99,1,17.0,17,0.0,0,1,1,1,1,0.06557033397257328,0.07502169907093048,0.005406895652413368
tropical_v2,shortest_path,ood_size,,,10030014,100,300,3.0,9,0,99,1,40.00000000000001,40,1.77635683940025e-16,2,0,0,1,1,0.10511030908674002,0.1144691351801157,0.0055955639109015465
tropical_v2,shortest_path,ood_size,,,10030015,100,300,3.0,10,0,99,1,21.0,15,0.2857142857142857,2,0,0,1,1,0.07089515961706638,0.08022339642047882,0.0055621350184082985
tropical_v2,shortest_path,ood_size,,,10030016,100,300,3.0,11,0,99,1,31.0,25,0.1935483870967742,2,0,0,1,1,0.07893167156726122,0.08858384657651186,0.0055615538731217384
tropical_v2,shortest_path,ood_size,,,10030017,100,300,3.0,12,0,99,1,25.0,20,0.2,2,0,0,1,1,0.09137229342013597,0.10088986903429031,0.005652354098856449
tropical_v2,shortest_path,ood_size,,,10030018,100,300,3.0,13,0,99,1,51.0,47,0.0784313725490196,2,0,0,1,1,0.06788045261055231,0.07729106862097979,0.005433144047856331
tropical_v2,shortest_path,ood_size,,,10030019,100,300,3.0,14,0,99,1,18.0,18,0.0,0,1,1,1,1,0.06169920228421688,0.07113872654736042,0.005447475239634514
tropical_v2,shortest_path,ood_size,,,10030020,100,300,3.0,15,0,99,1,16.0,8,0.5,2,0,0,1,1,0.07309284806251526,0.08243855554610491,0.005529995076358318
tropical_v2,shortest_path,ood_size,,,10030021,100,300,3.0,16,0,99,1,27.0,25,0.07407407407407407,2,0,0,1,1,0.3035643929615617,0.31299854908138514,0.005757133476436138
