model_type,problem_type,eval_mode,graph_seed,n_nodes,n_edges,density,replication,attack_limit,optimal_objective,predicted_objective,objective_gap,hamming_distance,exact_match,num_correct_edges,num_predicted_attacks,num_optimal_attacks,mip_solve_time,mip_total_time,inference_time
tropical,shortest_path,ood_size,10040017,100,400,4.0,12,1,19.0,18,0.05263157894736842,2,0,0,1,1,0.4685412747785449,0.47688558511435986,0.002512770239263773
tropical,shortest_path,ood_size,10040018,100,400,4.0,13,1,18.0,18,0.0,0,1,1,1,1,0.07477456470951438,0.08442192291840911,0.002405930310487747
tropical,shortest_path,ood_size,10040019,100,400,4.0,14,1,20.0,18,0.1,2,0,0,1,1,0.11118818214163184,0.11979814060032368,0.0025016400031745434
tropical,shortest_path,ood_size,10040020,100,400,4.0,15,1,19.0,19,0.0,0,1,1,1,1,0.10298464214429259,0.11131777195259929,0.002452459651976824
tropical,shortest_path,ood_size,10040021,100,400,4.0,16,1,22.0,20,0.09090909090909091,2,0,0,1,1,0.3777797119691968,0.38645362202078104,0.0025443597696721554
tropical,shortest_path,ood_size,10040022,100,400,4.0,17,1,20.0,20,0.0,0,1,1,1,1,0.11241811094805598,0.12098877131938934,0.002437720075249672
tropical,shortest_path,ood_size,10040023,100,400,4.0,18,1,28.0,28,0.0,0,1,1,1,1,0.07725704368203878,0.08573206281289458,0.0024266797117888927
tropical,shortest_path,ood_size,10040024,100,400,4.0,19,1,24.0,23,0.041666666666666664,2,0,0,1,1,0.4122110102325678,0.420854888856411,0.0025075599551200867
tropical,shortest_path,ood_size,15037505,150,375,2.5,0,1,27.0,17,0.37037037037037035,2,0,0,1,1,0.07453283527866006,0.08286708407104015,0.0025057699531316757
tropical,shortest_path,ood_size,15037506,150,375,2.5,1,1,37.0,36,0.02702702702702703,2,0,0,1,1,0.10237390315160155,0.11060787225142121,0.00245612021535635
tropical,shortest_path,ood_size,15037507,150,375,2.5,2,1,37.0,30,0.1891891891891892,2,0,0,1,1,0.0736284339800477,0.08203164441511035,0.0026230202056467533
tropical,shortest_path,ood_size,15037508,150,375,2.5,3,1,14.0,14,0.0,0,1,1,1,1,0.04849611595273018,0.056729025673121214,0.0023730499669909477
tropical,shortest_path,ood_size,15037509,150,375,2.5,4,1,37.0,37,0.0,0,1,1,1,1,0.10889096185564995,0.11705411085858941,0.0023858901113271713
tropical,shortest_path,ood_size,15037510,150,375,2.5,5,1,51.0,47,0.0784313725490196,2,0,0,1,1,0.09187749307602644,0.10021832305938005,0.0024370402097702026
tropical,shortest_path,ood_size,15037511,150,375,2.5,6,1,20.0,19,0.05,2,0,0,1,1,0.08723688311874866,0.09535470278933644,0.0024085999466478825
tropical,shortest_path,ood_size,15037512,150,375,2.5,7,1,35.0,35,0.0,0,1,1,1,1,0.0738895139656961,0.08188701374456286,0.0024086697958409786
tropical,shortest_path,ood_size,15037513,150,375,2.5,8,1,35.0,35,0.0,0,1,1,1,1,0.07017086492851377,0.07827257504686713,0.002356219105422497
tropical,shortest_path,ood_size,15037514,150,375,2.5,9,1,44.0,44,0.0,0,1,1,1,1,0.10927120177075267,0.11744466098025441,0.0026307301595807076
tropical,shortest_path,ood_size,15037515,150,375,2.5,10,1,29.0,25,0.13793103448275862,2,0,0,1,1,0.10768899181857705,0.11644872091710567,0.002447779756039381
tropical,shortest_path,ood_size,15037516,150,375,2.5,11,1,49.0,49,0.0,2,0,0,1,1,0.3216619058512151,0.3300907560624182,0.0023962100967764854
tropical,shortest_path,ood_size,15037517,150,375,2.5,12,1,43.0,42,0.023255813953488372,2,0,0,1,1,0.07448826404288411,0.08281425386667252,0.002458190079778433
