model_type,problem_type,epochs,best_epoch,best_val_loss,final_val_loss,total_training_time_seconds,average_epoch_time_seconds,best_model_path,final_model_path
transformer,shortest_path,50,11,0.6519321019573713,0.8596823097772655,542.5363718708977,10.850727437417953,saved_models/transformer_shortest_path_onein_reps100_best_model.pt,saved_models/transformer_shortest_path_onein_reps100_final_model.pt
