Solved n=30, m=75, budget=1, density=2.50, rep=0, flow_demand=1, objective=31.00, mip_solve_time=0.2691
Solved n=30, m=75, budget=2, density=2.50, rep=0, flow_demand=1, objective=20.00, mip_solve_time=0.0155
Solved n=30, m=75, budget=3, density=2.50, rep=0, flow_demand=1, objective=12.00, mip_solve_time=0.0159
Solved n=30, m=75, budget=4, density=2.50, rep=0, flow_demand=1, objective=5.00, mip_solve_time=0.0157
Solved n=30, m=75, budget=5, density=2.50, rep=0, flow_demand=1, objective=1.00, mip_solve_time=0.0150
Solved n=30, m=75, budget=1, density=2.50, rep=1, flow_demand=1, objective=37.00, mip_solve_time=0.0185
Solved n=30, m=75, budget=2, density=2.50, rep=1, flow_demand=1, objective=22.00, mip_solve_time=0.0150
Solved n=30, m=75, budget=3, density=2.50, rep=1, flow_demand=1, objective=10.00, mip_solve_time=0.0150
Solved n=30, m=75, budget=4, density=2.50, rep=1, flow_demand=1, objective=5.00, mip_solve_time=0.0148
Solved n=30, m=75, budget=5, density=2.50, rep=1, flow_demand=1, objective=1.00, mip_solve_time=0.0178
Solved n=30, m=75, budget=1, density=2.50, rep=2, flow_demand=1, objective=26.00, mip_solve_time=0.0187
Solved n=30, m=75, budget=2, density=2.50, rep=2, flow_demand=1, objective=18.00, mip_solve_time=0.0263
Solved n=30, m=75, budget=3, density=2.50, rep=2, flow_demand=1, objective=9.00, mip_solve_time=0.0166
Solved n=30, m=75, budget=4, density=2.50, rep=2, flow_demand=1, objective=4.00, mip_solve_time=0.0150
Solved n=30, m=75, budget=5, density=2.50, rep=2, flow_demand=1, objective=1.00, mip_solve_time=0.0150
Solved n=30, m=75, budget=1, density=2.50, rep=3, flow_demand=1, objective=56.00, mip_solve_time=0.0168
Solved n=30, m=75, budget=2, density=2.50, rep=3, flow_demand=1, objective=41.00, mip_solve_time=0.0152
Solved n=30, m=75, budget=3, density=2.50, rep=3, flow_demand=1, objective=27.00, mip_solve_time=0.0150
Solved n=30, m=75, budget=4, density=2.50, rep=3, flow_demand=1, objective=14.00, mip_solve_time=0.0150
Solved n=30, m=75, budget=5, density=2.50, rep=3, flow_demand=1, objective=4.00, mip_solve_time=0.0149
Solved n=30, m=75, budget=1, density=2.50, rep=4, flow_demand=1, objective=26.00, mip_solve_time=0.0168
Solved n=30, m=75, budget=2, density=2.50, rep=4, flow_demand=1, objective=18.00, mip_solve_time=0.0148
Solved n=30, m=75, budget=3, density=2.50, rep=4, flow_demand=1, objective=11.00, mip_solve_time=0.0154
Solved n=30, m=75, budget=4, density=2.50, rep=4, flow_demand=1, objective=4.00, mip_solve_time=0.0149
Solved n=30, m=75, budget=5, density=2.50, rep=4, flow_demand=1, objective=2.00, mip_solve_time=0.0148
Solved n=30, m=75, budget=1, density=2.50, rep=5, flow_demand=1, objective=26.00, mip_solve_time=0.0165
Solved n=30, m=75, budget=2, density=2.50, rep=5, flow_demand=1, objective=16.00, mip_solve_time=0.0149
Solved n=30, m=75, budget=3, density=2.50, rep=5, flow_demand=1, objective=10.00, mip_solve_time=0.0159
Solved n=30, m=75, budget=4, density=2.50, rep=5, flow_demand=1, objective=6.00, mip_solve_time=0.0150
Solved n=30, m=75, budget=5, density=2.50, rep=5, flow_demand=1, objective=3.00, mip_solve_time=0.0149
Solved n=30, m=75, budget=1, density=2.50, rep=6, flow_demand=1, objective=22.00, mip_solve_time=0.0174
